t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0960,clay,0.500,0.042,0.1894,0.0277,0.0440,0.0013,0.0862,-0.0023,0.0548,0.0562,0.0540,0.0539,0.0867
0.1080,clay,0.500,0.093,0.3485,-0.0068,0.1120,-0.0890,0.6766,1.2501,0.0242,0.0249,0.0240,0.0240,0.2519
0.1200,clay,0.500,0.098,0.3712,-0.0555,-0.0361,-0.0276,2.9248,-1.2928,0.0219,0.0208,0.0210,0.0203,0.2748
0.1320,clay,0.500,0.104,0.3939,-0.0050,-0.0318,-0.0202,0.9207,0.4471,0.0116,0.0106,0.0104,0.0098,0.2526
0.1440,clay,0.500,0.110,0.4167,-0.0327,0.0294,-0.0206,0.1376,0.0956,0.0078,0.0068,0.0066,0.0060,0.2398
0.1560,clay,0.500,0.117,0.4394,-0.0175,0.0270,-0.0232,0.3043,0.0936,0.0066,0.0056,0.0054,0.0048,0.2409
0.1680,clay,0.500,0.124,0.4621,0.0877,-0.0958,-0.0291,0.0686,-0.1232,0.0088,0.0078,0.0077,0.0070,0.2464
0.1800,clay,0.500,0.131,0.4848,0.0099,-0.0263,-0.0316,-0.0476,-0.1947,0.0097,0.0087,0.0085,0.0079,0.2541
0.1920,clay,0.500,0.138,0.5076,-0.0020,-0.0468,-0.0312,-0.0364,0.0994,0.0092,0.0083,0.0081,0.0074,0.2645
0.2040,clay,0.500,0.153,0.5530,0.0089,-0.0191,-0.0303,0.0224,0.0155,0.0093,0.0083,0.0081,0.0075,0.2780
0.2160,clay,0.500,0.153,0.5530,-0.0293,-0.0571,-0.0308,0.1417,-0.1317,0.0093,0.0083,0.0081,0.0075,0.2914
0.2280,clay,0.500,0.161,0.5758,-0.0022,-0.1494,-0.0317,-0.0317,0.0371,0.0100,0.0090,0.0088,0.0082,0.3062
0.2400,clay,0.500,0.169,0.5985,-0.0532,0.0185,-0.0310,0.6270,-0.4241,0.0092,0.0083,0.0081,0.0074,0.3181
0.2520,clay,0.500,0.178,0.6212,-0.0511,-0.0024,-0.0331,-0.0267,-0.4007,0.0084,0.0075,0.0073,0.0066,0.3271
0.2640,clay,0.500,0.186,0.6439,0.0188,0.0185,-0.0275,-0.1941,1.8298,0.0074,0.0065,0.0063,0.0057,0.3367
0.2760,clay,0.500,0.195,0.6667,-0.0468,0.0320,-0.0318,0.0336,0.0293,0.0074,0.0065,0.0063,0.0056,0.3498
0.2880,clay,0.500,0.204,0.6894,0.0290,-0.0173,-0.0307,0.0112,0.0059,0.0063,0.0053,0.0051,0.0045,0.3606
0.3000,clay,0.500,0.213,0.7121,-0.0066,-0.0061,-0.0306,0.1323,0.2655,0.0059,0.0050,0.0048,0.0041,0.3719
0.3120,clay,0.500,0.223,0.7348,-0.0060,-0.0053,-0.0317,-0.1360,-0.2008,0.0024,0.0015,0.0013,0.0006,0.3818
0.3240,clay,0.500,0.232,0.7576,-0.0905,-0.0023,-0.0311,0.1425,0.3277,0.0035,0.0026,0.0024,0.0018,0.3938
0.3360,clay,0.500,0.242,0.7803,-0.0655,0.1065,-0.0299,-0.3549,-0.0262,0.0015,0.0006,0.0003,-0.0003,0.4033
0.3480,clay,0.500,0.252,0.8030,-0.0563,-0.1249,-0.0326,0.1570,-0.1448,-0.0003,-0.0012,-0.0014,-0.0020,0.4142
0.3600,clay,0.500,0.262,0.8258,0.0843,0.0063,-0.0329,0.0367,-0.4561,-0.0012,-0.0021,-0.0023,-0.0029,0.4279
