t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.1920,dirt,0.700,0.018,0.3258,0.0170,0.0049,-0.0589,-5.1852,-1.8067,0.0143,0.0144,0.0146,0.0146,0.1961
0.2040,dirt,0.700,0.024,0.3712,0.0068,-0.0217,-0.0489,0.3406,1.6183,0.0193,0.0196,0.0197,0.0197,0.2470
0.2160,dirt,0.700,0.024,0.3712,-0.0622,-0.0180,-0.0318,-1.1527,-1.8009,0.0175,0.0178,0.0180,0.0180,0.2503
0.2280,dirt,0.700,0.028,0.3939,-0.1002,0.0068,-0.0029,5.9758,1.2067,0.0071,0.0073,0.0076,0.0072,0.2246
0.2400,dirt,0.700,0.032,0.4167,0.0459,-0.0230,-0.0137,-0.1640,-0.2862,0.0021,0.0024,0.0026,0.0023,0.2184
0.2520,dirt,0.700,0.036,0.4394,-0.0375,0.0174,-0.0150,-0.0938,1.5760,0.0040,0.0046,0.0047,0.0043,0.2232
0.2640,dirt,0.700,0.041,0.4621,-0.0654,-0.0107,-0.0259,-0.1546,0.3964,0.0046,0.0052,0.0053,0.0050,0.2459
0.2760,dirt,0.700,0.046,0.4848,-0.0336,-0.0368,-0.0247,0.0907,-0.3695,0.0069,0.0075,0.0076,0.0073,0.2663
0.2880,dirt,0.700,0.052,0.5076,0.0461,0.0261,-0.0222,0.2572,-0.0429,0.0066,0.0071,0.0073,0.0069,0.2802
0.3000,dirt,0.700,0.058,0.5303,0.0438,-0.0540,-0.0212,-0.0278,-0.1694,0.0068,0.0073,0.0075,0.0072,0.2865
0.3120,dirt,0.700,0.064,0.5530,0.0848,0.0451,-0.0210,0.5059,-0.3775,0.0063,0.0068,0.0070,0.0067,0.2941
0.3240,dirt,0.700,0.071,0.5758,-0.0462,0.0065,-0.0209,-0.2963,0.6778,0.0061,0.0066,0.0068,0.0064,0.3040
0.3360,dirt,0.700,0.077,0.5985,-0.0289,-0.0711,-0.0217,-0.0509,-0.1415,0.0056,0.0060,0.0062,0.0059,0.3139
0.3480,dirt,0.700,0.084,0.6212,-0.0246,0.0401,-0.0235,-0.0006,0.1301,0.0057,0.0061,0.0063,0.0060,0.3243
0.3600,dirt,0.700,0.092,0.6439,0.0529,-0.0158,-0.0225,0.2043,0.2909,0.0049,0.0054,0.0056,0.0053,0.3365
0.3720,dirt,0.700,0.099,0.6667,0.0063,-0.0178,-0.0231,0.0024,0.2154,0.0056,0.0060,0.0062,0.0059,0.3493
0.3840,dirt,0.700,0.107,0.6894,-0.0160,-0.0639,-0.0224,0.0148,0.4257,0.0068,0.0073,0.0075,0.0072,0.3631
