t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0960,dirt,0.700,0.082,0.3258,0.0415,-0.0431,-0.0466,3.3088,-9.9647,0.0128,0.0123,0.0114,0.0120,0.1106
0.1080,dirt,0.700,0.087,0.3485,0.0908,0.0175,-0.0559,0.3961,-0.7107,0.0166,0.0161,0.0153,0.0159,0.2099
0.1200,dirt,0.700,0.093,0.3712,-0.0202,0.0557,-0.0343,0.1738,0.3546,0.0134,0.0108,0.0108,0.0119,0.2679
0.1320,dirt,0.700,0.099,0.3939,0.0788,-0.0180,-0.0153,-3.6047,-0.3710,0.0122,0.0104,0.0096,0.0115,0.2727
0.1440,dirt,0.700,0.106,0.4167,-0.0608,-0.0829,-0.0049,0.0351,1.7585,0.0054,0.0035,0.0030,0.0049,0.2589
0.1560,dirt,0.700,0.112,0.4394,-0.0488,-0.0039,-0.0079,0.6366,0.0627,0.0046,0.0027,0.0022,0.0041,0.2451
0.1680,dirt,0.700,0.119,0.4621,0.0049,-0.0184,-0.0130,-0.0239,-1.2671,0.0035,0.0015,0.0010,0.0029,0.2409
0.1800,dirt,0.700,0.126,0.4848,-0.0130,0.0366,-0.0138,0.0904,0.4648,0.0053,0.0033,0.0029,0.0047,0.2427
0.1920,dirt,0.700,0.134,0.5076,-0.0730,0.0045,-0.0315,0.7658,-1.5611,0.0083,0.0063,0.0058,0.0077,0.2855
0.2040,dirt,0.700,0.150,0.5530,-0.0561,-0.0295,-0.0261,0.3099,-0.2294,0.0107,0.0084,0.0080,0.0099,0.2971
0.2160,dirt,0.700,0.150,0.5530,-0.1059,0.0346,-0.0117,-1.6688,0.0347,0.0067,0.0044,0.0039,0.0058,0.2723
0.2280,dirt,0.700,0.158,0.5758,0.0089,-0.0269,-0.0185,-0.5858,0.7714,0.0023,0.0007,0.0001,0.0020,0.2764
0.2400,dirt,0.700,0.166,0.5985,-0.0167,0.0684,-0.0210,-0.4505,1.8884,0.0038,0.0022,0.0016,0.0035,0.2985
0.2520,dirt,0.700,0.175,0.6212,0.0042,0.1019,-0.0263,0.0815,-0.8345,0.0063,0.0048,0.0042,0.0061,0.3265
