t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0960,sand,1.100,0.082,0.3258,0.0399,-0.0209,-0.0203,-0.1354,-0.2393,-0.0055,-0.0049,-0.0046,-0.0045,0.0487
0.1080,sand,1.100,0.087,0.3485,-0.0661,-0.0901,-0.0458,0.3718,-0.0356,0.0013,0.0019,0.0021,0.0022,0.1225
0.1200,sand,1.100,0.093,0.3712,0.0116,-0.0332,-0.0403,0.0805,-0.5287,0.0114,0.0119,0.0121,0.0122,0.2000
0.1320,sand,1.100,0.099,0.3939,0.0065,0.0082,-0.0108,-1.7076,-1.7935,0.0107,0.0107,0.0110,0.0111,0.2177
0.1440,sand,1.100,0.106,0.4167,0.0289,0.0322,-0.0104,0.1661,1.2199,0.0058,0.0058,0.0060,0.0062,0.2208
0.1560,sand,1.100,0.112,0.4394,0.0713,0.0390,-0.0097,0.0008,0.0350,0.0045,0.0045,0.0048,0.0049,0.2278
0.1680,sand,1.100,0.119,0.4621,0.0348,0.0200,-0.0156,0.3288,-0.0918,0.0047,0.0047,0.0050,0.0051,0.2431
0.1800,sand,1.100,0.126,0.4848,-0.0832,-0.0148,-0.0129,-0.3783,-0.1122,0.0050,0.0051,0.0053,0.0054,0.2598
0.1920,sand,1.100,0.134,0.5076,0.0665,-0.0698,-0.0089,-0.2435,-0.3529,0.0041,0.0041,0.0044,0.0045,0.2638
0.2040,sand,1.100,0.150,0.5530,-0.0365,-0.1184,-0.0120,-0.0954,0.1398,0.0032,0.0031,0.0034,0.0036,0.2748
0.2160,sand,1.100,0.150,0.5530,0.0245,0.0860,-0.0151,0.3671,-0.0837,0.0019,0.0019,0.0022,0.0023,0.2938
0.2280,sand,1.100,0.158,0.5758,-0.0099,0.0394,-0.0141,-0.0088,0.0808,0.0039,0.0039,0.0042,0.0043,0.3074
0.2400,sand,1.100,0.166,0.5985,-0.0022,0.1011,-0.0133,0.0813,-0.8723,0.0038,0.0037,0.0040,0.0042,0.3199
0.2520,sand,1.100,0.175,0.6212,-0.0327,0.0769,-0.0118,0.0036,0.0553,0.0031,0.0031,0.0034,0.0035,0.3309
0.2640,sand,1.100,0.184,0.6439,-0.0181,0.0297,-0.0147,0.0342,0.2284,0.0027,0.0026,0.0029,0.0030,0.3414
0.2760,sand,1.100,0.192,0.6667,0.0420,-0.0237,-0.0111,0.0187,0.1043,0.0019,0.0019,0.0022,0.0023,0.3491
0.2880,sand,1.100,0.202,0.6894,-0.0422,-0.1335,-0.0112,-0.1572,-0.0320,0.0007,0.0007,0.0009,0.0011,0.3557
0.3000,sand,1.100,0.211,0.7121,-0.0324,0.0259,-0.0096,0.1872,1.3946,-0.0002,-0.0002,0.0001,0.0002,0.3633
0.3120,sand,1.100,0.220,0.7348,-0.0197,-0.0063,-0.0138,-3.8362,-0.9244,-0.0006,-0.0006,-0.0004,-0.0002,0.3791
0.3240,sand,1.100,0.230,0.7576,0.0620,-0.0271,-0.0133,-0.1090,0.4339,0.0046,0.0046,0.0048,0.0050,0.3944
0.3360,sand,1.100,0.240,0.7803,-0.0460,-0.0454,-0.0088,-2.9231,-0.4951,0.0106,0.0107,0.0109,0.0111,0.3964
0.3480,sand,1.100,0.250,0.8030,-0.0134,-0.0361,-0.0138,-0.0485,-0.4170,-0.0073,-0.0071,-0.0069,-0.0067,0.4129
