t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.1920,clay,0.500,0.018,0.3258,0.0373,-0.0285,-0.0443,-0.3987,-0.7211,0.0081,0.0076,0.0077,0.0077,0.1027
0.2040,clay,0.500,0.024,0.3712,0.0158,-0.0458,-0.0506,-0.9069,0.5236,0.0142,0.0137,0.0137,0.0137,0.1897
0.2160,clay,0.500,0.024,0.3712,0.0027,0.0028,-0.0371,-0.2263,0.6978,-0.0008,-0.0021,-0.0018,-0.0018,0.2418
0.2280,clay,0.500,0.028,0.3939,0.0192,0.0062,-0.0214,-0.3589,-0.5293,0.0108,0.0087,0.0096,0.0097,0.2567
0.2400,clay,0.500,0.032,0.4167,-0.0502,0.0229,-0.0116,-0.3864,2.1947,0.0006,-0.0042,-0.0011,-0.0012,0.2581
0.2520,clay,0.500,0.036,0.4394,0.0612,0.0384,-0.0089,-0.1604,0.2167,0.0073,0.0027,0.0055,0.0054,0.2465
0.2640,clay,0.500,0.041,0.4621,0.0166,-0.0286,-0.0125,0.4066,1.1702,0.0061,0.0015,0.0043,0.0042,0.2446
0.2760,clay,0.500,0.046,0.4848,0.0480,0.0105,-0.0115,0.0126,-0.4548,0.0055,0.0010,0.0038,0.0036,0.2499
0.2880,clay,0.500,0.052,0.5076,0.0477,0.0073,-0.0149,0.5079,0.9239,0.0068,0.0023,0.0050,0.0049,0.2626
0.3000,clay,0.500,0.058,0.5303,0.0222,0.0536,-0.0173,-0.3103,1.6764,0.0075,0.0030,0.0057,0.0056,0.2794
0.3120,clay,0.500,0.064,0.5530,0.0284,-0.0790,-0.0207,0.2641,-1.1673,0.0069,0.0025,0.0052,0.0051,0.2974
0.3240,clay,0.500,0.071,0.5758,0.0062,-0.0224,-0.0175,-0.2839,1.2898,0.0083,0.0040,0.0066,0.0065,0.3068
0.3360,clay,0.500,0.077,0.5985,-0.0520,-0.0386,-0.0116,-0.0554,-0.0427,0.0056,0.0012,0.0039,0.0038,0.3094
0.3480,clay,0.500,0.084,0.6212,0.0115,0.0273,-0.0194,0.5041,0.4183,0.0051,0.0008,0.0035,0.0033,0.3210
0.3600,clay,0.500,0.092,0.6439,-0.0384,-0.0688,-0.0172,-0.5958,0.6094,0.0060,0.0017,0.0044,0.0042,0.3392
0.3720,clay,0.500,0.099,0.6667,0.0304,0.0819,-0.0166,-0.0281,-0.2357,0.0071,0.0028,0.0055,0.0053,0.3542
0.3840,clay,0.500,0.107,0.6894,0.0921,0.0155,-0.0171,0.0847,0.3316,0.0065,0.0022,0.0048,0.0047,0.3686
0.3960,clay,0.500,0.115,0.7121,0.0107,-0.0039,-0.0158,0.2089,-0.5287,0.0052,0.0008,0.0035,0.0034,0.3766
0.4080,clay,0.500,0.132,0.7576,-0.0447,-0.0708,-0.0158,0.2273,-0.1740,0.0051,0.0007,0.0034,0.0033,0.3829
0.4200,clay,0.500,0.132,0.7576,0.0064,0.0758,-0.0138,0.1130,0.4135,0.0055,0.0011,0.0039,0.0037,0.3870
0.4320,clay,0.500,0.141,0.7803,-0.1139,-0.0111,-0.0148,0.4712,-0.7968,0.0910,-0.0364,-0.0535,0.1348,0.4003
0.4440,clay,0.500,0.150,0.8030,0.0978,0.0260,-0.0149,0.9218,1.8780,-0.5070,0.9081,-0.1624,-0.0616,0.4116
0.4560,clay,0.500,0.159,0.8258,0.0780,0.0871,-0.0160,0.8400,1.0060,-0.7590,1.0178,-0.1466,-0.0337,0.4100
