t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.1800,dirt,0.700,0.000,0.1894,-0.0673,0.0579,-0.0709,6.1839,-2.4479,0.0100,0.0100,0.0100,0.0100,0.0975
0.1920,dirt,0.700,0.016,0.3258,0.0216,-0.0312,-0.0602,0.5474,-3.3353,0.0168,0.0161,0.0164,0.0164,0.2104
0.2040,dirt,0.700,0.023,0.3712,-0.0165,-0.0313,-0.0562,-1.3384,-4.2128,0.0208,0.0147,0.0176,0.0176,0.2710
0.2160,dirt,0.700,0.023,0.3712,-0.0172,0.0100,-0.0198,-2.7648,2.9817,0.0150,0.0096,0.0124,0.0124,0.2605
0.2280,dirt,0.700,0.027,0.3939,0.0270,0.0572,-0.0198,0.6907,-0.1931,0.0098,0.0044,0.0072,0.0073,0.2518
0.2400,dirt,0.700,0.031,0.4167,0.0368,0.0812,-0.0219,-0.0721,-0.5923,0.0083,0.0028,0.0056,0.0057,0.2519
0.2520,dirt,0.700,0.036,0.4394,0.0070,0.0534,-0.0210,0.0657,-0.8363,0.0105,0.0050,0.0079,0.0079,0.2499
0.2640,dirt,0.700,0.041,0.4621,-0.0565,0.0742,-0.0154,-0.1903,1.0951,0.0076,0.0021,0.0049,0.0050,0.2405
0.2760,dirt,0.700,0.047,0.4848,-0.0134,0.0073,-0.0229,1.5241,1.2668,0.0083,0.0030,0.0058,0.0058,0.2571
0.2880,dirt,0.700,0.053,0.5076,-0.0484,0.0037,-0.0243,0.2243,-0.3167,0.0102,0.0050,0.0077,0.0078,0.2721
0.3000,dirt,0.700,0.059,0.5303,0.0663,0.0359,-0.0251,-0.1986,-0.4313,0.0101,0.0048,0.0076,0.0077,0.2844
0.3120,dirt,0.700,0.065,0.5530,0.0457,0.0516,-0.0249,-0.2037,-0.2298,0.0102,0.0049,0.0077,0.0077,0.2946
0.3240,dirt,0.700,0.072,0.5758,0.0362,-0.0553,-0.0227,0.0330,0.7413,0.0101,0.0048,0.0075,0.0076,0.3026
0.3360,dirt,0.700,0.079,0.5985,0.0086,-0.0338,-0.0251,0.5569,-0.0657,0.0080,0.0027,0.0054,0.0055,0.3123
0.3480,dirt,0.700,0.086,0.6212,0.0863,-0.0215,-0.0264,0.1806,-0.3253,0.0099,0.0046,0.0073,0.0074,0.3252
0.3600,dirt,0.700,0.094,0.6439,0.0506,0.0001,-0.0273,-0.4224,0.0105,0.0098,0.0045,0.0073,0.0073,0.3388
0.3720,dirt,0.700,0.102,0.6667,-0.0467,0.0068,-0.0251,-0.1823,-0.1464,0.0091,0.0039,0.0066,0.0067,0.3518
0.3840,dirt,0.700,0.110,0.6894,0.0814,-0.0114,-0.0258,0.5111,-0.0379,0.0040,-0.0012,0.0015,0.0016,0.3636
0.3960,dirt,0.700,0.118,0.7121,0.0186,-0.0500,-0.0206,0.0137,0.0506,0.0094,0.0042,0.0069,0.0070,0.3730
0.4080,dirt,0.700,0.135,0.7576,-0.0113,0.1195,-0.0249,0.2804,0.4230,0.0089,0.0036,0.0063,0.0064,0.3833
0.4200,dirt,0.700,0.135,0.7576,-0.0143,-0.0642,-0.0244,-0.0462,-0.0268,0.0090,0.0038,0.0065,0.0066,0.3965
0.4320,dirt,0.700,0.144,0.7803,-0.0593,-0.0231,-0.0194,0.1037,-1.7267,0.0758,0.0192,-0.1278,0.1353,0.4067
0.4440,dirt,0.700,0.153,0.8030,-0.0460,0.0480,-0.0174,0.7602,0.5587,-0.7227,1.0434,-0.1613,0.0687,0.4088
0.4560,dirt,0.700,0.162,0.8258,0.0280,0.0476,-0.0267,0.9092,2.1703,-0.9024,1.2884,-0.1592,-0.1286,0.4111
0.4680,dirt,0.700,0.172,0.8485,0.0035,0.0809,-0.0052,1.7446,-1.9035,-0.6080,0.5838,-0.1109,-0.0256,0.3988
0.4800,dirt,0.700,0.181,0.8712,0.0877,-0.0672,-0.0128,1.5399,0.5981,0.0584,0.2318,-0.0848,-0.0828,0.4094
0.4920,dirt,0.700,0.191,0.8939,0.0691,0.0596,-0.0160,1.2465,0.3184,0.2911,0.2470,0.1253,-0.6596,0.4217
0.5040,dirt,0.700,0.201,0.9167,0.0993,-0.0429,-0.0220,-2.6473,-2.9439,1.5354,-1.0843,1.4553,-2.0912,0.4282
0.5160,dirt,0.700,0.211,0.9394,0.0732,0.0044,0.0050,0.4300,-2.0510,2.0109,-1.4548,1.7396,-2.5335,0.4302
0.5280,dirt,0.700,0.221,0.9621,0.0926,-0.0029,-0.0255,-1.6799,-2.4223,1.9779,-1.6641,1.3082,-2.3097,0.4373
0.5400,dirt,0.700,0.231,0.9848,0.0558,0.0063,0.0170,-8.5867,0.9871,1.2896,-1.1455,0.2436,0.4778,0.4500
0.5520,dirt,0.700,0.241,1.0000,-0.0068,-0.0601,0.0136,-1.7757,-3.0597,0.7742,-0.2688,-0.7303,0.6989,0.4516
0.5640,dirt,0.700,0.251,1.0000,0.0327,-0.0357,-0.0110,0.5337,1.0249,0.9311,-0.3485,-0.2928,0.2750,0.4540
0.5760,dirt,0.700,0.262,1.0000,-0.0449,-0.0667,0.0017,-3.1902,-3.6376,0.2819,0.1622,0.1240,-0.0272,0.4525
0.5880,dirt,0.700,0.272,1.0000,-0.0532,-0.0915,0.0057,-0.9414,-1.1650,0.1413,0.0755,0.2823,-0.0222,0.4528
0.6000,dirt,0.700,0.283,1.0000,-0.0085,-0.1014,0.0071,-2.4943,-0.8851,0.0507,0.1140,0.3804,0.0717,0.4488
0.6120,dirt,0.700,0.294,1.0000,-0.0566,-0.0999,0.0011,-0.2721,-0.8550,0.2048,-0.0728,0.2195,0.2323,0.4576
0.6240,dirt,0.700,0.305,1.0000,-0.0765,-0.0419,-0.0064,-0.2972,-0.4584,-0.0651,0.0730,0.1821,0.2753,0.4668
0.6360,dirt,0.700,0.316,1.0000,-0.0583,-0.1724,-0.0079,-0.1126,-0.2069,-0.0574,0.1168,0.1605,0.3516,0.4721
0.6480,dirt,0.700,0.327,1.0000,-0.0647,-0.1550,-0.0151,-0.0518,-0.1727,-0.3341,0.2729,0.0919,0.4150,0.4741
0.6600,dirt,0.700,0.338,1.0000,-0.0470,-0.1104,-0.0295,0.0128,-0.3485,-0.2705,0.2884,0.1846,0.0445,0.4770
0.6720,dirt,0.700,0.349,1.0000,0.0261,-0.0855,-0.0197,0.5923,0.5848,-0.1741,0.2915,0.2416,-0.1945,0.4787
0.6840,dirt,0.700,0.360,1.0000,0.0095,-0.0391,-0.0165,-0.4882,-0.4070,-0.1591,0.3064,0.2543,-0.1718,0.4778
0.6960,dirt,0.700,0.372,1.0000,-0.0208,-0.1988,-0.0133,-0.0290,-0.0249,-0.1594,0.3062,0.2540,-0.1720,0.4784
0.7080,dirt,0.700,0.383,1.0000,-0.1119,-0.1448,-0.0064,-0.0664,-0.9074,-0.1674,0.2981,0.1327,-0.1466,0.4807
0.7200,dirt,0.700,0.394,1.0000,-0.0270,-0.0685,-0.0100,-0.1708,0.5142,-0.1889,0.2767,0.1611,-0.1828,0.4820
0.7320,dirt,0.700,0.406,1.0000,0.0513,-0.0779,-0.0109,-0.2114,-0.4427,-0.2216,0.2440,0.3056,-0.2680,0.4825
0.7440,dirt,0.700,0.417,1.0000,-0.0200,-0.1650,-0.0088,-0.2385,-0.1221,-0.2709,0.1946,0.3608,-0.3490,0.4833
0.7560,dirt,0.700,0.429,1.0000,-0.0666,-0.2018,-0.0123,-0.1609,-0.1211,-0.3821,0.1688,0.3759,-0.4114,0.4847
0.7680,dirt,0.700,0.441,1.0000,-0.0425,-0.1989,-0.0116,-0.3259,-0.0804,-0.4483,0.1396,0.2702,-0.4287,0.4858
0.7800,dirt,0.700,0.452,1.0000,-0.0920,-0.1328,-0.0075,-0.2932,-0.1589,-0.4701,0.1051,0.1676,-0.5000,0.4863
0.7920,dirt,0.700,0.464,1.0000,-0.1183,-0.1537,-0.0077,0.4354,-0.0128,-0.4609,0.0540,0.0686,-0.5295,0.4864
0.8040,dirt,0.700,0.488,1.0000,0.0258,-0.0714,-0.0079,1.3485,0.7146,-0.5008,-0.0886,0.0517,-0.0137,0.4871
0.8160,dirt,0.700,0.488,1.0000,0.0496,-0.0696,-0.0161,0.5045,0.9716,-0.4183,-0.3410,0.0370,0.0005,0.4883
0.8280,dirt,0.700,0.499,1.0000,-0.0821,-0.1146,-0.0256,1.1320,0.9781,-0.2720,-0.6261,0.0389,0.0013,0.4891
0.8400,dirt,0.700,0.511,1.0000,0.0756,-0.1158,-0.0279,0.9864,0.1729,-0.0835,-0.9420,0.0581,0.0242,0.4894
0.8520,dirt,0.700,0.523,1.0000,0.0402,0.0007,-0.0286,1.3025,0.3865,-0.1261,-1.1857,0.0176,0.0446,0.4896
0.8640,dirt,0.700,0.535,1.0000,0.0592,-0.1138,-0.0341,0.9627,0.8603,-0.2471,-1.1654,0.1889,-0.3752,0.4900
0.8760,dirt,0.700,0.547,1.0000,0.0787,-0.1368,-0.0284,2.4928,1.4041,-1.1168,0.7789,-0.0760,0.1047,0.4905
0.8880,dirt,0.700,0.559,1.0000,0.1438,0.0711,-0.0002,1.9789,1.3714,-1.2871,0.9735,-0.0853,-0.0575,0.4885
0.9000,dirt,0.700,0.571,1.0000,-0.0210,-0.0340,-0.0204,2.1075,-2.1633,-0.8694,0.6956,0.0547,-0.2909,0.4856
0.9120,dirt,0.700,0.582,1.0000,0.0958,-0.0551,-0.0300,-1.4134,2.6334,-0.9536,0.6123,0.0529,-0.1662,0.4823
0.9240,dirt,0.700,0.594,1.0000,0.1428,-0.0566,-0.0118,-2.0122,4.2657,-0.8884,0.3151,-0.2066,0.0248,0.4750
0.9360,dirt,0.700,0.605,1.0000,0.1855,-0.0178,-0.0124,0.0339,1.6900,-0.6277,-0.0361,0.7908,-0.7620,0.4731
0.9480,dirt,0.700,0.617,1.0000,0.0599,0.1291,0.0232,1.4212,1.8777,-0.5190,-0.1858,-0.3493,-0.0522,0.4742
0.9600,dirt,0.700,0.628,1.0000,0.0784,0.1279,0.0236,1.0792,1.1907,-0.9262,-0.0748,0.1606,-0.6077,0.4758
0.9720,dirt,0.700,0.639,1.0000,0.0710,0.0385,0.0362,1.2475,1.7721,-0.6705,-0.1950,0.1761,-0.5601,0.4739
0.9840,dirt,0.700,0.650,1.0000,0.1210,0.1004,0.0366,2.5189,-0.9804,-1.2239,0.0472,0.2542,-0.5935,0.4725
0.9960,dirt,0.700,0.661,1.0000,0.1908,0.0740,0.0381,-0.4102,1.0770,-1.1567,0.1963,0.0625,-0.3675,0.4710
1.0080,dirt,0.700,0.683,1.0000,0.1064,0.0483,0.0293,-1.3949,-1.4710,-1.2838,0.4347,0.2466,-0.1803,0.4703
1.0200,dirt,0.700,0.683,1.0000,0.1005,0.0664,0.0256,1.3385,1.2246,-0.4890,-0.3627,0.5647,-0.2534,0.4692
1.0320,dirt,0.700,0.694,1.0000,0.0776,0.0681,0.0238,1.3948,0.4983,-0.2714,-0.6079,-0.0358,-0.1558,0.4685
1.0440,dirt,0.700,0.704,1.0000,0.1359,0.1007,0.0206,1.4348,-1.3430,-1.0601,-0.0191,-0.3188,-0.1066,0.4678
1.0560,dirt,0.700,0.715,1.0000,0.0823,0.0763,0.0228,0.9659,-0.6367,-1.0450,-0.0607,0.6424,-0.7828,0.4672
1.0680,dirt,0.700,0.725,1.0000,0.1343,0.0301,0.0263,-1.2003,-1.1134,-0.6830,-0.3069,-0.0452,-0.2556,0.4651
1.0800,dirt,0.700,0.735,1.0000,0.0690,-0.0556,0.0298,-0.6215,-0.3746,-0.8297,-0.3010,0.4877,-0.7363,0.4644
1.0920,dirt,0.700,0.745,1.0000,0.1092,0.0751,0.0313,2.8696,0.1430,-0.2322,-0.6285,-0.5552,-0.1553,0.4663
1.1040,dirt,0.700,0.755,1.0000,0.0082,0.1787,0.0318,-0.8650,0.9562,-0.2939,-0.7634,-0.4721,-0.2019,0.4684
1.1160,dirt,0.700,0.765,1.0000,0.0822,0.0918,0.0343,0.9519,0.9186,-0.3188,-0.8068,-0.5571,-0.3860,0.4696
1.1280,dirt,0.700,0.774,1.0000,0.0922,0.1110,0.0481,-1.0869,0.8595,-0.3958,-0.9415,-0.6049,-0.6032,0.4710
1.1400,dirt,0.700,0.784,1.0000,0.0377,0.0710,0.0532,-0.0569,0.4329,-0.5191,-0.9233,-0.6499,-0.5936,0.4713
1.1520,dirt,0.700,0.793,1.0000,0.1701,0.0197,0.0513,1.8501,0.6943,-0.5124,-1.1596,-0.9200,-0.5719,0.4723
1.1640,dirt,0.700,0.803,1.0000,0.3240,0.0925,0.0583,0.0952,0.9372,-0.5978,-1.5035,-0.2338,-0.7720,0.4729
1.1760,dirt,0.700,0.812,1.0000,0.2697,0.0784,0.0631,0.6205,1.3072,-0.8618,-1.6059,-0.4016,-1.4094,0.4735
1.1880,dirt,0.700,0.821,1.0000,0.2751,0.1833,0.0707,0.6833,1.1081,-0.7587,-1.9030,-0.9400,-0.7008,0.4731
1.2000,dirt,0.700,0.830,1.0000,0.3033,0.1409,0.0675,4.4145,-0.4646,-0.9088,-2.3030,-0.3759,-1.0421,0.4727
1.2120,dirt,0.700,0.846,1.0000,0.3130,0.1084,0.0740,1.3250,0.4436,-1.4037,-2.0672,-0.7208,-1.6163,0.4719
1.2240,dirt,0.700,0.846,1.0000,0.3971,0.1317,0.0749,4.7545,0.6108,-1.6002,-1.8983,-0.6688,-1.3251,0.4738
1.2360,dirt,0.700,0.853,1.0000,0.3084,0.0823,0.0717,0.6763,0.3047,-1.6712,-2.4096,-1.3439,-1.4783,0.4751
1.2480,dirt,0.700,0.860,1.0000,0.4706,0.1946,0.0824,2.9439,2.1005,-1.9044,-2.9627,-0.3502,-1.8664,0.4745
1.2600,dirt,0.700,0.867,1.0000,0.5891,0.2495,0.0973,1.3741,1.0829,-1.9065,-3.5475,-1.1850,-1.8984,0.4746
1.2720,dirt,0.700,0.873,1.0000,0.5427,0.1124,0.0941,4.4047,0.5285,-2.1814,-3.9829,-1.3325,-1.7313,0.4758
1.2840,dirt,0.700,0.879,1.0000,0.5726,0.1443,0.1076,1.6698,0.7122,-2.3512,-4.0656,-1.0952,-2.2067,0.4759
1.2960,dirt,0.700,0.885,1.0000,0.5772,0.1827,0.1024,2.7403,1.9600,-2.0015,-4.2630,-1.9731,-1.5847,0.4748
1.3080,dirt,0.700,0.891,1.0000,0.6894,0.2525,0.1107,4.8453,0.5472,-2.2057,-4.5992,-1.1875,-2.4819,0.4746
1.3200,dirt,0.700,0.896,1.0000,0.6276,0.2340,0.1190,5.4926,1.1018,-2.2849,-4.6846,-1.9911,-2.0240,0.4753
1.3320,dirt,0.700,0.901,1.0000,0.7175,0.3326,0.1259,2.9818,2.6805,-2.3986,-5.3310,-1.9062,-2.3846,0.4746
1.3440,dirt,0.700,0.906,1.0000,0.8367,0.2964,0.1327,2.1888,-1.3948,-2.1999,-6.1300,-1.6295,-2.3907,0.4747
1.3560,dirt,0.700,0.910,1.0000,0.7772,0.2514,0.1345,5.8981,3.0722,-2.7609,-5.9252,-2.1006,-2.4277,0.4786
1.3680,dirt,0.700,0.915,1.0000,0.8761,0.2434,0.1577,1.3278,0.9158,-2.8772,-6.2446,-2.1225,-2.6956,0.4768
