t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.1920,sand,1.100,0.018,0.3258,0.0120,-0.0361,-0.0029,-0.0893,-0.1103,0.0067,0.0064,0.0056,0.0056,0.0146
0.2040,sand,1.100,0.024,0.3712,-0.0392,0.0428,-0.0452,0.1466,0.0548,0.0110,0.0108,0.0099,0.0100,0.0961
0.2160,sand,1.100,0.024,0.3712,-0.0069,-0.0264,-0.0486,0.1343,-0.2877,0.0120,0.0119,0.0109,0.0109,0.1863
0.2280,sand,1.100,0.028,0.3939,-0.0149,0.0450,-0.0470,0.1958,-0.7872,0.0115,0.0115,0.0105,0.0105,0.2640
0.2400,sand,1.100,0.032,0.4167,-0.0012,0.0316,-0.0448,-0.2704,0.7393,0.0262,0.0262,0.0252,0.0253,0.3399
0.2520,sand,1.100,0.036,0.4394,-0.0368,-0.0493,-0.0303,-2.3032,0.1353,0.0147,0.0151,0.0135,0.0143,0.3713
0.2640,sand,1.100,0.041,0.4621,-0.0002,-0.0445,-0.0160,3.3005,-0.6433,0.0114,0.0124,0.0102,0.0112,0.3345
0.2760,sand,1.100,0.046,0.4848,-0.0406,0.0383,-0.0050,-0.8575,1.7158,0.0011,0.0023,0.0000,0.0006,0.2716
0.2880,sand,1.100,0.052,0.5076,0.0275,-0.0641,-0.0174,-0.3220,0.3867,0.0096,0.0126,0.0096,0.0105,0.2252
0.3000,sand,1.100,0.058,0.5303,0.1076,0.0357,-0.0202,-0.1649,1.3873,0.0052,0.0085,0.0059,0.0043,0.2171
0.3120,sand,1.100,0.064,0.5530,-0.0578,0.0211,-0.0343,0.0921,-0.5508,-0.0015,0.0018,-0.0010,-0.0015,0.2434
0.3240,sand,1.100,0.071,0.5758,-0.0171,0.0385,-0.0407,-13.1725,0.1544,0.0018,0.0050,0.0028,0.0004,0.2924
0.3360,sand,1.100,0.077,0.5985,0.0761,0.0017,-0.0356,-0.8930,-0.6193,0.0053,0.0085,0.0063,0.0039,0.3250
0.3480,sand,1.100,0.084,0.6212,-0.0107,0.0445,-0.0334,0.0413,-0.7372,0.0161,0.0189,0.0171,0.0146,0.3487
0.3600,sand,1.100,0.092,0.6439,-0.0358,0.0053,-0.0283,-0.3214,-0.6042,0.0057,0.0088,0.0069,0.0045,0.3498
0.3720,sand,1.100,0.099,0.6667,-0.0073,-0.0226,-0.0297,-0.2803,-0.4688,0.0065,0.0095,0.0077,0.0052,0.3477
