t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0960,clay,0.500,0.082,0.3258,0.0349,-0.0013,-0.0469,3.3160,-9.9454,0.0128,0.0123,0.0114,0.0120,0.1106
0.1080,clay,0.500,0.087,0.3485,-0.0129,0.0086,-0.0540,0.4176,-0.7558,0.0166,0.0161,0.0153,0.0159,0.2099
0.1200,clay,0.500,0.093,0.3712,0.0380,0.0332,-0.0331,0.2095,0.3672,0.0134,0.0108,0.0108,0.0119,0.2679
0.1320,clay,0.500,0.099,0.3939,-0.0278,0.0040,-0.0148,-3.6156,-0.3782,0.0122,0.0104,0.0096,0.0115,0.2727
0.1440,clay,0.500,0.106,0.4167,0.0141,-0.0047,-0.0039,0.0115,1.7687,0.0054,0.0035,0.0030,0.0049,0.2589
0.1560,clay,0.500,0.112,0.4394,-0.0108,0.0254,-0.0081,0.6572,0.0596,0.0046,0.0027,0.0022,0.0041,0.2451
0.1680,clay,0.500,0.119,0.4621,0.0242,0.0231,-0.0148,0.0030,-1.2660,0.0035,0.0015,0.0010,0.0029,0.2409
0.1800,clay,0.500,0.126,0.4848,-0.0319,0.0390,-0.0134,0.0962,0.4836,0.0053,0.0033,0.0029,0.0047,0.2427
0.1920,clay,0.500,0.134,0.5076,-0.0126,0.1100,-0.0293,0.7578,-1.5854,0.0083,0.0063,0.0058,0.0077,0.2855
0.2040,clay,0.500,0.150,0.5530,-0.0137,-0.1204,-0.0276,0.3267,-0.2333,0.0107,0.0084,0.0080,0.0099,0.2971
0.2160,clay,0.500,0.150,0.5530,0.0303,0.0753,-0.0097,-1.6389,0.0382,0.0067,0.0044,0.0039,0.0058,0.2723
0.2280,clay,0.500,0.158,0.5758,0.0017,-0.0366,-0.0204,-0.6135,0.7722,0.0023,0.0007,0.0001,0.0020,0.2764
0.2400,clay,0.500,0.166,0.5985,-0.0681,0.0615,-0.0217,-0.4836,1.8959,0.0038,0.0022,0.0016,0.0035,0.2985
0.2520,clay,0.500,0.175,0.6212,-0.0449,-0.0207,-0.0271,0.1181,-0.7948,0.0063,0.0048,0.0042,0.0061,0.3265
0.2640,clay,0.500,0.184,0.6439,-0.0586,-0.0644,-0.0263,0.1076,-0.0149,0.0074,0.0059,0.0052,0.0071,0.3547
0.2760,clay,0.500,0.192,0.6667,-0.0099,0.0698,-0.0225,-1.4657,0.3785,0.0069,0.0052,0.0045,0.0064,0.3636
0.2880,clay,0.500,0.202,0.6894,-0.0361,0.0109,-0.0149,0.5231,0.1912,0.0052,0.0035,0.0028,0.0046,0.3570
0.3000,clay,0.500,0.211,0.7121,0.0893,0.0301,-0.0165,-0.0282,0.4454,0.0021,0.0004,-0.0003,0.0015,0.3546
0.3120,clay,0.500,0.220,0.7348,-0.0774,0.0057,-0.0222,1.7836,0.9916,0.0011,-0.0012,-0.0018,0.0001,0.3659
0.3240,clay,0.500,0.230,0.7576,0.0771,0.0008,-0.0224,0.0356,0.2699,-0.0004,-0.0027,-0.0032,-0.0014,0.3938
0.3360,clay,0.500,0.240,0.7803,-0.0136,-0.0944,-0.0219,0.1528,-0.3115,0.0007,-0.0015,-0.0021,-0.0003,0.4070
0.3480,clay,0.500,0.250,0.8030,-0.0658,0.1041,-0.0203,0.1315,-0.1300,0.0001,-0.0022,-0.0027,-0.0009,0.4172
0.3600,clay,0.500,0.260,0.8258,0.0801,0.1347,-0.0211,-0.1275,-0.3094,-0.0031,-0.0054,-0.0059,-0.0041,0.4264
0.3720,clay,0.500,0.270,0.8485,0.0455,0.0639,-0.0177,-0.0132,0.0454,-0.0050,-0.0073,-0.0078,-0.0060,0.4331
0.3840,clay,0.500,0.280,0.8712,-0.0328,-0.0397,-0.0204,0.0181,-0.0292,-0.0078,-0.0101,-0.0106,-0.0088,0.4403
0.3960,clay,0.500,0.291,0.8939,0.0458,0.0074,-0.0180,-0.0897,0.1796,-0.0110,-0.0133,-0.0139,-0.0121,0.4519
0.4080,clay,0.500,0.312,0.9394,0.0073,0.0685,-0.0209,-0.3887,-0.5210,-0.0132,-0.0155,-0.0161,-0.0143,0.4700
0.4200,clay,0.500,0.312,0.9394,-0.0163,0.0367,-0.0206,-0.0015,-0.9113,-0.0290,-0.0162,-0.0198,-0.0180,0.4852
0.4320,clay,0.500,0.322,0.9621,-0.0337,0.0369,-0.0134,0.0038,-1.9925,-0.1078,0.0528,-0.1918,0.1244,0.4928
0.4440,clay,0.500,0.333,0.9848,0.0464,-0.0254,-0.0162,-0.0384,1.3706,-1.1622,1.2076,-0.1809,0.0753,0.4925
0.4560,clay,0.500,0.344,0.9986,-0.0731,-0.0284,-0.0203,0.0637,1.8257,-1.3874,1.3391,-0.1480,-0.0125,0.4800
0.4680,clay,0.500,0.355,1.0000,-0.0543,-0.0213,-0.0091,0.8759,0.5226,-0.6608,0.4646,-0.1887,-0.0355,0.4591
0.4800,clay,0.500,0.366,1.0000,-0.0088,0.0009,-0.0125,1.5830,-0.4009,-0.4008,0.1244,-0.2991,-0.1531,0.4454
0.4920,clay,0.500,0.377,1.0000,0.0493,0.0522,-0.0134,1.3040,-0.2057,-0.2915,0.1761,-0.1665,-0.1201,0.4448
0.5040,clay,0.500,0.388,1.0000,0.0626,0.0546,-0.0168,1.3027,0.0618,0.4530,0.0030,-0.1895,0.1254,0.4469
0.5160,clay,0.500,0.400,1.0000,0.1572,-0.0475,-0.0245,-3.8273,-0.2045,0.6078,-0.4315,-0.7167,0.4444,0.4519
0.5280,clay,0.500,0.411,1.0000,0.1259,-0.1380,-0.0142,-0.7714,-0.2122,0.6780,-0.7461,-0.6092,0.4164,0.4524
0.5400,clay,0.500,0.422,1.0000,0.0490,-0.1110,-0.0120,-0.9749,-3.0759,1.0211,-0.8879,-0.7879,0.0680,0.4489
0.5520,clay,0.500,0.434,1.0000,0.0222,0.0123,-0.0148,-2.9048,-1.2250,0.5938,-0.4678,0.1593,0.0459,0.4476
0.5640,clay,0.500,0.445,1.0000,0.0851,-0.0108,-0.0099,-5.2048,0.2968,0.1408,-0.0588,-0.0122,0.0600,0.4504
0.5760,clay,0.500,0.456,0.9991,-0.0135,-0.0612,-0.0078,-1.6489,-0.3058,-0.1338,0.0919,-0.1599,0.0475,0.4474
0.5880,clay,0.500,0.468,0.9977,-0.0032,-0.0516,-0.0003,-2.3568,0.3822,0.1598,0.3304,0.2939,-0.1024,0.4465
0.6000,clay,0.500,0.479,0.9966,0.0017,-0.0299,-0.0026,-0.4566,0.2511,-0.1958,0.8444,0.2721,-0.2297,0.4506
0.6120,clay,0.500,0.491,0.9950,0.0266,-0.0118,-0.0069,-0.4376,-0.7731,-0.2932,0.9814,0.1882,-0.0153,0.4591
0.6240,clay,0.500,0.503,0.9924,-0.0711,-0.0854,-0.0081,-1.1256,-0.2565,-0.8948,1.4145,0.1174,-0.0065,0.4642
0.6360,clay,0.500,0.514,0.9913,0.0800,-0.0992,-0.0080,-0.0751,-0.1196,-1.2767,1.9095,0.0442,-0.0101,0.4660
0.6480,clay,0.500,0.526,0.9911,-0.0545,-0.1270,-0.0174,0.2261,0.0911,-1.6513,2.2023,0.1079,-0.5654,0.4686
0.6600,clay,0.500,0.538,0.9902,-0.0034,-0.0790,-0.0256,0.2404,-0.8874,-1.6718,2.2032,0.0502,-0.4709,0.4723
0.6720,clay,0.500,0.550,0.9891,0.0059,0.0295,-0.0163,0.1276,0.3458,-1.6263,2.0478,-0.0707,-0.3550,0.4741
0.6840,clay,0.500,0.561,0.9882,-0.0278,-0.0217,-0.0096,-0.0579,-0.1566,-1.7143,1.9598,-0.1587,-0.4430,0.4727
0.6960,clay,0.500,0.573,0.9879,0.0009,-0.0600,-0.0120,-0.0815,0.2381,-1.7805,1.8936,-0.2249,-0.5092,0.4738
0.7080,clay,0.500,0.585,0.9891,-0.0208,-0.0802,-0.0118,-0.0740,0.0641,-1.8489,1.8252,-0.2933,-0.5776,0.4770
0.7200,clay,0.500,0.597,0.9905,0.0150,-0.0351,-0.0094,-0.0957,0.0599,-1.9151,1.7590,-0.3595,-0.6438,0.4787
0.7320,clay,0.500,0.609,0.9915,-0.0410,-0.0521,-0.0125,-0.0953,0.0775,-1.9926,1.6815,-0.4370,-0.7213,0.4788
0.7440,clay,0.500,0.621,0.9919,-0.0067,-0.0103,-0.0072,-0.0185,-1.5784,-2.0953,1.5788,-0.2213,-0.9177,0.4798
0.7560,clay,0.500,0.633,0.9922,0.0242,-0.1287,-0.0027,-0.1437,0.4593,-2.2692,1.4509,-0.1050,-1.1321,0.4819
0.7680,clay,0.500,0.645,0.9929,-0.0187,-0.0436,-0.0053,-0.2209,0.0413,-2.4362,1.2673,0.3774,-1.5079,0.4827
0.7800,clay,0.500,0.657,0.9942,0.0047,-0.0275,-0.0061,-0.3627,-0.4183,-2.4780,0.9882,0.7508,-1.8699,0.4835
0.7920,clay,0.500,0.670,0.9941,-0.0453,-0.1163,-0.0046,-0.1682,0.1127,-2.4751,0.5997,0.9256,-1.7443,0.4843
0.8040,clay,0.500,0.694,0.9949,0.0028,-0.0855,-0.0047,0.0434,0.3054,-2.5264,0.1214,0.7763,-1.4678,0.4849
0.8160,clay,0.500,0.694,0.9949,0.0569,-0.0940,-0.0029,0.2404,0.5815,-2.6202,-0.4168,0.6793,-1.1265,0.4854
