time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0103,0.0552,-0.0011,-0.0380,-0.0304,0.0005,0.0000,0.0561,0.0552,7.0000,-0.0186,0.3000,8.0000,-0.0351,0.1200,0.0000,1.289,410726.0639
0.0240,0.0636,-0.0646,-0.0104,-0.0928,-0.0726,0.0042,0.0000,0.0907,-0.0646,7.0000,-0.0110,0.3360,8.0000,-0.0208,0.1344,0.0000,0.726,615336.6620
0.0360,0.1271,-0.0448,0.0069,0.0028,0.0818,0.0041,0.2500,0.1308,-0.0448,7.0000,-0.0230,0.3720,8.0000,-0.0435,0.1488,0.0000,0.783,603585.3293
0.0480,-0.0118,-0.0329,-0.0039,-0.0235,-0.0294,0.0047,0.0000,0.0349,-0.0329,7.0000,-0.0110,0.4080,8.0000,-0.0208,0.1632,0.0000,0.799,644113.2090
0.0600,0.0647,-0.0318,-0.0025,-0.0049,0.0336,-0.0059,0.0000,0.0721,-0.0318,7.0000,-0.0123,0.4440,8.0000,-0.0233,0.1776,0.0000,0.778,604133.6596
0.0720,0.0792,-0.0419,-0.0011,-0.0492,-0.0331,-0.0064,0.0000,0.0896,-0.0419,7.0000,-0.0240,0.4800,8.0000,-0.0455,0.1920,0.0000,0.845,598747.3323
0.0840,0.1205,-0.0423,-0.0036,0.0458,0.0601,0.0038,0.0000,0.1277,-0.0423,7.0000,-0.0120,0.5160,8.0000,-0.0228,0.2064,0.0000,0.851,579395.1937
0.0960,0.0648,0.0232,-0.0011,0.0594,-0.0254,0.0126,0.0000,0.0689,0.0232,7.0000,-0.0000,0.5520,8.0000,-0.0001,0.2208,0.0000,0.869,576233.2727
0.1080,0.0194,-0.0095,0.0030,-0.0765,-0.0132,-0.0218,0.0000,0.0216,-0.0095,7.0000,-0.0120,0.5880,8.0000,-0.0228,0.2352,0.0000,0.840,589707.6621
0.1200,0.0839,-0.0476,-0.0037,-0.0263,0.0294,-0.0019,0.0000,0.0965,-0.0476,7.0000,-0.0000,0.6240,8.0000,-0.0001,0.2496,0.0000,0.816,589252.0814
0.1320,0.0838,-0.0224,0.0080,-0.1048,0.0402,-0.0050,0.0000,0.0867,-0.0224,7.0000,-0.0120,0.6600,8.0000,-0.0228,0.2640,0.0000,0.775,574762.3596
0.1440,-0.0606,-0.0849,-0.0002,-0.0437,0.0487,0.0074,0.0000,0.1043,-0.0849,7.0000,-0.0140,0.6960,8.0000,-0.0264,0.2784,0.0000,0.854,568670.2797
0.1560,0.0283,-0.0992,0.0005,0.0519,-0.0120,0.0103,0.0000,0.1032,-0.0992,7.0000,-0.0020,0.7320,8.0000,-0.0037,0.2928,0.0000,0.897,540135.0554
0.1680,0.0969,-0.0394,0.0042,-0.0654,-0.0135,-0.0088,0.0000,0.1046,-0.0394,7.0000,-0.0140,0.7680,8.0000,-0.0264,0.3072,0.0000,0.883,559341.5881
