experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_mean_vtheta_cmd,extra_mean_vmax_path
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0010_standard_mpc_soft_speed_clay_lane_change_v5_b0_s200,ok,0,10.351212501525879,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0010_standard_mpc_soft_speed_clay_lane_change_v5_b0_s200/20260513_010716_437759_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,667,0.08947533563614053,0.221505,0.06060067599999999,2.6430246,3.3985749999999997,0.52860492,4.450629685157422,4.893400000000001,17.263717624534745,18.850202,0.482705,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0011_standard_mpc_soft_speed_clay_lane_change_v5_b4_s200,ok,0,10.601097345352173,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0011_standard_mpc_soft_speed_clay_lane_change_v5_b4_s200/20260513_010726_745925_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,667,0.08858194667170055,0.220116,0.056927363999999994,2.5880824000000002,3.355835,0.51761648,5.5804347826086955,5.976800000000001,17.116021819636593,18.699848,0.445981,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0012_standard_mpc_soft_speed_sand_sinusoidal_v5_b0_s200,ok,0,24.05203413963318,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0012_standard_mpc_soft_speed_sand_sinusoidal_v5_b0_s200/20260513_010751_565216_sand_sinusoidal_acados_static_mlp/diag_sand_sinusoidal_acados_static_mlp.csv,,,659,0.15090454854153335,0.262029,0.130214388,2.9458543999999995,4.159109999999999,0.58917088,2.8148406676783004,5.578399999999999,18.816212379160444,19.652587,0.148192,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0013_standard_mpc_soft_speed_sand_sinusoidal_v5_b4_s200,ok,0,10.651721000671387,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0013_standard_mpc_soft_speed_sand_sinusoidal_v5_b4_s200/20260513_010801_451832_sand_sinusoidal_acados_static_mlp/diag_sand_sinusoidal_acados_static_mlp.csv,,,667,0.13414349112381116,0.230728,0.117876716,3.0586698,4.211085000000001,0.61173396,2.635787106446777,4.948000000000007,20.790619002834507,21.498164,-0.703083,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0014_standard_mpc_soft_speed_sand_lane_change_v5_b0_s200,ok,0,10.350574016571045,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0014_standard_mpc_soft_speed_sand_lane_change_v5_b0_s200/20260513_010812_088131_sand_lane_change_acados_static_mlp/diag_sand_lane_change_acados_static_mlp.csv,,,667,0.10704258153901185,0.226809,0.0940036,4.2173592,4.354315000000001,0.84347184,3.9929685157421297,6.081200000000005,27.498725970367463,28.781324,3.041289,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0015_standard_mpc_soft_speed_sand_lane_change_v5_b4_s200,ok,0,10.656245708465576,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0015_standard_mpc_soft_speed_sand_lane_change_v5_b4_s200/20260513_010822_425924_sand_lane_change_acados_static_mlp/diag_sand_lane_change_acados_static_mlp.csv,,,667,0.10267226631570962,0.210657,0.08926166399999999,4.214191999999999,4.342,0.8428383999999998,4.001289355322339,5.258800000000011,27.65956239474051,28.94398,3.039991,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0016_mpcc_default_clay_sinusoidal_v5_b0_s200,ok,0,16.574671983718872,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0016_mpcc_default_clay_sinusoidal_v5_b0_s200/diag_mpcc.csv,,,666,0.2803605540014501,0.6524,0.2331624,4.287737600000001,5.684704999999999,0.8575475200000001,0.6761786786786788,0.8392000000000003,27.2052,26.3798,-2.4428,0,0,,,,,Current MPCC defaults.,,5.0,3.5437312000000003
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0017_mpcc_default_clay_sinusoidal_v5_b4_s200,ok,0,16.474473476409912,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0017_mpcc_default_clay_sinusoidal_v5_b4_s200/diag_mpcc.csv,,,666,0.29251663043321147,0.6321,0.24256999999999998,4.244132,5.7359599999999995,0.8488263999999999,0.682490990990991,0.8274,27.204,26.1631,-2.3627,0,0,,,,,Current MPCC defaults.,,5.0,3.5400205999999996
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0018_mpcc_default_clay_lane_change_v5_b0_s200,ok,0,16.36943006515503,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0018_mpcc_default_clay_lane_change_v5_b0_s200/diag_mpcc.csv,,,666,0.10796503183901722,0.3502,0.0839278,4.234983199999999,5.627064999999999,0.8469966399999999,0.6846606606606607,0.8538000000000001,26.823,26.4488,2.5521,0,0,,,,,Current MPCC defaults.,,5.0,4.8429028
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0019_mpcc_default_clay_lane_change_v5_b4_s200,ok,0,16.52476739883423,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0019_mpcc_default_clay_lane_change_v5_b4_s200/diag_mpcc.csv,,,666,0.11307184786674357,0.3635,0.0901306,4.3551558,5.613284999999999,0.87103116,0.9092252252252252,1.1328,27.5876,27.3716,2.6276,0,0,,,,,Current MPCC defaults.,,5.0,4.823322200000001
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0020_mpcc_default_sand_sinusoidal_v5_b0_s200,ok,0,16.37099027633667,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0020_mpcc_default_sand_sinusoidal_v5_b0_s200/diag_mpcc.csv,,,666,0.317478140822325,0.9093,0.22677499999999998,4.1919352,4.37411,0.83838704,0.8108078078078079,1.0677,27.4552,26.646,-1.6062,0,0,,,,,Current MPCC defaults.,,5.0,4.3248278
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0021_mpcc_default_sand_sinusoidal_v5_b4_s200,ok,0,16.47216796875,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0021_mpcc_default_sand_sinusoidal_v5_b4_s200/diag_mpcc.csv,,,666,0.3156470960423999,0.8651,0.2257208,4.1947988,4.371215,0.83895976,0.844776276276276,1.0502000000000007,27.9563,26.9244,-1.5569,0,0,,,,,Current MPCC defaults.,,5.0,4.3601422
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0022_mpcc_default_sand_lane_change_v5_b0_s200,ok,0,16.53005051612854,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0022_mpcc_default_sand_lane_change_v5_b0_s200/diag_mpcc.csv,,,666,0.22831820409244638,0.4759,0.2060512,4.2030398,4.40102,0.84060796,0.6747897897897899,0.9281000000000001,27.5876,27.2375,2.7632,0,0,,,,,Current MPCC defaults.,,5.0,5.0
mpcc_vs_mpc_speed_tracking,mpcc_default,mpcc,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0023_mpcc_default_sand_lane_change_v5_b4_s200,ok,0,16.471538543701172,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0023_mpcc_default_sand_lane_change_v5_b4_s200/diag_mpcc.csv,,,666,0.2249402914108542,0.4367,0.20276339999999998,4.206317,4.403004999999999,0.8412634000000001,0.6698423423423423,0.8928500000000003,27.5876,27.2088,2.694,0,0,,,,,Current MPCC defaults.,,5.0,5.0
mpcc_vs_mpc_speed_tracking,mpcc_less_speed_cap,mpcc,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0024_mpcc_less_speed_cap_clay_sinusoidal_v5_b0_s200,ok,0,16.371765613555908,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0024_mpcc_less_speed_cap_clay_sinusoidal_v5_b0_s200/diag_mpcc.csv,,,666,0.5891565262644555,0.9807,0.5296360000000001,5.4210414,7.695494999999999,1.08420828,0.7448468468468469,0.9774,34.6529,33.5562,-0.6174,0,0,,,,,Tests whether MPCC is being boxed in by vtheta_max and the soft curvature speed cap.,,8.0,3.5673818
mpcc_vs_mpc_speed_tracking,mpcc_less_speed_cap,mpcc,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0025_mpcc_less_speed_cap_clay_sinusoidal_v5_b4_s200,ok,0,16.567001342773438,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0025_mpcc_less_speed_cap_clay_sinusoidal_v5_b4_s200/diag_mpcc.csv,,,666,0.6265456953487112,1.0068,0.56651,5.3323912,7.72971,1.06647824,0.7496336336336337,1.0068000000000001,34.3841,33.1123,-0.7277,0,0,,,,,Tests whether MPCC is being boxed in by vtheta_max and the soft curvature speed cap.,,8.0,3.561624400000001
mpcc_vs_mpc_speed_tracking,mpcc_less_speed_cap,mpcc,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0026_mpcc_less_speed_cap_clay_lane_change_v5_b0_s200,ok,0,16.36961030960083,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0026_mpcc_less_speed_cap_clay_lane_change_v5_b0_s200/diag_mpcc.csv,,,666,0.18209687004449035,0.5037,0.13793599999999998,5.6572412,8.259635,1.1314482399999999,0.9728438438438438,1.3248500000000003,35.354,34.9576,3.2044,0,0,,,,,Tests whether MPCC is being boxed in by vtheta_max and the soft curvature speed cap.,,8.0,4.781072
mpcc_vs_mpc_speed_tracking,mpcc_less_speed_cap,mpcc,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,4,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0027_mpcc_less_speed_cap_clay_lane_change_v5_b4_s200,ok,0,16.423481702804565,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0027_mpcc_less_speed_cap_clay_lane_change_v5_b4_s200/diag_mpcc.csv,,,666,0.17433216404324248,0.4795,0.139899,5.7103766,8.256504999999999,1.14207532,0.727039039039039,0.9537500000000001,35.854,35.4443,3.0974,0,0,,,,,Tests whether MPCC is being boxed in by vtheta_max and the soft curvature speed cap.,,8.0,4.7815166
mpcc_vs_mpc_speed_tracking,mpcc_less_speed_cap,mpcc,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0028_mpcc_less_speed_cap_sand_sinusoidal_v5_b0_s200,ok,0,16.468870401382446,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_010447/raw/0028_mpcc_less_speed_cap_sand_sinusoidal_v5_b0_s200/diag_mpcc.csv,,,666,0.7569654642716536,1.5165,0.6594062,4.1195324,4.36911,0.82390648,0.7978693693693694,1.0962000000000003,26.6998,25.8354,-1.3887,0,0,,,,,Tests whether MPCC is being boxed in by vtheta_max and the soft curvature speed cap.,,8.0,4.1835474
