step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,2.054,0.079,0.99,3.190,0.00,1,18,27.00,7.54,+0.000,0.999,0.000,+0.000,0.999,0.000,0,10.846,10.43,0.000
22,2.724,0.100,1.32,3.535,0.00,1,18,27.00,7.51,+0.000,0.999,0.000,+0.003,0.999,0.000,1,10.360,66.73,0.000
23,3.082,0.110,1.43,3.723,0.00,1,18,27.00,7.50,+0.000,1.000,0.000,+0.004,0.999,0.000,1,9.740,46.31,0.000
24,3.452,0.121,1.46,3.824,-1.28,1,18,27.00,7.49,-0.045,1.000,0.000,-0.047,1.000,0.000,1,9.385,46.00,0.000
25,3.824,0.133,1.48,3.718,-6.38,1,18,27.00,7.38,-0.227,0.999,0.000,-0.228,1.000,0.000,1,8.906,45.98,0.000
26,4.200,0.142,1.25,3.816,-8.86,2,18,27.00,7.11,-0.316,0.998,0.000,-0.316,1.000,0.000,1,9.449,47.16,0.000
27,4.583,0.141,0.68,3.921,-6.25,2,18,27.00,7.37,-0.223,0.995,0.000,-0.223,0.998,0.000,1,8.871,46.64,0.000
28,4.974,0.129,-0.03,4.000,-3.69,2,18,27.00,7.47,-0.131,0.991,0.000,-0.130,0.992,0.000,1,7.241,46.63,0.000
29,5.373,0.112,-0.60,4.074,-1.67,3,18,27.00,7.47,-0.060,0.987,0.000,-0.062,0.987,0.000,1,6.695,47.09,0.000
30,5.779,0.091,-0.96,4.127,-0.24,3,18,27.00,7.46,-0.009,0.982,0.000,-0.001,0.984,0.000,1,6.719,47.29,0.000
31,6.190,0.072,-1.18,4.173,1.67,3,18,27.00,7.46,+0.059,0.976,0.000,+0.063,0.984,0.000,1,6.333,47.01,0.000
32,6.606,0.059,-1.16,4.208,0.42,3,18,27.00,7.46,+0.015,0.972,0.000,+0.009,0.974,0.000,1,5.825,46.86,0.000
33,7.023,0.052,-1.00,4.235,0.32,3,18,27.00,7.45,+0.011,0.970,0.000,+0.001,0.976,0.000,1,5.390,47.03,0.000
34,7.443,0.047,-0.96,4.251,-0.14,3,18,27.00,7.45,-0.005,0.973,0.000,-0.013,0.974,0.000,1,4.704,47.73,0.000
35,7.864,0.040,-0.97,4.257,0.92,3,18,27.00,7.45,+0.033,0.979,0.000,+0.026,0.992,0.000,1,4.205,47.08,0.000
36,8.288,0.030,-1.00,4.281,0.35,4,18,27.00,7.45,+0.013,0.987,0.000,+0.008,0.991,0.000,1,3.993,47.45,0.000
37,8.714,0.020,-0.92,4.310,-0.55,5,18,27.00,7.45,-0.020,0.991,0.000,-0.015,0.997,0.000,1,3.475,47.49,0.000
38,9.141,0.010,-0.86,4.331,1.73,5,18,27.00,7.45,+0.062,0.994,0.000,+0.089,0.978,0.000,1,3.159,48.13,0.004
39,9.569,0.001,-0.83,4.335,1.35,5,18,27.00,7.44,+0.048,0.996,0.000,+0.026,0.983,0.000,1,2.473,47.31,0.000
40,9.999,-0.003,-0.70,4.340,-0.76,5,18,27.00,7.44,-0.027,0.997,0.000,-0.027,0.997,0.000,0,2.741,47.32,0.000
41,10.430,-0.006,-0.69,4.348,-0.24,5,18,27.00,7.44,-0.009,0.998,0.000,-0.008,0.997,0.000,1,1.883,47.07,0.000
42,10.860,-0.010,-0.73,4.363,-0.03,5,18,27.00,7.44,-0.001,0.999,0.000,+0.002,0.996,0.000,1,1.477,47.98,0.000
43,11.293,-0.016,-0.73,4.391,0.94,5,18,27.00,7.44,+0.034,0.999,0.000,+0.003,0.988,0.000,1,0.860,47.58,0.000
44,11.728,-0.023,-0.69,4.409,1.14,5,18,26.00,7.10,+0.040,1.000,0.000,-0.068,0.923,0.000,1,0.736,48.21,0.066
45,12.165,-0.031,-0.69,4.393,1.01,5,18,26.00,7.10,+0.036,1.000,0.000,-0.194,0.817,0.000,1,0.218,47.73,0.064
46,12.598,-0.042,-0.93,4.370,3.58,5,18,26.00,7.09,+0.128,1.000,0.000,-0.083,0.953,0.000,1,1.112,48.18,0.007
47,13.030,-0.060,-1.33,4.351,7.09,5,18,26.00,6.92,+0.252,1.000,0.000,+0.370,0.996,0.000,1,0.435,47.57,0.003
48,13.460,-0.078,-1.54,4.351,8.77,5,18,26.00,6.71,+0.312,1.000,0.000,+0.465,0.955,0.000,1,0.379,47.24,0.004
49,13.889,-0.082,-0.97,4.334,7.39,5,18,26.00,6.87,+0.263,1.000,0.000,+0.737,0.864,0.000,1,0.303,46.90,0.021
50,14.316,-0.070,-0.21,4.282,8.82,5,18,26.00,6.73,+0.314,1.000,0.000,+0.490,0.878,0.000,1,0.669,48.50,0.003
51,14.739,-0.039,0.88,4.261,9.49,5,18,26.00,6.70,+0.338,1.000,0.000,+0.587,0.928,0.000,1,-0.191,47.22,0.036
52,15.159,0.006,2.07,4.261,6.10,5,18,26.00,7.10,+0.217,1.000,0.000,+0.474,0.857,0.000,1,-0.436,46.96,0.020
53,15.578,0.063,3.56,4.263,6.06,5,18,26.00,7.10,+0.216,1.000,0.000,+0.683,0.762,0.000,1,-0.423,47.66,0.051
54,15.994,0.129,5.09,4.228,3.53,5,18,26.00,7.24,+0.126,1.000,0.000,+0.442,0.877,0.000,1,-0.447,48.69,0.046
55,16.406,0.209,6.73,4.213,1.67,5,18,26.00,7.24,+0.059,1.000,0.000,+0.136,0.881,0.000,1,-0.240,47.76,0.002
56,16.816,0.297,8.05,4.223,1.10,5,18,26.00,7.27,+0.039,1.000,0.000,+0.748,0.881,0.000,1,-0.091,47.34,0.113
57,17.225,0.383,8.79,4.197,0.49,5,18,26.00,7.29,+0.017,1.000,0.000,+0.719,0.920,0.000,1,-0.496,47.45,0.072
