step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
15,0.414,0.020,0.98,1.101,0.00,2,18,10.00,5.63,+0.000,0.991,0.000,-0.001,0.993,0.000,1,13.326,47.25,0.000
16,0.532,0.027,1.15,1.278,0.00,2,18,10.00,5.63,+0.000,0.994,0.000,-0.000,0.999,0.000,1,12.386,47.23,0.000
17,0.667,0.034,1.32,1.457,0.00,2,18,10.00,5.63,+0.000,0.996,0.000,-0.000,1.000,0.000,1,12.534,46.94,0.000
18,0.819,0.040,1.46,1.607,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.001,1.000,0.000,1,12.382,47.80,0.000
19,0.986,0.046,1.57,1.752,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.002,0.999,0.000,1,11.163,47.04,0.000
20,1.167,0.052,1.64,1.901,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,+0.002,0.997,0.000,1,10.952,45.99,0.000
21,1.363,0.060,1.70,2.052,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,+0.003,0.997,0.000,1,10.483,46.75,0.000
22,1.573,0.068,1.79,2.195,0.00,2,18,10.00,5.63,+0.000,1.000,0.000,-0.018,0.995,0.000,1,10.245,48.18,0.000
23,1.797,0.078,1.86,2.324,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.002,0.987,0.000,1,10.223,46.91,0.000
24,2.034,0.087,1.93,2.464,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.029,0.990,0.000,1,9.894,47.00,0.000
25,2.284,0.096,2.03,2.599,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.132,0.962,0.000,1,9.240,46.69,0.005
26,2.549,0.107,2.20,2.743,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.004,0.863,0.000,1,8.938,47.55,0.017
27,2.827,0.121,2.46,2.894,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,-0.015,0.900,0.000,1,8.829,57.65,0.020
28,3.121,0.136,2.64,3.057,0.00,2,18,10.00,5.61,+0.000,1.000,0.000,-0.059,0.890,0.000,1,8.021,49.32,0.035
29,3.427,0.151,2.73,3.202,-0.64,2,18,10.00,5.61,-0.023,1.000,0.000,-0.066,0.787,0.000,1,7.868,57.22,0.049
30,3.744,0.167,2.69,3.187,-5.74,2,18,10.00,5.56,-0.205,1.000,0.000,-0.321,0.922,0.000,1,7.164,56.72,0.005
31,4.069,0.182,2.62,3.323,-10.85,2,18,10.00,5.08,-0.386,1.000,0.000,-0.576,0.779,0.000,1,7.073,57.48,0.108
32,4.406,0.192,2.30,3.469,-9.75,2,18,10.00,5.19,-0.347,1.000,0.000,-0.226,0.758,0.000,1,6.971,63.22,0.221
33,4.755,0.194,1.71,3.594,-9.73,2,18,10.00,5.19,-0.347,1.000,0.000,-0.579,0.769,0.000,1,5.831,63.74,0.498
34,5.114,0.188,0.86,3.656,-9.94,2,18,10.00,5.17,-0.354,0.997,0.000,-0.334,0.878,0.000,1,5.751,47.79,0.083
35,5.481,0.168,-0.33,3.760,-4.84,2,18,10.00,5.60,-0.172,0.978,0.000,-0.229,0.818,0.000,1,4.992,47.12,0.077
36,5.860,0.137,-1.23,3.899,-0.26,2,18,10.00,5.60,-0.009,0.942,0.000,+0.008,0.822,0.000,1,4.519,46.64,0.737
37,6.250,0.105,-1.95,4.011,1.80,2,18,10.00,5.60,+0.064,0.899,0.000,+0.269,0.403,0.000,1,3.485,46.72,1.283
38,6.650,0.076,-2.35,4.076,4.44,2,18,10.00,5.60,+0.158,0.851,0.000,+0.268,0.724,0.000,1,3.396,47.97,0.052
39,7.058,0.055,-2.33,4.153,4.33,2,18,10.00,5.60,+0.154,0.800,0.000,+0.224,0.605,0.000,1,3.592,46.87,0.017
40,7.472,0.043,-2.04,4.221,2.73,2,18,10.00,5.60,+0.097,0.744,0.000,+0.225,0.711,0.000,1,2.906,47.55,0.007
41,7.892,0.038,-1.69,4.269,2.67,2,18,10.00,5.59,+0.095,0.696,0.000,+0.374,0.635,0.000,1,2.657,46.36,0.119
42,8.318,0.040,-1.17,4.315,0.47,2,18,10.00,5.59,+0.017,0.651,0.000,+0.309,0.506,0.000,1,2.930,47.47,0.003
43,8.747,0.051,-0.41,4.362,-2.75,2,18,10.00,5.59,-0.098,0.612,0.000,-0.349,0.415,0.000,1,1.750,47.01,0.372
44,9.181,0.067,0.38,4.395,-5.91,2,18,26.00,7.10,-0.210,0.575,0.000,-0.238,0.579,0.000,1,-0.062,46.54,0.000
45,9.617,0.077,0.50,4.426,-5.06,2,18,26.00,7.17,-0.180,0.549,0.000,-0.198,0.551,0.000,1,0.044,46.50,0.000
46,10.057,0.078,0.38,4.451,-5.24,2,18,26.00,7.27,-0.187,0.530,0.000,-0.196,0.527,0.000,1,0.213,48.06,0.000
47,10.499,0.072,0.06,4.475,-2.72,2,18,26.00,7.29,-0.097,0.518,0.000,+0.043,0.533,0.000,1,-0.294,46.98,0.035
48,10.943,0.063,-0.33,4.500,-1.89,2,18,26.00,7.41,-0.067,0.510,0.000,+0.366,0.440,0.000,1,0.704,47.85,0.032
49,11.389,0.055,-0.43,4.512,-1.07,2,18,26.00,7.41,-0.038,0.508,0.000,-0.657,0.558,0.000,1,-0.107,46.75,0.147
50,11.836,0.049,-1.13,4.488,0.73,2,18,26.00,7.45,+0.026,0.511,0.000,+0.183,0.355,0.000,1,-0.205,47.41,0.098
