step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.397,0.055,0.96,2.561,0.00,2,18,27.00,7.59,+0.000,0.347,0.040,+0.000,0.347,0.040,0,7.498,10.53,0.000
40,5.706,0.595,11.48,2.488,14.82,2,18,27.00,6.46,+0.528,0.772,0.002,+0.528,0.772,0.002,0,3.095,10.54,0.000
45,7.117,1.108,16.83,3.457,-6.35,2,18,27.00,7.40,-0.226,0.728,0.000,-0.219,0.725,0.000,1,-0.032,65.65,0.000
46,7.449,1.216,16.97,3.576,-10.57,2,18,27.00,6.92,-0.377,0.674,0.000,-0.135,0.611,0.000,1,-0.033,47.38,0.041
47,7.793,1.319,16.78,3.680,-11.42,2,18,27.00,6.81,-0.407,0.620,0.000,-0.272,0.684,0.000,1,-0.399,46.67,0.030
48,8.148,1.419,16.48,3.757,-13.18,2,18,27.00,6.59,-0.469,0.562,0.000,-0.381,0.517,0.000,1,-0.295,46.64,0.063
49,8.513,1.512,15.85,3.820,-11.37,2,18,27.00,6.80,-0.405,0.517,0.000,-0.291,0.437,0.000,1,-0.238,46.79,0.012
50,8.885,1.596,14.96,3.880,-12.85,2,18,27.00,6.62,-0.458,0.478,0.000,-0.094,0.493,0.000,1,-0.406,47.57,0.059
51,9.264,1.677,14.17,3.961,-14.55,2,18,27.00,6.41,-0.518,0.436,0.000,+0.131,0.498,0.000,1,-0.476,47.05,0.153
52,9.649,1.761,13.82,4.028,-16.44,2,18,27.00,6.18,-0.586,0.405,0.000,-0.261,0.467,0.000,1,-0.311,47.44,0.034
53,10.039,1.852,13.72,4.056,-21.24,2,18,27.00,5.66,-0.757,0.387,0.000,-0.082,0.385,0.000,1,-0.411,47.14,0.179
54,10.432,1.938,13.17,4.071,-26.34,2,18,27.00,5.17,-0.938,0.375,0.000,+0.477,0.359,0.000,1,-0.037,47.39,0.667
55,10.827,2.026,12.83,4.075,-28.07,2,18,27.00,5.01,-1.000,0.367,0.000,+0.356,0.321,0.000,1,-0.023,55.28,0.775
56,11.219,2.126,13.43,4.086,-28.07,2,18,27.00,5.01,-1.000,0.361,0.000,+0.105,0.378,0.000,1,-0.397,46.56,0.381
57,11.609,2.234,14.13,4.110,-28.07,2,18,27.00,5.01,-1.000,0.357,0.000,-0.379,0.495,0.000,1,-0.347,46.59,0.091
58,12.001,2.345,14.44,4.132,-26.55,2,18,27.00,5.15,-0.946,0.355,0.000,-0.398,0.697,0.000,1,-0.502,47.17,0.220
59,12.397,2.446,14.03,4.131,-26.80,2,18,27.00,5.12,-0.955,0.353,0.000,+0.081,0.495,0.000,1,-0.477,46.90,0.273
60,12.797,2.535,13.44,4.141,-27.44,2,18,27.00,5.07,-0.977,0.352,0.000,-0.066,0.514,0.000,1,-0.446,46.53,0.242
