step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.179,0.047,1.38,1.919,0.00,0,18,10.00,5.63,+0.000,0.568,0.000,+0.000,0.568,0.000,0,inf,7.68,0.000
40,6.297,0.091,-0.59,2.138,-1.98,2,18,10.00,5.63,-0.071,0.160,0.139,-0.071,0.160,0.139,0,21.971,7.80,0.000
60,10.996,0.037,-0.61,3.342,-0.42,3,18,10.00,5.61,-0.015,0.289,0.150,-0.015,0.289,0.150,0,14.616,7.66,0.000
80,16.300,0.212,3.94,2.366,6.94,5,18,10.00,5.47,+0.247,0.394,0.005,+0.247,0.394,0.005,0,9.757,7.70,0.000
100,22.600,1.600,14.99,3.164,0.87,5,18,10.00,5.61,+0.031,0.198,0.144,+0.031,0.198,0.144,0,3.568,7.70,0.000
112,25.875,2.409,13.25,2.752,-3.93,5,18,10.00,5.62,-0.140,0.292,0.005,-0.108,0.389,0.000,1,0.224,48.28,0.267
113,26.144,2.464,12.95,2.813,-6.18,5,18,10.00,5.53,-0.220,0.328,0.003,-0.811,0.341,0.000,1,0.042,49.67,0.307
114,26.421,2.520,12.74,2.875,-6.40,5,18,10.00,5.51,-0.228,0.359,0.002,-0.571,0.339,0.000,1,-0.502,48.05,0.405
115,26.705,2.568,11.90,2.944,-6.65,5,18,10.00,5.49,-0.237,0.382,0.001,-0.754,0.232,0.000,1,-0.177,47.18,0.894
116,26.998,2.608,11.08,3.013,-8.51,5,18,10.00,5.32,-0.303,0.400,0.001,-0.522,0.148,0.000,1,-0.408,47.49,0.331
117,27.298,2.639,10.00,3.076,-4.76,5,18,10.00,5.61,-0.170,0.404,0.001,-0.775,0.141,0.000,1,-0.379,48.57,1.089
118,27.605,2.662,8.96,3.097,-4.13,5,18,10.00,5.61,-0.147,0.386,0.000,-0.872,0.439,0.000,1,-0.443,47.74,1.160
119,27.914,2.675,7.63,3.109,-1.83,5,18,10.00,5.61,-0.065,0.374,0.000,-0.277,0.308,0.000,1,-0.493,47.73,1.971
120,28.225,2.679,6.01,3.157,1.67,5,18,10.00,5.61,+0.060,0.365,0.000,-0.639,0.000,0.101,1,-0.408,47.16,3.824
121,28.541,2.678,4.85,3.168,5.92,5,18,10.00,5.54,+0.211,0.360,0.000,-0.444,0.025,0.000,1,-0.414,47.60,6.051
122,28.855,2.670,3.60,3.153,6.71,5,18,10.00,5.48,+0.239,0.357,0.000,-0.572,0.000,0.345,1,-0.489,47.81,10.359
