slip_front_mean,slip_front_std,slip_front_max,slip_rear_mean,slip_rear_std,slip_rear_max,yaw_accel_std,az_std,sideslip_ratio_mean,yaw_rate_mean,ax_std,ay_std,speed_mean,steering_std,terrain_label
13.176911296647374,45.610087297197325,354.0828236582795,42.38119514662367,97.23566310445267,536.7173787523658,0.4313028902546039,14.334748322519456,0.07127749050274963,0.012672081450051144,2.853785239738117,1.4105037995956111,0.9866730294097665,0.02245046388444943,dirt
5.99509311750487,24.27327372810324,190.48874770834837,14.808632323234825,67.92973540791513,536.7173787523658,0.43737153538746676,12.905286976594539,0.05470213314161637,0.016524144976473743,2.414674090526706,1.431552103006999,1.6934668734210434,0.021913480339285973,dirt
1.1585666478978423,0.9665087634762373,3.5037231752689104,0.2743269148057904,0.2207930110417684,0.8358374855980905,0.2102984194366649,3.1607364416901964,0.024206968167875948,0.01218862817932304,1.2910700588545725,1.1857950857418331,2.399964509272628,0.021083841057146068,dirt
0.6516556456096024,0.6473739886502795,2.6491266319565145,0.14352753600698817,0.07905722916941466,0.5415402022658586,0.20603806540633454,1.3298029810313983,0.01572391779238865,0.0128740251314186,1.3087128314765073,1.2743657459584476,3.0382634658756764,0.030307276853850273,dirt
0.2717740104728419,0.21501550305272793,0.7949630152955621,0.10058877393839111,0.05390790144754074,0.19267411879105814,0.24166361511619514,1.7960823989601309,0.015521215573364226,0.01585356381364929,1.350786987807081,1.2845309882203417,3.5505311279153116,0.0244103438230958,dirt
0.13965057701725886,0.09291361405841579,0.400174000622017,0.06372014655204361,0.04702851483383085,0.17874690518300337,0.24784026372778606,1.819056610859929,0.015329662647695844,0.014236212421442865,1.3696773417821315,1.243517747200849,3.920065278392476,0.03131993009518919,dirt
0.08048038014144308,0.042678378153610995,0.17144278079877867,0.03780886678851818,0.036128770872464876,0.17874690518300337,0.25421747840829817,1.8154417230600597,0.014064469185608433,0.016809487749699675,1.287717129431747,1.1769814457450618,4.185275814056522,0.059198012114688114,dirt
0.05738613079235487,0.03735247195777205,0.17144278079877867,0.0194529696659206,0.008893735844230725,0.046917473956235044,0.21135779500838087,0.9180724429689411,0.013635613449852459,0.026932705418606078,1.2671854194668353,1.0206785952682873,4.356671322844516,0.06859620347668038,dirt
0.04144074977058438,0.022566229904315022,0.09310777260884728,0.01719687100454036,0.006502977568042808,0.04314875612098651,0.20147533654717859,0.6651304535313952,0.012045538507201374,0.04370551041943839,1.1946188854228892,1.0601882493909143,4.478167167960854,0.06392459753093142,dirt
0.08514353885462708,0.10651735343507829,0.36685300278349464,0.0450746445659116,0.07610771425808918,0.3670857248445316,0.22719991343830828,0.657182181798973,0.014151726757205486,0.0660252534207929,1.4446541308768965,1.0147171530897738,4.608085278712037,0.06103104132986685,dirt
0.09878254407921461,0.10491687852690716,0.36685300278349464,0.047811583622989866,0.07539924538476649,0.3670857248445316,0.23266718534469416,0.6621845267085182,0.01774884596258264,0.09927731679767408,1.387691224706342,1.000645214051804,4.7902778865742714,0.05854089998009015,dirt
0.10102087009700873,0.10351633976215954,0.36685300278349464,0.04747018638458765,0.07548247327979148,0.3670857248445316,0.25232440625660624,0.5043168605159918,0.022435250252237998,0.1203062056050033,1.4100399762002722,1.091647340529037,4.954828516679531,0.04566006850415787,dirt
