experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,filter,delay_s,mpc_delay_comp,extra_latency_profile
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,10.252792596817017,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260516_021702_974005_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,,667,0.1371940987016715,0.531323,0.09656574,2.3388768,3.80875,0.46777536,4.815607196401799,5.2034,15.52798842179993,16.522613,1.869623,1,1,-0.0181,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,mppi_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0001_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,10.451658248901367,8.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0001_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260516_021713_246886_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0001_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0001_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/mppi_shield_log.csv,601,0.2186646519704954,0.45457,0.1609597096774193,2.0985804147465434,3.770765,0.4197160829493087,4.952362728785358,5.8,14.2764332598966,15.514291,2.015945,0,1,0.9345,40.7,0.1493714285714285,0.2468285714285714,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260516_021701/raw/0001_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,mppi,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
