time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0239,-0.0235,0.0083,-0.1359,0.0039,-0.0019,0.0000,0.0335,-0.0235,3.0533,0.0999,-0.1948,2.5262,0.1893,0.0000,0.0649,1.534,549665.7488
0.0240,0.1334,0.0545,0.0064,0.0554,0.0135,-0.0013,0.2500,0.1287,0.0545,2.8849,0.1119,-0.1588,5.0000,0.2120,0.0000,0.0529,0.942,61891.4136
0.0360,0.0677,-0.0240,0.0081,0.0051,0.0774,-0.0292,0.0000,0.0718,-0.0240,3.0533,0.1239,-0.1228,5.0000,0.2347,0.0000,0.0409,0.930,235382.3416
0.0480,0.1518,0.0146,-0.0036,-0.0125,0.0269,-0.0169,0.2500,0.0993,0.0146,2.8849,0.1119,-0.0868,5.0000,0.2120,0.0000,0.0289,0.985,350928.7208
0.0600,0.1204,0.0550,-0.0019,0.0660,0.0141,0.0089,0.0000,0.1323,0.0550,3.0533,0.1239,-0.0508,5.0000,0.2347,0.0000,0.0169,0.998,382095.5593
0.0720,0.1204,0.0375,-0.0038,0.0772,0.0148,0.0053,0.0000,0.1261,0.0375,3.0533,0.1119,-0.0148,5.0000,0.2120,0.0000,0.0049,0.917,358622.3417
0.0840,0.0346,-0.0444,-0.0062,-0.0208,-0.0708,0.0035,0.0000,0.0563,-0.0444,3.0533,0.0999,0.0212,5.0000,0.1893,0.0085,0.0000,0.840,380753.7423
0.0960,0.0408,0.0173,0.0042,-0.0392,-0.0776,0.0045,0.0000,0.0443,0.0173,3.0533,0.0879,0.0572,5.0000,0.1666,0.0229,0.0000,0.799,375788.1532
0.1080,0.1107,-0.0399,-0.0062,0.0315,-0.0425,0.0035,0.0000,0.1177,-0.0399,3.0533,0.0759,0.0932,5.0000,0.1438,0.0373,0.0000,0.841,357241.6947
0.1200,-0.0169,0.0320,0.0057,0.0364,0.0068,0.0040,0.0000,0.0362,0.0320,3.0533,0.0639,0.1292,5.0000,0.1211,0.0517,0.0000,0.842,368126.3366
0.1320,0.1021,-0.0541,-0.0023,-0.0468,0.1334,0.0057,0.0000,0.1156,-0.0541,3.0533,0.0519,0.1652,5.0000,0.0984,0.0661,0.0000,0.888,355206.0192
0.1440,0.0829,-0.0756,-0.0015,0.0241,0.0169,0.0038,0.0000,0.1122,-0.0756,3.0533,0.0399,0.2012,5.0000,0.0757,0.0805,0.0000,0.905,358609.8785
0.1560,-0.0118,0.0008,-0.0002,0.0060,-0.0390,0.0052,0.0000,0.0118,0.0008,3.0533,0.0279,0.2372,5.0000,0.0529,0.0949,0.0000,0.951,344309.1433
0.1680,-0.0247,-0.0469,0.0073,0.0633,0.0357,-0.0012,0.0000,0.0530,-0.0469,3.0533,0.0232,0.2732,5.0000,0.0440,0.1093,0.0000,0.907,348716.7670
