time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0297,-0.0343,0.0048,-0.0431,-0.0245,0.0002,0.0000,0.0454,-0.0343,5.0000,0.0497,0.3000,5.0000,0.0941,0.1200,0.0000,1.400,511102.7727
0.0240,-0.0028,-0.0190,0.0018,0.0045,0.0138,-0.0102,0.0000,0.0192,-0.0190,5.0000,0.0529,0.3360,5.0000,0.1002,0.1344,0.0000,1.031,554594.9725
0.0360,-0.0066,0.0356,-0.0065,-0.1257,-0.0497,-0.0307,0.0000,0.0362,0.0356,5.0000,0.0409,0.3720,5.0000,0.0775,0.1488,0.0000,1.013,550131.8112
0.0480,0.0682,0.0019,0.0036,0.0153,-0.0279,0.0151,0.0000,0.0682,0.0019,5.0000,0.0529,0.4080,5.0000,0.1002,0.1632,0.0000,1.088,522769.0047
0.0600,0.1213,0.0180,-0.0041,-0.0025,-0.0149,0.0051,0.0000,0.1226,0.0180,5.0000,0.0409,0.4440,5.0000,0.0775,0.1776,0.0000,1.148,513856.5435
0.0720,0.0283,-0.0447,-0.0036,0.0078,0.0149,0.0129,0.0000,0.0529,-0.0447,5.0000,0.0526,0.4800,5.0000,0.0996,0.1920,0.0000,1.133,522262.5476
0.0840,0.0969,-0.0046,-0.0010,-0.0474,0.0104,-0.0004,0.0000,0.0970,-0.0046,5.0000,0.0646,0.5160,5.0000,0.1223,0.2064,0.0000,1.202,507050.2554
0.0960,-0.0126,-0.0169,-0.0054,-0.0754,-0.0106,-0.0070,0.0000,0.0211,-0.0169,5.0000,0.0599,0.5520,5.0000,0.1134,0.2208,0.0000,1.221,520555.9770
0.1080,0.0126,0.0308,-0.0135,0.0832,0.0114,-0.0112,0.0000,0.0333,0.0308,5.0000,0.0556,0.5880,5.0000,0.1054,0.2352,0.0000,1.120,488326.2912
0.1200,-0.0012,-0.0363,-0.0005,0.0095,0.0203,0.0057,0.0000,0.0363,-0.0363,5.0000,0.0617,0.6240,5.0000,0.1169,0.2496,0.0000,1.065,505476.0053
0.1320,0.0234,-0.0476,-0.0004,-0.0014,0.0027,0.0057,0.0000,0.0531,-0.0476,5.0000,0.0737,0.6600,5.0000,0.1396,0.2640,0.0000,1.128,498912.3020
0.1440,0.0608,0.0980,-0.0026,-0.0061,-0.0157,0.0044,0.0000,0.1153,0.0980,5.0000,0.0617,0.6960,5.0000,0.1169,0.2784,0.0000,1.205,488374.3305
0.1560,0.0174,0.0580,-0.0092,0.0191,0.0175,-0.0095,0.0000,0.0606,0.0580,5.0000,0.0737,0.7320,5.0000,0.1396,0.2928,0.0000,1.208,491672.1520
0.1680,-0.0030,0.0109,-0.0041,-0.0187,-0.0279,0.0018,0.0000,0.0113,0.0109,5.0000,0.0617,0.7680,5.0000,0.1169,0.3072,0.0000,1.157,480016.5098
0.1800,-0.0145,-0.0361,0.0030,0.1062,0.0608,0.0058,0.0000,0.0389,-0.0361,5.0000,0.0737,0.8040,5.0000,0.1396,0.3216,0.0000,1.214,444090.0197
0.1920,0.0621,0.0388,-0.0037,-0.0160,0.0072,-0.0040,0.0000,0.0733,0.0388,5.0000,0.0617,0.8400,5.0000,0.1169,0.3360,0.0000,1.156,454638.6405
0.2040,0.0348,0.0827,0.0080,0.0481,0.0342,-0.0063,0.0000,0.0897,0.0827,5.0000,0.0737,0.8760,5.0000,0.1396,0.3504,0.0000,1.324,443209.5510
0.2160,0.0307,-0.0642,0.0037,-0.0527,0.0387,0.0057,0.0000,0.0711,-0.0642,5.0000,0.0857,0.9120,5.0000,0.1623,0.3648,0.0000,1.129,455117.7842
0.2280,-0.0220,0.0081,0.0014,0.0349,0.0456,-0.0116,0.0000,0.0234,0.0081,5.0000,0.0737,0.9480,5.0000,0.1396,0.3792,0.0000,1.157,456650.2335
0.2400,0.0392,-0.0694,-0.0063,0.0007,-0.0061,-0.0069,0.0000,0.0797,-0.0694,5.0000,0.0857,0.9840,5.0000,0.1623,0.3936,0.0000,1.100,459617.4302
0.2520,0.0385,-0.0211,-0.0118,-0.0089,-0.0317,-0.0021,0.0000,0.0438,-0.0211,5.0000,0.0737,1.0200,5.0000,0.1396,0.4080,0.0000,1.167,454769.7713
0.2640,0.0001,-0.0557,-0.0064,-0.0101,-0.0238,0.0021,0.0000,0.0557,-0.0557,5.0000,0.0857,1.0560,5.0000,0.1623,0.4224,0.0000,1.214,445981.1914
0.2760,0.0790,-0.0504,0.0059,0.1321,0.0089,0.0004,0.0000,0.0938,-0.0504,5.0000,0.0737,1.0920,5.0000,0.1396,0.4368,0.0000,1.129,389648.7967
0.2880,0.0868,-0.1020,0.0017,-0.0409,0.0345,-0.0039,0.0000,0.1340,-0.1020,5.0000,0.0857,1.1280,5.0000,0.1623,0.4512,0.0000,1.110,419242.2550
0.3000,0.0596,0.0018,-0.0033,0.0907,0.0461,-0.0117,0.0000,0.0597,0.0018,5.0000,0.0737,1.1640,5.0000,0.1396,0.4656,0.0000,1.235,404663.1101
0.3120,-0.0296,0.0129,-0.0074,0.0259,-0.0239,-0.0033,0.0000,0.0323,0.0129,5.0000,0.0857,1.2000,5.0000,0.1623,0.4800,0.0000,1.131,432751.2039
0.3240,0.0397,-0.0362,0.0007,-0.0215,-0.0103,0.0041,0.0000,0.0537,-0.0362,5.0000,0.0977,1.2360,5.0000,0.1851,0.4944,0.0000,1.114,426206.2877
0.3360,0.1046,-0.0726,0.0027,-0.0437,0.0246,0.0004,0.0000,0.1274,-0.0726,5.0000,0.0857,1.2720,5.0000,0.1623,0.5088,0.0000,1.058,415297.0077
0.3480,-0.0093,-0.0475,-0.0002,0.0294,0.0523,-0.0164,0.0000,0.0484,-0.0475,5.0000,0.0977,1.3080,5.0000,0.1851,0.5232,0.0000,1.083,425350.3858
0.3600,0.1125,-0.0029,-0.0005,-0.0810,0.0253,-0.0090,0.0000,0.1126,-0.0029,5.0000,0.0857,1.3440,5.0000,0.1623,0.5376,0.0000,1.117,408969.3638
0.3720,0.0197,-0.0061,-0.0083,-0.0283,-0.0165,0.0054,0.0000,0.0207,-0.0061,5.0000,0.0806,1.3800,5.0000,0.1527,0.5520,0.0000,1.166,421836.6930
0.3840,0.1044,-0.0184,0.0007,-0.0404,-0.0252,0.0104,0.0000,0.1060,-0.0184,5.0000,0.0686,1.4160,5.0000,0.1300,0.5664,0.0000,1.131,404309.2719
0.3960,0.1341,-0.0461,-0.0027,-0.0046,0.0975,0.0060,0.2500,0.1247,-0.0461,5.0000,0.0806,1.4520,5.0000,0.1527,0.5808,0.0000,1.117,395944.5177
0.4080,0.0831,-0.0333,-0.0005,0.0671,-0.0715,-0.0000,0.0000,0.0895,-0.0333,5.0000,0.0686,1.4880,5.0000,0.1300,0.5952,0.0000,1.050,427025.6599
0.4200,0.1062,-0.0533,-0.0059,-0.0965,0.1464,-0.0082,0.0000,0.1188,-0.0533,5.0000,0.0806,1.5240,5.0000,0.1527,0.6096,0.0000,1.083,396766.8473
0.4320,0.0244,0.0711,0.0086,-0.0219,0.0732,-0.0152,0.0000,0.0752,0.0711,5.0000,0.0686,1.5600,5.0000,0.1300,0.6240,0.0000,1.059,407478.0129
0.4440,-0.0192,0.0434,0.0012,-0.0140,0.0421,-0.0145,0.0000,0.0475,0.0434,5.0000,0.0706,1.5960,5.0000,0.1337,0.6384,0.0000,0.992,411539.0847
0.4560,0.1166,-0.0382,0.0057,0.0699,0.0756,-0.0049,0.0000,0.1227,-0.0382,5.0000,0.0826,1.6320,5.0000,0.1564,0.6528,0.0000,1.023,369399.6187
0.4680,0.0203,-0.0771,-0.0026,0.0594,-0.0779,-0.0076,0.0000,0.0798,-0.0771,5.0000,0.0706,1.6680,5.0000,0.1337,0.6672,0.0000,1.169,383869.0468
0.4800,0.0129,0.0365,-0.0010,0.1429,-0.0417,-0.0006,0.0000,0.0387,0.0365,5.0000,0.0826,1.7040,5.0000,0.1564,0.6816,0.0000,1.202,364979.9464
0.4920,0.0274,0.0335,-0.0092,0.1269,0.0923,-0.0044,0.0000,0.0433,0.0335,5.0000,0.0706,1.7400,5.0000,0.1337,0.6960,0.0000,1.154,364859.4263
0.5040,0.0930,-0.0137,-0.0088,0.1199,-0.0291,0.0002,0.0000,0.0940,-0.0137,5.0000,0.0826,1.7760,5.0000,0.1564,0.7104,0.0000,1.109,354863.8426
0.5160,0.0231,0.0468,-0.0065,0.1115,-0.0855,-0.0054,0.0000,0.0522,0.0468,5.0000,0.0706,1.8120,5.0000,0.1337,0.7248,0.0000,1.096,365448.8174
0.5280,0.0273,0.0393,0.0005,0.2323,0.0403,-0.0041,0.0000,0.0479,0.0393,5.0000,0.0766,1.8480,5.0000,0.1452,0.7392,0.0000,1.079,335016.1748
0.5400,0.0304,-0.0095,-0.0021,0.2350,-0.0251,-0.0097,0.0000,0.0319,-0.0095,5.0000,0.0834,1.8840,5.0000,0.1580,0.7536,0.0000,1.008,331317.1491
0.5520,0.0239,0.0320,-0.0189,0.1503,-0.0264,-0.0062,0.0000,0.0400,0.0320,5.0000,0.0714,1.9200,5.0000,0.1352,0.7680,0.0000,1.088,347855.5704
0.5640,-0.0363,-0.0228,-0.0001,0.0853,-0.0377,-0.0015,0.0000,0.0429,-0.0228,5.0000,0.0834,1.9560,5.0000,0.1580,0.7824,0.0000,1.166,372881.7773
0.5760,0.1021,0.1059,0.0058,-0.0936,-0.0429,-0.0022,0.0000,0.1471,0.1059,5.0000,0.0714,1.9920,5.0000,0.1352,0.7968,0.0000,1.160,371084.1840
0.5880,0.0643,-0.0146,-0.0024,0.0464,-0.0753,0.0053,0.0000,0.0659,-0.0146,5.0000,0.0834,2.0280,5.0000,0.1580,0.8112,0.0000,1.144,364834.4384
0.6000,0.0640,-0.0999,-0.0072,-0.0965,-0.0163,-0.0044,0.0000,0.1186,-0.0999,5.0000,0.0867,2.0640,5.0000,0.1641,0.8256,0.0000,1.077,375018.6514
0.6120,0.0498,-0.0866,0.0034,-0.0323,-0.0185,-0.0059,0.0000,0.0999,-0.0866,5.0000,0.0827,2.1000,5.0000,0.1566,0.8400,0.0000,0.989,374735.5457
0.6240,0.0987,0.0452,-0.0069,-0.0146,-0.0251,0.0017,0.0000,0.1085,0.0452,5.0000,0.0947,2.1360,5.0000,0.1793,0.8544,0.0000,1.153,364106.8401
0.6360,0.0671,-0.0052,-0.0072,-0.0549,0.0250,0.0026,0.0000,0.0673,-0.0052,5.0000,0.0827,2.1720,5.0000,0.1566,0.8688,0.0000,1.063,369653.8492
