time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0474,-0.0227,0.0085,0.0150,-0.0222,-0.0015,0.0000,0.0525,-0.0227,7.0000,0.0371,0.3000,5.0000,0.0703,0.1200,0.0000,1.473,810400.4362
0.0240,0.1248,-0.0786,-0.0022,0.0174,0.0079,-0.0015,0.0000,0.1475,-0.0786,7.0000,0.0425,0.3360,5.0000,0.0805,0.1344,0.0000,1.381,362930.2398
0.0360,0.0041,-0.0571,0.0040,-0.0947,-0.0509,-0.0043,0.0000,0.0572,-0.0571,7.0000,0.0363,0.3720,5.0000,0.0687,0.1488,0.0000,1.518,376702.7660
0.0480,0.1025,0.0385,-0.0018,-0.0788,0.1100,-0.0087,0.0000,0.1095,0.0385,7.0000,0.0483,0.4080,5.0000,0.0915,0.1632,0.0000,1.333,358156.9270
0.0600,-0.0169,0.0403,-0.0047,0.0351,-0.0309,-0.0078,0.0000,0.0437,0.0403,7.0000,0.0363,0.4440,5.0000,0.0687,0.1776,0.0000,1.257,362159.4752
0.0720,-0.0586,-0.0558,-0.0017,0.0009,0.0288,0.0088,0.0000,0.0809,-0.0558,7.0000,0.0445,0.4800,5.0000,0.0843,0.1920,0.0000,1.063,369854.6390
0.0840,0.0237,0.0059,0.0003,0.0267,-0.0030,0.0063,0.0000,0.0245,0.0059,7.0000,0.0565,0.5160,5.0000,0.1071,0.2064,0.0000,1.293,352601.9775
0.0960,0.0536,-0.0569,0.0082,0.0144,-0.0342,0.0040,0.0000,0.0782,-0.0569,7.0000,0.0445,0.5520,5.0000,0.0843,0.2208,0.0000,1.148,349241.6062
0.1080,-0.0311,-0.0157,-0.0018,-0.0640,0.0484,-0.0019,0.0000,0.0349,-0.0157,7.0000,0.0565,0.5880,5.0000,0.1071,0.2352,0.0000,1.261,357871.8683
0.1200,0.1190,0.0357,0.0014,-0.0089,0.0328,0.0061,0.0000,0.1242,0.0357,7.0000,0.0445,0.6240,5.0000,0.0843,0.2496,0.0000,1.263,335743.5462
0.1320,0.0267,0.0639,-0.0010,0.0270,0.0035,0.0101,0.0000,0.0692,0.0639,7.0000,0.0565,0.6600,5.0000,0.1071,0.2640,0.0000,1.113,338013.5954
