step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.276,0.063,0.76,2.471,0.00,2,18,27.00,7.60,+0.000,0.362,0.038,+0.000,0.362,0.038,0,7.702,10.61,0.000
40,5.494,0.538,10.57,2.252,14.85,2,18,27.00,6.47,+0.529,0.686,0.003,+0.529,0.686,0.003,0,3.466,10.59,0.000
46,7.127,1.097,16.22,3.434,-4.25,2,18,27.00,7.52,-0.152,0.638,0.000,-0.099,0.634,0.000,1,-0.318,53.91,0.002
47,7.458,1.197,16.30,3.556,-8.15,2,18,27.00,7.21,-0.290,0.587,0.000,-0.243,0.614,0.000,1,1.128,107.18,0.002
51,8.888,1.552,14.19,3.848,-8.67,2,18,27.00,7.13,-0.309,0.416,0.001,-0.309,0.415,0.000,1,0.081,68.13,0.000
52,9.266,1.622,13.35,3.917,-7.86,2,18,27.00,7.21,-0.280,0.389,0.013,-0.280,0.376,0.000,1,-0.098,68.18,0.000
53,9.652,1.687,12.49,3.976,-8.92,2,18,27.00,7.09,-0.318,0.365,0.024,-0.334,0.348,0.000,1,-0.163,91.60,0.001
54,10.044,1.747,11.62,4.005,-10.33,2,18,27.00,6.92,-0.368,0.335,0.041,-0.368,0.293,0.000,1,-0.189,107.58,0.001
55,10.439,1.799,10.66,4.004,-12.07,2,18,27.00,6.71,-0.430,0.324,0.047,-0.428,0.276,0.000,1,-0.227,106.79,0.002
56,10.833,1.843,9.58,3.987,-12.63,2,18,27.00,6.64,-0.450,0.307,0.057,-0.444,0.249,0.000,1,-0.269,107.16,0.003
57,11.227,1.877,8.35,3.967,-16.32,2,18,27.00,6.20,-0.581,0.292,0.062,-0.494,0.238,0.000,1,-0.459,125.64,0.038
58,11.619,1.900,7.10,3.928,-17.95,2,18,27.00,6.01,-0.639,0.270,0.063,+1.000,0.200,0.000,1,-0.419,111.82,0.830
59,12.009,1.911,5.60,3.929,-17.08,2,18,27.00,6.11,-0.608,0.262,0.060,+1.000,0.512,0.000,1,-0.499,274.84,2.385
60,12.393,1.931,5.23,3.853,-16.47,2,18,27.00,6.19,-0.587,0.250,0.053,+1.000,0.000,0.063,1,-0.501,127.29,2.058
61,12.768,1.970,5.82,3.737,-23.36,2,18,27.00,5.46,-0.832,0.239,0.032,+1.000,0.537,0.000,1,-0.501,220.73,5.353
62,13.127,2.029,6.91,3.612,-28.07,2,18,27.00,5.03,-1.000,0.242,0.021,+1.000,0.000,0.243,1,-0.511,165.61,4.565
63,13.468,2.110,8.32,3.419,-26.16,2,18,27.00,5.21,-0.932,0.262,0.016,+1.000,0.002,0.000,1,-0.520,165.23,4.184
64,13.787,2.207,10.02,3.272,-26.80,2,18,27.00,5.16,-0.955,0.320,0.011,+1.000,0.000,0.367,1,-0.509,143.47,2.765
65,14.081,2.313,11.95,2.936,-25.52,2,18,27.00,5.29,-0.909,0.402,0.007,+1.000,0.000,0.422,1,-0.506,122.21,2.528
66,14.334,2.417,13.77,2.521,-24.88,2,18,27.00,5.37,-0.886,0.553,0.004,+1.000,0.000,0.520,1,-0.509,91.58,3.666
67,14.544,2.512,15.40,2.056,-26.80,2,18,27.00,5.21,-0.955,0.615,0.003,+1.000,1.000,0.000,1,-0.514,38.02,2.254
68,14.712,2.598,16.88,1.807,-28.07,2,18,27.00,5.10,-1.000,0.757,0.002,+1.000,1.000,0.000,1,-0.472,34.86,1.364
69,14.874,2.691,18.50,1.963,-28.07,2,18,27.00,5.10,-1.000,0.840,0.001,+1.000,1.000,0.000,1,-0.433,36.04,1.283
70,15.050,2.801,20.18,2.181,-28.07,2,18,27.00,5.09,-1.000,0.894,0.001,+1.000,1.000,0.000,1,-0.387,36.20,1.239
