time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0771,-0.0487,0.0066,-0.0132,0.0602,0.0009,0.0000,0.0912,-0.0487,5.0000,-0.0999,0.3000,2.4528,-0.1892,0.1200,0.0000,3.756,506349.4554
0.0240,0.0419,0.1272,-0.0099,0.0024,-0.0341,-0.0000,0.0000,0.1339,0.1272,5.0000,-0.1119,0.3360,5.0000,-0.2119,0.1344,0.0000,1.416,34361.4300
0.0360,0.0151,-0.0509,0.0041,0.0374,-0.0292,0.0290,0.0000,0.0531,-0.0509,5.0000,-0.1239,0.3720,5.0000,-0.2346,0.1488,0.0000,1.165,353064.3651
0.0480,0.0291,-0.0056,0.0067,-0.0126,-0.0179,0.0225,0.0000,0.0296,-0.0056,5.0000,-0.1359,0.4080,5.0000,-0.2574,0.1632,0.0000,1.346,354512.6462
0.0600,0.0668,0.0716,0.0041,-0.0917,0.0401,0.0085,0.0000,0.0979,0.0716,5.0000,-0.1479,0.4440,5.0000,-0.2801,0.1776,0.0000,1.404,347595.8554
0.0720,0.0526,0.0881,-0.0035,-0.0303,-0.0546,-0.0094,0.0000,0.1026,0.0881,5.0000,-0.1599,0.4800,5.0000,-0.3028,0.1920,0.0000,1.314,353531.5715
0.0840,0.0604,0.0223,0.0045,-0.0417,0.1208,-0.0097,0.0000,0.0644,0.0223,5.0000,-0.1719,0.5160,5.0000,-0.3255,0.2064,0.0000,1.410,338032.4136
0.0960,0.0716,-0.0677,0.0042,0.0343,-0.0010,-0.0038,0.0000,0.0986,-0.0677,5.0000,-0.1839,0.5520,5.0000,-0.3483,0.2208,0.0000,1.135,328208.2582
0.1080,0.0196,0.0285,-0.0077,0.1493,-0.0352,0.0058,0.0000,0.0346,0.0285,5.0000,-0.1959,0.5880,5.0000,-0.3710,0.2352,0.0000,1.152,310252.0930
0.1200,-0.0235,0.0555,0.0050,-0.0648,0.0561,0.0099,0.0000,0.0602,0.0555,5.0000,-0.2079,0.6240,5.0000,-0.3937,0.2496,0.0000,1.155,339574.0046
0.1320,0.1048,-0.0305,-0.0072,-0.0661,0.1084,0.0005,0.0000,0.1091,-0.0305,5.0000,-0.2199,0.6600,5.0000,-0.4164,0.2640,0.0000,1.211,320021.5253
0.1440,0.0135,-0.0042,-0.0058,0.0211,-0.0045,-0.0103,0.0000,0.0141,-0.0042,5.0000,-0.2319,0.6960,5.0000,-0.4392,0.2784,0.0000,1.185,323476.8253
