time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0775,-0.1234,-0.0011,0.1782,0.0259,-0.0003,0.0000,0.1457,-0.1234,2.9251,0.1000,0.3000,8.0000,0.1894,0.1200,0.0000,2.875,379435.2831
0.0240,-0.0277,0.0231,0.0116,0.1126,-0.0541,-0.0008,0.0000,0.0360,0.0231,2.9251,0.1120,0.3360,8.0000,0.2121,0.1344,0.0000,1.035,601036.9909
0.0360,0.0585,-0.0188,0.0013,0.0216,0.0992,-0.0330,0.0000,0.0615,-0.0188,2.9251,0.1176,0.3720,8.0000,0.2228,0.1488,0.0000,1.245,595309.1953
0.0480,0.0297,-0.0478,-0.0121,0.0889,0.0434,-0.0105,0.0000,0.0563,-0.0478,2.9251,0.1296,0.4080,8.0000,0.2455,0.1632,0.0000,1.315,631250.6107
0.0600,0.1262,0.0066,-0.0051,0.0517,-0.0830,-0.0033,0.2500,0.1240,0.0066,2.7489,0.1416,0.4440,8.0000,0.2682,0.1776,0.0000,1.281,530204.6593
0.0720,0.0194,-0.0163,-0.0003,-0.0275,0.0419,-0.0103,0.0000,0.0253,-0.0163,2.9251,0.1296,0.4800,8.0000,0.2455,0.1920,0.0000,1.417,557039.0619
0.0840,0.0638,-0.0680,0.0014,-0.0702,-0.1051,0.0063,0.0000,0.0932,-0.0680,2.9251,0.1416,0.5160,8.0000,0.2682,0.2064,0.0000,1.431,561461.1780
0.0960,-0.1009,-0.0449,-0.0082,0.0011,0.0120,-0.0101,0.0000,0.1104,-0.0449,2.9251,0.1536,0.5520,8.0000,0.2909,0.2208,0.0000,1.376,623978.9020
0.1080,0.0502,0.0163,0.0014,0.0417,-0.0449,-0.0013,0.0000,0.0528,0.0163,2.9251,0.1656,0.5880,8.0000,0.3137,0.2352,0.0000,1.263,569120.9393
0.1200,0.1504,-0.0046,0.0040,0.0066,-0.0544,-0.0023,0.2500,0.0997,-0.0046,2.7489,0.1776,0.6240,8.0000,0.3364,0.2496,0.0000,1.437,548112.1792
0.1320,0.0394,0.0678,0.0003,0.0350,-0.0081,-0.0080,0.0000,0.0785,0.0678,2.9251,0.1896,0.6600,8.0000,0.3591,0.2640,0.0000,1.145,605560.0191
0.1440,0.0734,-0.0057,0.0020,0.0096,-0.0656,-0.0084,0.0000,0.0736,-0.0057,2.9251,0.2016,0.6960,8.0000,0.3818,0.2784,0.0000,1.240,577917.9124
0.1560,-0.0073,0.0007,0.0006,-0.0235,-0.1331,-0.0132,0.0000,0.0074,0.0007,2.9251,0.2136,0.7320,8.0000,0.4046,0.2928,0.0000,1.195,583194.3149
0.1680,0.0792,-0.0357,0.0048,-0.0235,-0.0496,-0.0081,0.0000,0.0869,-0.0357,2.9251,0.2256,0.7680,8.0000,0.4273,0.3072,0.0000,1.267,562467.8465
0.1800,0.0928,0.0070,-0.0028,-0.0883,0.0114,-0.0074,0.0000,0.0931,0.0070,2.9251,0.2376,0.8040,8.0000,0.4500,0.3216,0.0000,1.174,567163.7561
0.1920,0.0399,-0.0122,-0.0075,0.0721,0.0558,-0.0084,0.0000,0.0417,-0.0122,2.9251,0.2496,0.8400,8.0000,0.4728,0.3360,0.0000,1.167,550148.3417
0.2040,0.0779,0.1009,-0.0007,0.0221,-0.0086,-0.0043,0.0000,0.1275,0.1009,2.9251,0.2403,0.8760,8.0000,0.4551,0.3504,0.0000,1.468,540645.9853
0.2160,0.1001,0.0095,0.0008,0.0146,-0.0048,-0.0096,0.0000,0.1005,0.0095,2.9251,0.2523,0.9120,8.0000,0.4778,0.3648,0.0000,1.129,562872.9155
0.2280,0.1507,-0.1311,-0.0028,0.0589,0.0475,-0.0028,0.2500,0.1645,-0.1311,2.7489,0.2643,0.9480,8.0000,0.5006,0.3792,0.0000,1.085,523066.6947
0.2400,0.0103,0.0162,0.0026,0.0646,-0.0171,-0.0061,0.0000,0.0192,0.0162,2.9251,0.2523,0.9840,8.0000,0.4778,0.3936,0.0000,1.330,547969.8376
0.2520,0.0589,-0.0019,-0.0098,-0.0543,-0.0071,-0.0110,0.0000,0.0589,-0.0019,2.9251,0.2643,1.0200,8.0000,0.5006,0.4080,0.0000,1.223,564934.3659
0.2640,0.0549,0.0454,0.0028,-0.0221,0.0608,0.0043,0.0000,0.0712,0.0454,2.9251,0.2763,1.0560,8.0000,0.5233,0.4224,0.0000,1.329,529117.7834
0.2760,0.0574,-0.0228,-0.0045,-0.0566,0.0187,0.0022,0.0000,0.0618,-0.0228,2.9251,0.2643,1.0920,8.0000,0.5006,0.4368,0.0000,1.410,515757.1991
0.2880,0.0658,0.0543,-0.0011,0.0307,0.0228,-0.0085,0.0000,0.0853,0.0543,2.9251,0.2763,1.1280,8.0000,0.5233,0.4512,0.0000,1.178,546268.9009
0.3000,0.1567,-0.0129,-0.0031,0.0330,0.0668,-0.0128,0.2500,0.0942,-0.0129,2.7489,0.2883,1.1640,8.0000,0.5460,0.4656,0.0000,1.224,509890.6068
0.3120,-0.0383,0.0912,-0.0062,0.0072,0.0530,-0.0094,0.0000,0.0989,0.0912,2.9251,0.2763,1.2000,8.0000,0.5233,0.4800,0.0000,1.425,545378.4643
0.3240,0.0886,-0.0439,0.0039,0.0067,0.1076,0.0035,0.0000,0.0989,-0.0439,2.9251,0.2883,1.2360,8.0000,0.5460,0.4944,0.0000,1.272,540591.0841
0.3360,0.0298,0.0409,0.0001,-0.1348,-0.0324,0.0021,0.0000,0.0506,0.0409,2.9251,0.3003,1.2720,8.0000,0.5688,0.5088,0.0000,1.023,524580.0658
0.3480,0.0436,0.1448,-0.0058,0.0076,-0.0524,-0.0127,0.0000,0.1512,0.1448,2.9251,0.2883,1.3080,8.0000,0.5460,0.5232,0.0000,1.530,506230.5491
0.3600,0.0703,0.0343,-0.0086,-0.0147,-0.0211,-0.0092,0.0000,0.0782,0.0343,2.9251,0.3003,1.3440,8.0000,0.5688,0.5376,0.0000,1.188,536641.3665
0.3720,0.0886,0.0454,-0.0128,-0.0566,0.0345,-0.0031,0.0000,0.0995,0.0454,2.9251,0.3123,1.3800,8.0000,0.5915,0.5520,0.0000,1.100,512212.2591
0.3840,0.1386,0.0123,-0.0033,-0.0126,-0.0601,-0.0032,0.2500,0.1120,0.0123,2.7489,0.3003,1.4160,8.0000,0.5688,0.5664,0.0000,1.567,497910.6939
0.3960,0.0344,-0.0122,-0.0008,0.0317,0.1537,-0.0005,0.0000,0.0365,-0.0122,2.9251,0.3123,1.4520,8.0000,0.5915,0.5808,0.0000,1.131,553800.6794
0.4080,0.0073,0.0042,0.0020,0.0590,-0.0086,-0.0056,0.0000,0.0084,0.0042,2.9251,0.3243,1.4880,8.0000,0.6142,0.5952,0.0000,1.009,507186.7991
0.4200,0.0820,-0.0620,-0.0080,-0.0511,0.0444,-0.0090,0.0000,0.1028,-0.0620,2.9251,0.3123,1.5240,8.0000,0.5915,0.6096,0.0000,1.487,493860.7884
0.4320,0.0188,0.0370,-0.0083,0.0078,-0.0592,-0.0126,0.0000,0.0415,0.0370,2.9251,0.3243,1.5600,8.0000,0.6142,0.6240,0.0000,1.169,527050.6884
