time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,22.542451
0.102000,0.055424,0.000003,1.677833,-0.000093,-0.000762,0.000107,0.000359,0.000000,0.141860,0.000000,0,0,22.543016
0.204000,0.055295,0.000015,1.522611,0.000525,-0.000029,0.000680,0.000371,0.000000,0.245910,0.000000,0,0,22.543143
0.306000,0.055218,0.000051,1.263977,0.000591,0.000226,0.002908,0.000421,0.000000,0.372417,0.000000,0,0,22.543215
0.408000,0.055172,0.000136,0.902700,0.000369,-0.000002,0.009547,0.000446,0.000000,0.513039,0.000000,0,0,22.543250
0.510000,0.058755,-0.000463,0.535995,0.055844,0.093865,-0.006996,0.010642,0.000000,0.662232,0.000000,0,0,22.539770
0.612000,0.063565,-0.000723,0.544292,-0.016096,-0.050652,0.007167,0.005265,0.000000,0.782703,0.000000,0,0,22.535029
0.714000,0.061578,0.001153,0.648337,0.039427,0.014853,0.023614,-0.015252,0.000000,0.860432,0.000000,0,0,22.536768
0.816000,0.067221,0.002906,0.661080,0.133690,0.130339,-0.016295,0.007544,0.000000,0.905837,0.000000,0,0,22.530950
0.918000,0.097922,0.001187,0.638470,0.463252,0.473097,0.016621,0.015960,0.000000,0.939520,0.000000,0,0,22.500701
1.020000,0.164969,0.001943,0.639751,0.829780,0.825883,0.014350,-0.001219,0.000000,0.959195,0.000000,0,0,22.434080
1.122000,0.266109,0.005548,0.667376,1.154104,1.145426,0.034547,0.018461,0.000000,0.972470,0.000000,0,0,22.333280
1.224000,0.397196,0.011484,0.699693,1.429497,1.426018,0.057138,0.011684,0.000000,0.982318,0.000000,0,0,22.202482
1.326000,0.556646,0.018966,0.725028,1.704895,1.703502,0.066240,0.009409,0.000000,0.988643,0.000000,0,0,22.043355
1.428000,0.743395,0.027016,0.738964,1.957803,1.960053,0.063413,0.017292,0.000000,0.992338,0.000000,0,0,21.857083
1.530000,0.956452,0.034346,0.741028,2.201789,2.207355,0.050574,0.015509,0.000000,0.995078,0.000000,0,0,21.644821
1.632000,1.194422,0.040666,0.735224,2.448480,2.454657,0.042543,0.022220,0.000000,0.996680,0.000000,0,0,21.407996
1.734000,1.458326,0.047284,0.730424,2.710511,2.712561,0.039491,0.016890,0.000000,0.997867,0.000000,0,0,21.145443
1.836000,1.747471,0.054864,0.733547,2.945807,2.945587,0.039385,0.018147,0.000000,0.998561,0.000000,0,0,20.857772
1.938000,2.058643,0.063836,0.740379,3.144238,3.150367,0.049132,0.019711,0.000000,0.999076,0.000000,0,0,20.548124
2.040000,2.390378,0.074458,0.742534,3.346833,3.346364,0.053271,0.024325,0.000000,0.999376,0.000000,0,0,20.217923
2.142000,2.740842,0.085584,0.739956,3.518076,3.514979,0.037837,0.023682,0.000000,0.999600,0.000000,0,0,19.869149
2.244000,3.108068,0.096676,0.732037,3.711372,3.689997,0.037869,0.002087,0.000000,0.999687,0.000000,0,0,19.503836
2.346000,3.488462,0.107306,0.697279,3.768904,3.724310,-0.008104,0.027779,0.000241,0.990452,0.000000,0,0,19.125620
2.448000,3.868528,0.114899,0.691237,3.699434,3.746207,-0.028881,-0.003476,-0.104775,0.957347,0.000000,0,0,18.748242
2.550000,4.255485,0.117946,0.716160,3.829167,3.848851,-0.084134,-0.040855,-0.099552,0.929142,0.000000,0,0,18.364800
2.652000,4.653711,0.116081,0.735621,3.975097,3.958250,-0.106727,-0.045785,-0.136078,0.925772,0.000000,0,0,17.971066
2.754000,5.062259,0.112057,0.735689,4.051546,4.045185,-0.089494,-0.051201,-0.095473,0.918480,0.000000,0,0,17.567632
2.856000,5.479099,0.108178,0.725378,4.112131,4.119757,-0.068055,-0.052017,-0.084062,0.901863,0.000000,0,0,17.156199
2.958000,5.902601,0.104460,0.716958,4.164712,4.169943,-0.042593,-0.048523,-0.068247,0.884567,0.000000,0,0,16.738402
3.060000,6.329043,0.100839,0.716902,4.187151,4.191217,-0.032637,-0.039134,-0.057400,0.862523,0.000000,0,0,16.317948
