step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.163,0.010,0.12,0.739,0.00,1,18,27.00,7.64,+0.000,0.863,0.000,+0.000,0.863,0.000,0,10.064,8.33,0.000
40,5.472,0.207,2.68,2.820,17.87,2,18,27.00,6.08,+0.636,0.204,0.231,+0.636,0.204,0.231,0,4.815,7.84,0.000
54,8.131,1.297,21.40,2.517,1.41,3,18,27.00,7.60,+0.050,0.894,0.003,+0.050,0.888,0.000,1,0.325,67.08,0.000
55,8.366,1.413,22.07,2.749,-2.41,3,18,27.00,7.58,-0.086,0.929,0.002,-0.086,0.927,0.000,1,0.295,48.44,0.000
56,8.621,1.533,22.56,2.947,-7.06,3,18,27.00,7.37,-0.251,0.954,0.001,-0.191,0.947,0.000,1,-0.256,47.49,0.006
57,8.897,1.656,22.77,3.146,-10.89,3,18,27.00,6.91,-0.388,0.969,0.001,-0.134,0.961,0.000,1,-0.228,48.04,0.010
58,9.192,1.780,22.68,3.316,-15.35,3,18,27.00,6.35,-0.547,0.978,0.001,-0.010,0.870,0.000,1,-0.398,49.45,0.069
59,9.505,1.908,22.52,3.484,-19.42,3,18,27.00,5.88,-0.692,0.986,0.000,-0.211,0.817,0.000,1,-1.226,48.15,0.535
60,9.831,2.040,22.44,3.619,-24.67,3,18,27.00,5.34,-0.879,0.991,0.000,-0.063,0.705,0.000,1,-1.338,48.41,1.679
61,10.170,2.173,22.10,3.731,-26.70,4,18,27.00,5.15,-0.951,0.994,0.000,+0.421,0.287,0.000,1,-0.518,48.27,1.842
62,10.518,2.309,21.83,3.800,-28.07,4,18,27.00,5.03,-1.000,0.996,0.000,+0.486,0.317,0.000,1,-0.558,48.31,1.957
63,10.866,2.458,22.34,3.850,-27.44,4,18,27.00,5.08,-0.977,0.997,0.000,+0.300,0.744,0.000,1,-1.173,48.33,1.317
64,11.212,2.623,23.21,3.911,-26.80,4,18,27.00,5.13,-0.955,0.981,0.000,-0.517,0.890,0.000,1,-1.076,47.94,1.571
65,11.560,2.800,23.95,3.956,-27.59,4,18,27.00,5.06,-0.983,0.952,0.000,-0.374,0.853,0.000,1,-0.869,48.86,0.589
66,11.916,2.968,23.64,3.994,-28.07,4,18,27.00,5.02,-1.000,0.919,0.000,-0.452,0.665,0.000,1,-1.108,47.95,1.179
67,12.281,3.121,23.08,4.004,-26.80,4,18,27.00,5.13,-0.955,0.884,0.000,-0.375,0.821,0.000,1,-1.325,47.29,1.480
68,12.655,3.257,22.42,4.041,-28.07,4,18,27.00,5.02,-1.000,0.854,0.000,-0.262,0.816,0.000,1,-1.395,47.11,2.031
69,13.038,3.385,21.71,4.104,-27.44,4,18,27.00,5.07,-0.977,0.823,0.000,-0.338,0.839,0.000,1,-1.443,47.26,2.099
70,13.428,3.510,20.93,4.150,-28.07,4,18,27.00,5.01,-1.000,0.794,0.000,-0.320,0.775,0.000,1,-1.546,48.32,2.790
71,13.825,3.630,19.94,4.196,-25.52,4,18,27.00,5.24,-0.909,0.781,0.000,-0.915,0.890,0.000,1,-1.585,47.97,3.761
72,14.225,3.745,18.95,4.181,-28.07,4,18,27.00,5.01,-1.000,0.790,0.000,-0.680,0.675,0.000,1,-1.694,47.00,3.537
73,14.627,3.842,17.25,4.142,-28.07,4,18,27.00,5.01,-1.000,0.802,0.000,-0.410,0.865,0.000,1,-1.694,47.10,3.896
74,15.031,3.924,15.55,4.157,-27.44,4,18,27.00,5.07,-0.977,0.814,0.000,+0.802,0.384,0.000,1,-1.664,47.69,5.984
75,15.438,3.998,14.03,4.184,-27.44,4,18,27.00,5.07,-0.977,0.831,0.000,-0.103,0.818,0.000,1,-1.761,47.20,4.646
76,15.843,4.076,13.61,4.169,-27.44,4,18,27.00,5.07,-0.977,0.850,0.000,-0.706,0.832,0.000,1,-1.717,47.23,3.040
77,16.249,4.160,13.33,4.163,-28.07,4,18,27.00,5.01,-1.000,0.881,0.000,-0.869,0.681,0.000,1,-1.701,46.86,2.515
78,16.654,4.231,12.14,4.115,-28.07,5,18,27.00,5.01,-1.000,0.913,0.000,-0.777,0.802,0.000,1,-1.638,48.92,1.940
79,17.056,4.283,10.40,4.054,-28.07,5,18,27.00,5.02,-1.000,0.942,0.000,-0.756,0.773,0.000,1,-1.526,47.10,1.372
80,17.455,4.314,8.55,4.019,-28.07,5,18,27.00,5.02,-1.000,0.961,0.000,-0.900,0.788,0.000,1,-1.375,47.43,0.747
81,17.854,4.325,6.62,3.992,-27.44,5,18,27.00,5.07,-0.977,0.975,0.000,-0.905,0.711,0.000,1,-1.195,47.90,0.813
82,18.251,4.315,4.54,3.988,-28.07,5,18,27.00,5.02,-1.000,0.983,0.000,-0.776,0.768,0.000,1,-0.982,47.80,0.289
83,18.648,4.287,2.33,3.990,-28.07,5,18,27.00,5.02,-1.000,0.989,0.000,-0.892,0.797,0.000,1,-0.752,47.42,0.481
84,19.044,4.243,0.27,3.972,-28.07,5,18,27.00,5.02,-1.000,0.993,0.000,-0.752,0.767,0.000,1,-0.488,47.14,0.311
85,19.439,4.184,-1.95,4.017,-28.07,5,18,27.00,5.02,-1.000,0.995,0.000,-0.849,0.895,0.000,1,-0.229,47.62,0.211
86,19.834,4.115,-4.03,4.021,-28.07,5,18,27.00,5.02,-1.000,0.997,0.000,-0.816,0.717,0.000,1,0.059,47.56,0.337
87,20.227,4.030,-6.38,4.030,-28.07,5,18,27.00,5.02,-1.000,0.998,0.000,-0.859,0.811,0.000,1,0.355,48.54,0.229
88,20.615,3.932,-8.77,4.014,-26.80,5,18,27.00,5.13,-0.955,0.999,0.000,-0.845,0.805,0.000,1,0.658,47.15,0.332
89,20.998,3.816,-11.15,4.001,-28.07,5,18,27.00,5.02,-1.000,0.999,0.000,-0.803,0.831,0.000,1,0.971,47.00,0.203
90,21.374,3.684,-13.52,3.993,-27.44,5,18,27.00,5.07,-0.977,0.999,0.000,-0.828,0.792,0.000,1,1.281,48.18,0.091
91,21.744,3.537,-15.83,3.991,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,-0.858,0.765,0.000,1,1.586,48.68,0.465
92,22.107,3.374,-18.16,3.985,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,-0.925,0.872,0.000,1,1.902,47.28,0.192
93,22.463,3.196,-20.52,3.982,-27.78,5,18,27.00,5.04,-0.989,1.000,0.000,-0.815,0.779,0.000,1,2.211,47.57,0.375
94,22.811,3.004,-22.96,3.999,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,-0.921,0.758,0.000,1,2.521,48.13,0.403
95,23.153,2.799,-25.18,3.984,-26.70,5,18,27.00,5.14,-0.951,1.000,0.000,-0.776,0.881,0.000,1,2.833,47.61,0.148
96,23.484,2.580,-27.60,3.977,-25.19,5,18,27.00,5.28,-0.897,1.000,0.000,-0.810,0.897,0.000,1,3.151,48.65,0.304
97,23.807,2.348,-29.91,3.982,-21.03,5,18,27.00,5.68,-0.749,1.000,0.000,-0.705,0.870,0.000,1,3.470,49.94,0.008
98,24.120,2.103,-32.26,4.003,-17.29,5,18,27.00,6.09,-0.616,1.000,0.000,-0.571,0.975,0.000,1,3.767,49.57,0.003
99,24.427,1.847,-34.47,4.028,-15.00,5,18,27.00,6.35,-0.534,1.000,0.000,-0.516,0.995,0.000,1,4.037,48.23,0.000
100,24.729,1.581,-36.39,4.049,-11.77,5,18,27.00,6.74,-0.419,1.000,0.000,-0.414,0.998,0.000,1,3.776,48.72,0.000
102,25.322,1.029,-39.43,4.122,-7.14,5,18,27.00,7.27,-0.254,1.000,0.000,-0.253,1.000,0.000,1,2.990,49.58,0.000
