step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,2.035,0.072,0.82,3.166,0.00,3,18,27.00,7.54,+0.000,0.999,0.000,+0.000,0.999,0.000,0,5.196,11.53,0.000
28,4.949,0.167,1.90,4.019,-7.42,3,18,27.00,7.25,-0.264,0.898,0.000,-0.264,0.896,0.000,1,3.071,67.03,0.000
29,5.349,0.173,1.57,4.073,-4.15,3,18,27.00,7.47,-0.148,0.936,0.000,-0.149,0.934,0.000,1,2.028,46.87,0.000
30,5.755,0.169,1.09,4.121,0.95,3,18,27.00,7.46,+0.034,0.949,0.000,+0.028,0.955,0.000,1,1.103,48.13,0.000
31,6.165,0.162,0.88,4.169,5.30,3,18,27.00,7.44,+0.189,0.936,0.000,+0.163,0.964,0.000,1,1.115,47.44,0.001
32,6.581,0.160,1.01,4.215,1.66,3,18,27.00,7.45,+0.059,0.905,0.000,+0.053,0.908,0.000,1,1.867,47.70,0.000
33,7.000,0.165,1.29,4.249,-0.04,3,18,27.00,7.45,-0.001,0.870,0.000,-0.000,0.868,0.000,1,0.899,47.81,0.000
34,7.421,0.174,1.43,4.276,-1.19,3,18,27.00,7.45,-0.042,0.831,0.000,-0.044,0.832,0.000,1,1.514,48.18,0.000
40,9.970,0.177,-0.46,4.297,-12.04,3,18,27.00,6.69,-0.429,0.617,0.000,-0.429,0.617,0.000,0,2.354,8.40,0.000
55,16.060,-1.104,-12.33,4.135,18.09,4,18,27.00,5.99,+0.644,0.679,0.000,+0.679,0.716,0.000,1,0.364,66.85,0.108
56,16.466,-1.159,-11.02,4.129,21.92,4,18,27.00,5.58,+0.781,0.746,0.000,+0.729,0.754,0.000,1,0.192,49.29,0.136
57,16.873,-1.197,-9.42,4.132,20.01,4,18,27.00,5.78,+0.713,0.853,0.000,+0.690,0.828,0.000,1,-0.097,46.70,0.080
58,17.284,-1.218,-7.67,4.139,20.53,5,18,27.00,5.73,+0.731,0.902,0.000,+0.619,0.813,0.000,1,-0.468,48.69,0.054
59,17.697,-1.223,-5.85,4.144,20.53,5,18,27.00,5.73,+0.731,0.935,0.000,+0.691,0.815,0.000,1,-0.470,47.79,0.429
60,18.110,-1.214,-4.00,4.141,18.17,5,18,27.00,5.98,+0.647,0.957,0.000,+0.597,0.902,0.000,1,-0.502,47.40,0.390
61,18.522,-1.191,-2.07,4.141,16.37,5,18,27.00,6.18,+0.583,0.973,0.000,+0.439,0.727,0.000,1,0.471,47.51,0.063
62,18.933,-1.157,-0.21,4.151,11.27,5,18,27.00,6.80,+0.401,0.982,0.000,+0.382,0.947,0.000,1,1.594,48.47,0.001
63,19.344,-1.118,1.37,4.161,7.44,5,18,27.00,7.24,+0.265,0.988,0.000,+0.192,0.966,0.000,1,1.050,48.78,0.004
64,19.756,-1.076,2.65,4.185,7.30,5,18,27.00,7.25,+0.260,0.992,0.000,+0.173,0.981,0.000,1,1.408,47.68,0.001
65,20.170,-1.035,3.48,4.203,2.35,5,18,27.00,7.46,+0.084,0.995,0.000,+0.089,0.987,0.000,1,1.054,47.66,0.000
66,20.585,-0.993,4.04,4.211,-2.14,5,18,27.00,7.45,-0.076,0.997,0.000,-0.080,0.999,0.000,1,0.725,50.13,0.000
67,21.000,-0.953,4.32,4.215,-7.24,5,18,27.00,7.25,-0.258,0.998,0.000,-0.260,0.999,0.000,1,0.984,48.18,0.000
68,21.416,-0.919,4.26,4.203,-7.87,5,18,27.00,7.19,-0.280,0.999,0.000,-0.280,1.000,0.000,1,1.418,47.72,0.000
69,21.832,-0.898,3.75,4.203,-11.45,5,18,27.00,6.77,-0.408,0.999,0.000,-0.406,0.998,0.000,1,2.217,47.76,0.000
70,22.247,-0.887,3.02,4.196,-14.00,5,18,27.00,6.46,-0.499,0.999,0.000,-0.529,0.994,0.000,1,2.383,48.49,0.000
71,22.664,-0.890,2.03,4.214,-17.19,5,18,27.00,6.09,-0.612,1.000,0.000,-0.665,0.921,0.000,1,2.422,49.22,0.004
72,23.081,-0.906,0.68,4.214,-12.72,5,18,27.00,6.61,-0.453,1.000,0.000,-0.455,0.991,0.000,1,2.437,47.57,0.000
73,23.499,-0.936,-0.90,4.224,-13.43,5,18,27.00,6.53,-0.478,1.000,0.000,-0.486,0.987,0.000,1,2.073,47.71,0.000
74,23.916,-0.980,-2.19,4.216,-10.92,5,18,27.00,6.83,-0.389,1.000,0.000,-0.390,0.996,0.000,1,1.948,48.75,0.000
75,24.331,-1.035,-3.56,4.213,-10.47,5,18,27.00,6.89,-0.373,1.000,0.000,-0.372,0.997,0.000,1,2.214,48.53,0.000
76,24.746,-1.097,-4.87,4.219,-6.48,5,18,27.00,7.33,-0.231,1.000,0.000,-0.227,1.000,0.000,1,1.915,47.60,0.000
78,25.577,-1.230,-6.82,4.262,-0.99,5,18,27.00,7.45,-0.035,1.000,0.000,-0.037,1.000,0.000,1,1.508,48.65,0.000
80,26.413,-1.349,-7.37,4.270,3.16,5,18,27.00,7.45,+0.112,1.000,0.000,+0.112,0.999,0.000,0,1.571,47.69,0.000
82,27.255,-1.446,-6.93,4.294,8.80,5,18,27.00,7.08,+0.313,1.000,0.000,+0.379,0.970,0.000,1,1.347,48.03,0.003
83,27.678,-1.482,-6.31,4.293,7.52,5,18,27.00,7.22,+0.268,1.000,0.000,+0.199,0.986,0.000,1,1.524,47.88,0.000
84,28.104,-1.507,-5.39,4.311,13.26,5,18,27.00,6.54,+0.472,1.000,0.000,+0.465,0.988,0.000,1,1.368,48.12,0.000
85,28.531,-1.525,-4.61,4.319,15.49,5,18,27.00,6.28,+0.552,1.000,0.000,+0.630,0.969,0.000,1,1.364,47.31,0.001
86,28.960,-1.530,-3.44,4.310,19.32,5,18,27.00,5.85,+0.688,1.000,0.000,+0.569,0.870,0.000,1,1.363,47.57,0.006
87,29.387,-1.518,-1.89,4.286,22.91,5,18,27.00,5.48,+0.816,1.000,0.000,+0.842,0.796,0.000,1,1.341,54.87,0.287
88,29.811,-1.491,-0.21,4.244,18.44,5,18,27.00,5.95,+0.657,1.000,0.000,+0.582,0.910,0.000,1,1.354,47.14,0.012
89,30.230,-1.446,1.66,4.243,18.44,5,18,27.00,5.95,+0.657,1.000,0.000,+0.714,0.925,0.000,1,1.346,46.95,0.036
90,30.646,-1.387,3.41,4.213,20.93,5,18,27.00,5.68,+0.746,1.000,0.000,+0.662,0.879,0.000,1,1.364,48.42,0.018
91,31.056,-1.311,5.39,4.180,24.76,5,18,27.00,5.31,+0.882,1.000,0.000,+0.842,0.841,0.000,1,1.406,47.25,0.012
92,31.461,-1.221,7.42,4.146,27.48,5,18,27.00,5.06,+0.979,1.000,0.000,+0.822,0.768,0.000,1,1.474,47.63,0.462
93,31.859,-1.115,9.66,4.123,26.16,5,18,27.00,5.18,+0.932,1.000,0.000,+0.838,0.816,0.000,1,1.559,47.02,0.235
94,32.249,-0.992,12.00,4.106,28.07,5,18,27.00,5.01,+1.000,1.000,0.000,+0.859,0.771,0.000,1,1.661,48.98,0.436
