time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0856,0.0187,-0.0017,0.0166,0.0485,0.0007,0.0000,0.0876,0.0187,5.0000,-0.1000,0.3000,5.0000,-0.1894,0.1200,0.0000,1.172,181032.3766
0.0240,0.0467,-0.0625,0.0028,-0.0531,0.0196,0.0059,0.0000,0.0780,-0.0625,5.0000,-0.0880,0.3360,5.0000,-0.1667,0.1344,0.0000,0.932,174755.7586
0.0360,0.0026,0.0162,-0.0125,0.1085,-0.0430,0.0321,0.0000,0.0164,0.0162,5.0000,-0.1000,0.3720,5.0000,-0.1894,0.1488,0.0000,0.845,166521.9454
0.0480,0.0817,0.0385,0.0002,-0.0727,0.0057,0.0034,0.0000,0.0904,0.0385,5.0000,-0.1120,0.4080,5.0000,-0.2121,0.1632,0.0000,0.763,173806.8270
0.0600,0.0560,0.0626,0.0054,-0.0285,-0.0476,-0.0032,0.0000,0.0840,0.0626,5.0000,-0.1240,0.4440,5.0000,-0.2348,0.1776,0.0000,0.785,173632.6954
0.0720,0.0499,0.1121,-0.0037,-0.0670,-0.0217,-0.0056,0.0000,0.1227,0.1121,5.0000,-0.1360,0.4800,5.0000,-0.2576,0.1920,0.0000,0.835,172500.1202
0.0840,0.1249,0.0128,0.0041,-0.0419,-0.0146,0.0031,0.0000,0.1256,0.0128,5.0000,-0.1480,0.5160,5.0000,-0.2803,0.2064,0.0000,0.784,166122.5916
0.0960,0.0734,0.0070,-0.0123,-0.0268,0.0001,0.0058,0.0000,0.0737,0.0070,5.0000,-0.1600,0.5520,5.0000,-0.3030,0.2208,0.0000,0.941,167039.6081
0.1080,0.0106,0.0131,-0.0020,0.0825,0.0213,-0.0011,0.0000,0.0168,0.0131,5.0000,-0.1720,0.5880,5.0000,-0.3258,0.2352,0.0000,0.842,161859.0710
0.1200,0.0325,0.0006,0.0040,-0.0337,0.0067,-0.0015,0.0000,0.0325,0.0006,5.0000,-0.1840,0.6240,5.0000,-0.3485,0.2496,0.0000,0.747,166352.9724
0.1320,0.0740,0.0207,-0.0068,-0.1296,0.0106,0.0030,0.0000,0.0769,0.0207,5.0000,-0.1960,0.6600,5.0000,-0.3712,0.2640,0.0000,0.783,161977.4513
0.1440,-0.0462,0.0037,0.0073,0.0693,-0.0504,0.0036,0.0000,0.0463,0.0037,5.0000,-0.2080,0.6960,5.0000,-0.3939,0.2784,0.0000,0.750,161299.9150
0.1560,0.0580,0.0248,0.0028,-0.0149,0.0440,0.0026,0.0000,0.0631,0.0248,5.0000,-0.2200,0.7320,5.0000,-0.4167,0.2928,0.0000,0.721,159564.6975
0.1680,0.1257,0.0089,0.0011,0.0015,-0.0716,0.0018,0.2500,0.1246,0.0089,5.0000,-0.2320,0.7680,5.0000,-0.4394,0.3072,0.0000,0.794,154052.1439
0.1800,-0.0230,-0.0117,0.0035,-0.0306,0.0681,0.0016,0.0000,0.0258,-0.0117,5.0000,-0.2440,0.8040,5.0000,-0.4621,0.3216,0.0000,0.776,176040.3142
