time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0288,-0.0331,-0.0060,-0.0499,0.0916,0.0013,0.0000,0.0438,-0.0331,3.0533,-0.1000,0.2998,1.4374,-0.1893,0.1199,0.0000,1.381,744557.3894
0.0240,0.0138,0.0607,0.0025,-0.0479,-0.0343,0.0025,0.0000,0.0622,0.0607,3.0533,-0.1120,0.3358,5.0000,-0.2121,0.1343,0.0000,0.843,6765.9273
0.0360,0.1033,0.0873,0.0004,-0.0296,-0.0049,0.0363,0.0000,0.1352,0.0873,3.0533,-0.1000,0.3718,5.0000,-0.1893,0.1487,0.0000,1.055,516439.2073
0.0480,0.0533,0.0060,-0.0025,0.0943,-0.0006,-0.0016,0.0000,0.0536,0.0060,3.0533,-0.1120,0.4078,5.0000,-0.2121,0.1631,0.0000,0.899,479972.7971
0.0600,0.0475,-0.0314,-0.0030,0.0636,-0.0406,-0.0054,0.0000,0.0569,-0.0314,3.0533,-0.1240,0.4438,5.0000,-0.2348,0.1775,0.0000,0.982,483677.1400
0.0720,0.1470,0.0000,0.0039,0.0893,0.0651,0.0017,0.2500,0.1030,0.0000,2.8849,-0.1360,0.4798,5.0000,-0.2575,0.1919,0.0000,0.898,455063.1275
0.0840,0.1258,0.0138,-0.0028,0.0242,0.0754,0.0034,0.2500,0.1250,0.0138,2.8849,-0.1480,0.5158,5.0000,-0.2802,0.2063,0.0000,0.896,514108.4977
0.0960,0.0434,-0.0572,0.0058,-0.0241,0.0790,0.0063,0.0000,0.0718,-0.0572,3.0533,-0.1600,0.5518,5.0000,-0.3030,0.2207,0.0000,0.829,531857.5660
0.1080,0.0947,-0.0294,-0.0039,-0.0568,-0.0218,-0.0015,0.0000,0.0991,-0.0294,3.0533,-0.1720,0.5878,5.0000,-0.3257,0.2351,0.0000,0.807,472833.2352
0.1200,0.0691,0.0581,0.0103,0.0010,-0.0169,-0.0003,0.0000,0.0903,0.0581,3.0533,-0.1840,0.6238,5.0000,-0.3484,0.2495,0.0000,0.839,472198.8140
0.1320,0.0702,-0.0815,0.0043,-0.0275,-0.0112,0.0008,0.0000,0.1076,-0.0815,3.0533,-0.1921,0.6598,5.0000,-0.3638,0.2639,0.0000,0.888,468008.3829
0.1440,0.0451,0.0384,0.0016,-0.0309,0.0732,-0.0003,0.0000,0.0592,0.0384,3.0533,-0.2041,0.6958,5.0000,-0.3866,0.2783,0.0000,0.808,466222.2652
0.1560,0.0637,0.0255,0.0095,-0.0535,-0.0041,-0.0001,0.0000,0.0686,0.0255,3.0533,-0.2123,0.7318,5.0000,-0.4020,0.2927,0.0000,0.867,458649.4447
0.1680,0.0780,-0.1339,0.0005,0.0272,-0.1166,-0.0090,0.0000,0.1550,-0.1339,3.0533,-0.2092,0.7678,5.0000,-0.3962,0.3071,0.0000,0.946,446229.7974
0.1800,0.0674,0.0263,0.0044,-0.0222,-0.0300,-0.0133,0.0000,0.0724,0.0263,3.0533,-0.2212,0.8038,5.0000,-0.4190,0.3215,0.0000,0.904,451511.4753
0.1920,0.0988,0.0167,-0.0018,-0.0191,0.0437,0.0014,0.0000,0.1002,0.0167,3.0533,-0.2273,0.8398,5.0000,-0.4305,0.3359,0.0000,0.906,439854.2335
0.2040,0.0960,-0.0462,0.0060,0.0800,-0.0457,0.0028,0.0000,0.1065,-0.0462,3.0533,-0.2207,0.8758,5.0000,-0.4179,0.3503,0.0000,0.921,416894.8893
0.2160,0.0123,-0.0368,0.0032,0.0226,-0.0215,-0.0063,0.0000,0.0388,-0.0368,3.0533,-0.2242,0.9118,5.0000,-0.4245,0.3647,0.0000,0.829,440924.6861
0.2280,0.0662,-0.0053,0.0011,-0.0959,0.0825,-0.0138,0.0000,0.0664,-0.0053,3.0533,-0.2233,0.9478,5.0000,-0.4229,0.3791,0.0000,0.827,432937.7538
0.2400,-0.0235,-0.0256,-0.0013,-0.0495,-0.0115,-0.0049,0.0000,0.0348,-0.0256,3.0533,-0.2194,0.9838,5.0000,-0.4155,0.3935,0.0000,0.812,443812.8318
0.2520,-0.0137,-0.0466,-0.0058,0.0353,-0.0202,0.0025,0.0000,0.0486,-0.0466,3.0533,-0.2118,1.0198,5.0000,-0.4011,0.4079,0.0000,0.861,429155.3539
0.2640,0.0711,0.0482,-0.0040,0.0064,-0.0239,-0.0258,0.0000,0.0859,0.0482,3.0533,-0.2091,1.0558,5.0000,-0.3960,0.4223,0.0000,0.906,418113.3782
0.2760,0.0604,-0.0861,-0.0075,-0.0521,-0.0493,-0.0184,0.0000,0.1051,-0.0861,3.0533,-0.1971,1.0918,5.0000,-0.3733,0.4367,0.0000,0.909,418827.7573
0.2880,0.0423,0.0078,-0.0010,0.0027,-0.0129,-0.0112,0.0000,0.0430,0.0078,3.0533,-0.1947,1.1278,5.0000,-0.3687,0.4511,0.0000,0.789,417119.8281
0.3000,0.0618,-0.0840,0.0036,-0.1163,-0.0057,-0.0117,0.0000,0.1043,-0.0840,3.0533,-0.1827,1.1638,5.0000,-0.3460,0.4655,0.0000,0.857,412068.5884
0.3120,0.0996,0.0295,0.0005,-0.0381,-0.0318,-0.0183,0.0000,0.1038,0.0295,3.0533,-0.1837,1.1998,5.0000,-0.3478,0.4799,0.0000,0.858,401573.7537
0.3240,0.0350,-0.0575,-0.0043,-0.0776,0.0172,-0.0178,0.0000,0.0673,-0.0575,3.0533,-0.1717,1.2358,5.0000,-0.3251,0.4943,0.0000,0.880,408962.4685
0.3360,0.0040,0.0606,0.0026,-0.0843,0.0141,-0.0171,0.0000,0.0608,0.0606,3.0533,-0.1699,1.2718,5.0000,-0.3217,0.5087,0.0000,0.801,409980.1401
0.3480,0.1746,-0.0352,-0.0104,0.0045,-0.0005,-0.0059,0.2500,0.0832,-0.0352,2.8849,-0.1579,1.3078,5.0000,-0.2990,0.5231,0.0000,0.942,378903.9535
0.3600,0.0371,0.0220,0.0057,0.0686,-0.0180,-0.0088,0.0000,0.0432,0.0220,3.0533,-0.1466,1.3438,5.0000,-0.2776,0.5375,0.0000,0.896,422034.5365
0.3720,0.0832,-0.0436,-0.0033,-0.0045,0.0108,-0.0223,0.0000,0.0939,-0.0436,3.0533,-0.1376,1.3798,5.0000,-0.2607,0.5519,0.0000,0.904,388667.6561
0.3840,-0.0561,0.0460,-0.0121,-0.0113,0.0568,-0.0252,0.0000,0.0725,0.0460,3.0533,-0.1290,1.4158,5.0000,-0.2444,0.5663,0.0000,0.875,406997.6323
0.3960,0.0899,0.0034,-0.0096,-0.0788,0.0639,-0.0247,0.0000,0.0900,0.0034,3.0533,-0.1170,1.4518,5.0000,-0.2217,0.5807,0.0000,0.836,381547.3522
0.4080,0.0553,0.0512,-0.0127,0.0272,0.1046,-0.0108,0.0000,0.0753,0.0512,3.0533,-0.1074,1.4878,5.0000,-0.2033,0.5951,0.0000,0.838,377561.5907
0.4200,0.0678,-0.0790,-0.0100,0.0433,0.0860,-0.0124,0.0000,0.1041,-0.0790,3.0533,-0.0954,1.5238,5.0000,-0.1806,0.6095,0.0000,0.842,370345.2420
0.4320,0.0688,0.0025,-0.0016,0.1018,-0.0521,-0.0278,0.0000,0.0688,0.0025,3.0533,-0.0839,1.5598,5.0000,-0.1589,0.6239,0.0000,0.854,354148.4658
0.4440,-0.0116,-0.0170,0.0068,0.0206,-0.0066,-0.0305,0.0000,0.0206,-0.0170,3.0533,-0.0719,1.5958,5.0000,-0.1361,0.6383,0.0000,0.810,383245.9567
0.4560,-0.0125,-0.0011,-0.0046,0.0093,0.0093,-0.0273,0.0000,0.0126,-0.0011,3.0533,-0.0719,1.6318,5.0000,-0.1362,0.6527,0.0000,0.827,382416.6582
0.4680,0.1300,-0.0564,0.0060,0.1067,-0.0650,-0.0009,0.2500,0.1326,-0.0564,2.8849,-0.0599,1.6678,5.0000,-0.1134,0.6671,0.0000,0.964,337608.6800
0.4800,0.0778,-0.0116,-0.0013,0.0917,0.0180,-0.0021,0.0000,0.0786,-0.0116,3.0533,-0.0547,1.7038,5.0000,-0.1035,0.6815,0.0000,0.883,384706.5585
0.4920,0.0316,-0.0192,-0.0016,0.1122,-0.0213,-0.0033,0.0000,0.0369,-0.0192,3.0533,-0.0570,1.7398,5.0000,-0.1079,0.6959,0.0000,0.811,348533.2094
0.5040,0.1000,-0.0593,-0.0001,0.0817,-0.0793,-0.0063,0.0000,0.1163,-0.0593,3.0533,-0.0604,1.7758,5.0000,-0.1144,0.7103,0.0000,0.821,343817.4797
0.5160,0.1057,-0.0096,0.0041,0.1910,-0.0184,0.0077,0.0000,0.1061,-0.0096,3.0533,-0.0614,1.8118,5.0000,-0.1163,0.7247,0.0000,0.799,317492.2041
0.5280,-0.0129,0.0351,0.0028,0.1804,-0.0131,-0.0145,0.0000,0.0374,0.0351,3.0533,-0.0630,1.8478,5.0000,-0.1193,0.7391,0.0000,0.818,335027.2650
0.5400,0.0827,0.0178,-0.0072,0.1701,-0.0754,0.0008,0.0000,0.0845,0.0178,3.0533,-0.0750,1.8838,5.0000,-0.1420,0.7535,0.0000,0.950,350772.1766
0.5520,0.0182,-0.0534,-0.0079,0.2115,-0.0821,-0.0005,0.0000,0.0564,-0.0534,3.0533,-0.0630,1.9198,5.0000,-0.1193,0.7679,0.0000,0.990,364728.2384
0.5640,0.0878,0.0226,-0.0080,0.2450,-0.0349,-0.0094,0.0000,0.0906,0.0226,3.0533,-0.0510,1.9558,5.0000,-0.0966,0.7823,0.0000,1.042,288226.6180
0.5760,0.0239,-0.0827,-0.0118,0.1166,0.0456,-0.0156,0.0000,0.0861,-0.0827,3.0533,-0.0443,1.9918,5.0000,-0.0839,0.7967,0.0000,1.087,336668.7263
0.5880,0.0729,-0.0087,-0.0096,0.0264,-0.0018,-0.0048,0.0000,0.0734,-0.0087,3.0533,-0.0476,2.0278,5.0000,-0.0902,0.8111,0.0000,0.887,348384.9978
0.6000,0.0190,0.0470,-0.0043,0.0988,0.0037,-0.0106,0.0000,0.0507,0.0470,3.0533,-0.0356,2.0638,5.0000,-0.0674,0.8255,0.0000,0.896,338740.3115
0.6120,0.1332,0.0601,-0.0051,0.0605,-0.0556,-0.0124,0.2500,0.1314,0.0601,2.8849,-0.0236,2.0998,5.0000,-0.0447,0.8399,0.0000,0.892,321407.4334
0.6240,0.0999,0.0429,-0.0022,0.1050,0.0011,-0.0209,0.0000,0.1087,0.0429,3.0533,-0.0356,2.1358,5.0000,-0.0674,0.8543,0.0000,0.817,357597.7371
0.6360,0.0578,-0.0302,-0.0097,0.0651,-0.0476,-0.0179,0.0000,0.0653,-0.0302,3.0533,-0.0476,2.1718,5.0000,-0.0902,0.8687,0.0000,0.916,389335.3696
0.6480,0.1567,-0.0182,-0.0047,0.0911,-0.0717,-0.0039,0.2500,0.0950,-0.0182,2.8849,-0.0356,2.2078,5.0000,-0.0674,0.8831,0.0000,0.979,400246.3949
0.6600,0.0854,0.0081,-0.0070,0.0825,0.0563,-0.0117,0.0000,0.0858,0.0081,3.0533,-0.0236,2.2429,5.0000,-0.0447,0.8972,0.0000,1.044,348323.1952
0.6720,0.0874,0.0316,-0.0067,0.1466,0.1216,-0.0232,0.0000,0.0929,0.0316,3.0533,-0.0239,2.2737,5.0000,-0.0453,0.9095,0.0000,0.952,309688.6237
0.6840,0.1509,-0.0522,-0.0098,0.1194,0.0508,-0.0173,0.2500,0.1120,-0.0522,2.8849,-0.0119,2.3009,5.0000,-0.0225,0.9204,0.0000,0.860,308364.6593
0.6960,0.1329,0.0382,-0.0068,0.0955,0.1251,-0.0185,0.2500,0.1232,0.0382,2.8849,0.0001,2.3248,5.0000,0.0002,0.9299,0.0000,0.882,350456.3086
0.7080,0.0739,0.0286,-0.0087,0.1912,-0.0187,-0.0293,0.0000,0.0793,0.0286,3.0533,0.0121,2.3458,5.0000,0.0229,0.9383,0.0000,0.826,338319.3837
0.7200,0.1610,0.0640,-0.0055,0.1701,0.0222,-0.0340,0.2500,0.1096,0.0640,2.8849,0.0241,2.3643,5.0000,0.0457,0.9457,0.0000,0.856,294330.2796
0.7320,0.1356,-0.0092,-0.0118,0.0838,0.0226,-0.0351,0.2500,0.1148,-0.0092,2.8849,0.0361,2.3806,5.0000,0.0684,0.9522,0.0000,0.844,352565.5722
0.7440,0.1006,0.0088,0.0018,0.1359,0.0023,-0.0342,0.0000,0.1009,0.0088,3.0533,0.0481,2.3949,5.0000,0.0911,0.9580,0.0000,0.894,345996.6633
0.7560,0.1068,0.0062,-0.0113,0.1353,0.0001,-0.0303,0.0000,0.1069,0.0062,3.0533,0.0601,2.4075,5.0000,0.1138,0.9630,0.0000,0.923,308923.3990
0.7680,0.0798,-0.0218,-0.0039,0.1086,0.0700,-0.0262,0.0000,0.0827,-0.0218,3.0533,0.0721,2.4186,5.0000,0.1366,0.9675,0.0000,0.909,318357.6899
0.7800,0.0504,0.0768,-0.0016,0.2545,0.0321,-0.0263,0.0000,0.0919,0.0768,3.0533,0.0841,2.4284,5.0000,0.1593,0.9714,0.0000,0.884,291343.5985
0.7920,0.1268,0.0276,-0.0038,0.2314,0.0421,-0.0149,0.2500,0.1262,0.0276,2.8849,0.0961,2.4370,5.0000,0.1820,0.9748,0.0000,0.827,286617.9309
0.8040,0.0560,0.0481,0.0052,0.2027,-0.0057,-0.0105,0.0000,0.0739,0.0481,3.0533,0.1021,2.4445,5.0000,0.1935,0.9778,0.0000,0.893,336860.4774
0.8160,-0.0041,-0.0104,-0.0077,0.2355,0.1064,0.0023,0.0000,0.0112,-0.0104,3.0533,0.1141,2.4512,5.0000,0.2162,0.9805,0.0000,0.886,301843.7043
0.8280,0.0961,0.0030,-0.0090,0.2954,0.0097,0.0182,0.0000,0.0961,0.0030,3.0533,0.1261,2.4571,5.0000,0.2389,0.9828,0.0000,0.842,279585.0265
0.8400,0.0052,-0.0072,-0.0112,0.3030,0.0577,0.0181,0.0000,0.0089,-0.0072,3.0533,0.1264,2.4622,5.0000,0.2393,0.9849,0.0000,0.847,287069.6848
0.8520,0.1485,0.0713,-0.0135,0.2171,-0.0001,0.0271,0.2500,0.1240,0.0713,2.8849,0.1144,2.4667,5.0000,0.2166,0.9867,0.0000,0.878,287601.1214
