experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,filter,delay_s,mpc_delay_comp,extra_latency_profile
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,34.23368430137634,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260515_040150_861329_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,,992,0.9576320151303304,3.160576,0.6513511704681872,1.6226279711884757,2.48354,0.3245255942376951,5.1174899193548375,5.462700000000001,18.825684125700672,17.943784,-2.347076,0,1,0.3871000000000002,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,911,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0001_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s911,ok,0,14.25791883468628,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0001_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s911/20260515_040204_688115_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0001_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s911/collision_log.csv,,1000,0.1293947027838597,0.480248,0.0867005018007203,3.2122905162064823,4.39154,0.6424581032412965,5.106389999999999,5.682299999999998,33.66482742561266,33.832446,-0.345498,3,4,-0.9158,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0001_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,4,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0002_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s910,ok,0,14.565393924713137,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0002_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s910/20260515_040218_989757_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0002_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s910/collision_log.csv,,1000,0.3937952383508321,1.087626,0.2371071764705882,2.81711056422569,4.46284,0.563422112845138,5.14145,5.6105,30.31046179360668,31.099507,-1.541065,1,1,-0.9071,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0002_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,4,911,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0003_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s911,ok,0,14.612633228302002,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0003_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s911/20260515_040233_595353_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0003_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s911/collision_log.csv,,1000,0.2654654273098105,0.537408,0.2325140552220888,2.045875270108044,3.14894,0.4091750540216087,5.1134,5.821299999999999,22.1938841254871,22.957598,-0.982431,1,1,-0.2832999999999999,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0003_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b4_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0004_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910,ok,0,14.31652331352234,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0004_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910/20260515_040248_229537_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0004_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910/collision_log.csv,,1000,1.197289655305367,2.728339,0.7453910156062424,2.7541806722689075,4.911440000000001,0.3934543817527011,4.94343,5.2401,29.18421142433502,29.600696,-1.001639,1,1,-1.7275,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0004_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,0,911,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0005_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911,ok,0,14.260622262954712,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0005_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911/20260515_040302_552012_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0005_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911/collision_log.csv,,1000,0.183736396690037,1.009856,0.1093088139255702,3.264914405762305,4.45156,0.4664163436803293,5.03188,5.4004,34.2636770731966,33.914329,0.539877,3,4,-1.0223,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0005_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b0_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,4,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0006_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s910,ok,0,14.56684684753418,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0006_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s910/20260515_040316_873334_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0006_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s910/collision_log.csv,,1000,0.4537040411377697,1.551613,0.2812525462184874,3.025405522208884,4.87734,0.4322007888869834,5.08667,5.5005,32.097744767473046,32.670153,-2.459613,1,1,-0.9602,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0006_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,7.0,4,911,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0007_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s911,ok,0,14.616076946258543,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0007_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s911/20260515_040331_472961_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0007_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s911/collision_log.csv,,1000,0.1851368712750191,1.027203,0.1118776134453781,3.3243247298919565,4.552020000000001,0.474903532841708,5.599639999999999,7.350999999999999,34.943604109001136,34.579593,0.818103,4,4,-0.9843,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0007_none_d0.00_mpc_delay_on_clay_sinusoidal_v7_b4_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0008_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,14.3108332157135,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0008_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/20260515_040346_176273_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0008_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,,1000,0.0700158215721115,0.213062,0.0412068139255702,4.270197478991596,5.62818,0.8540394957983193,5.176889999999999,5.4802,44.105336026632045,45.375593,2.99621,1,3,-1.7484000000000002,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0008_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,911,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0009_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s911,ok,0,14.265331506729126,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0009_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s911/20260515_040400_470089_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0009_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s911/collision_log.csv,,1000,2.978330326682088,9.622267,1.7000479411764704,2.3971631452581037,4.29954,0.4794326290516206,3.84686,5.450799999999999,29.198805017483316,22.764006,-8.047267,1,1,-1.8987000000000005,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260515_040129/raw/0009_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
