step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.063,0.054,0.64,1.845,0.00,2,18,10.00,5.63,+0.000,0.339,0.020,+0.000,0.339,0.020,0,8.211,7.89,0.000
40,3.992,0.138,2.16,0.100,27.19,2,18,10.00,3.69,+0.969,0.108,0.075,+0.969,0.108,0.075,0,9.588,7.85,0.000
47,4.031,0.151,2.55,0.395,25.17,2,18,10.00,3.82,+0.897,0.755,0.005,+0.900,0.752,0.000,1,6.593,47.90,0.000
48,4.081,0.167,2.99,0.644,24.12,2,18,10.00,3.90,+0.859,0.816,0.003,+0.866,0.810,0.000,1,6.237,46.47,0.000
49,4.155,0.189,3.57,0.881,19.41,2,18,10.00,4.27,+0.691,0.839,0.002,+0.684,0.837,0.000,1,5.590,46.20,0.000
50,4.250,0.218,4.29,1.092,14.44,2,18,10.00,4.72,+0.514,0.831,0.001,+0.512,0.831,0.000,1,4.506,46.88,0.000
60,6.193,0.641,9.65,2.606,-6.67,2,18,10.00,5.49,-0.238,0.322,0.160,-0.238,0.322,0.160,0,2.441,8.28,0.000
73,9.139,1.542,20.09,2.163,28.07,2,18,10.00,3.63,+1.000,0.404,0.024,+0.998,0.380,0.000,1,2.861,47.11,0.000
74,9.325,1.664,21.84,2.250,27.95,2,18,10.00,3.64,+0.996,0.513,0.016,+0.968,0.501,0.000,1,2.855,50.12,0.000
75,9.517,1.796,23.69,2.361,23.04,2,18,10.00,3.98,+0.821,0.632,0.010,+0.851,0.607,0.000,1,2.597,47.90,0.001
76,9.716,1.939,25.62,2.508,17.93,2,18,10.00,4.39,+0.639,0.728,0.007,+0.661,0.719,0.000,1,2.509,47.09,0.001
77,9.926,2.092,27.58,2.677,13.36,2,18,10.00,4.83,+0.476,0.804,0.004,+0.419,0.789,0.000,1,2.460,47.36,0.002
78,10.148,2.256,29.47,2.855,7.62,2,18,10.00,5.40,+0.271,0.858,0.003,+0.232,0.841,0.000,1,2.177,48.68,0.000
79,10.383,2.431,31.18,3.030,2.52,2,18,10.00,5.61,+0.090,0.868,0.002,+0.153,0.848,0.000,1,2.010,49.11,0.001
80,10.632,2.615,32.62,3.194,-2.59,2,18,10.00,5.61,-0.092,0.842,0.001,-0.066,0.847,0.000,1,1.854,47.32,0.000
81,10.893,2.807,33.81,3.334,-8.33,2,18,10.00,5.33,-0.297,0.784,0.001,-0.288,0.716,0.000,1,1.878,46.76,0.001
82,11.165,3.004,34.63,3.451,-13.44,2,18,10.00,4.81,-0.479,0.716,0.001,-0.422,0.676,0.000,1,1.655,47.60,0.005
83,11.448,3.204,35.04,3.555,-18.54,2,18,10.00,4.33,-0.660,0.636,0.000,-0.613,0.574,0.000,1,1.623,47.40,0.016
84,11.744,3.404,35.10,3.644,-23.65,2,18,10.00,3.92,-0.842,0.547,0.000,-0.795,0.434,0.000,1,1.504,46.73,0.147
85,12.049,3.602,34.75,3.706,-28.07,2,18,10.00,3.62,-1.000,0.471,0.013,-0.842,0.324,0.000,1,1.544,46.38,0.377
86,12.365,3.795,34.02,3.752,-27.44,2,18,10.00,3.66,-0.977,0.423,0.035,-0.898,0.294,0.000,1,1.604,48.74,0.471
87,12.690,3.982,33.03,3.801,-28.07,2,18,10.00,3.62,-1.000,0.385,0.065,-0.883,0.287,0.000,1,1.591,47.13,0.668
88,13.024,4.161,31.77,3.863,-28.07,2,18,10.00,3.62,-1.000,0.352,0.104,-0.921,0.187,0.000,1,1.594,46.47,0.849
89,13.370,4.332,30.33,3.905,-27.44,2,18,10.00,3.66,-0.977,0.328,0.142,-0.836,0.118,0.000,1,1.598,46.05,0.802
90,13.724,4.490,28.82,3.894,-28.07,2,18,10.00,3.62,-1.000,0.308,0.182,-0.919,0.108,0.000,1,1.585,47.14,0.790
91,14.083,4.634,27.27,3.854,-28.07,2,18,10.00,3.62,-1.000,0.290,0.223,-0.841,0.063,0.000,1,1.577,47.24,0.775
92,14.442,4.764,25.56,3.805,-27.44,2,18,10.00,3.66,-0.977,0.272,0.265,-0.814,0.000,0.001,1,1.572,46.66,0.564
93,14.799,4.879,23.78,3.723,-28.07,2,18,10.00,3.62,-1.000,0.258,0.297,-0.864,0.000,0.009,1,1.571,46.55,0.525
100,16.895,5.364,13.36,2.387,-12.22,2,18,10.00,4.95,-0.435,0.181,0.206,-0.435,0.181,0.206,0,1.864,7.81,0.000
108,18.528,5.482,6.63,2.152,-16.70,2,18,10.00,4.51,-0.595,0.634,0.011,-0.597,0.624,0.000,1,2.439,74.58,0.000
109,18.751,5.480,5.63,2.322,-16.70,2,18,10.00,4.50,-0.595,0.661,0.010,-0.604,0.650,0.000,1,2.547,51.89,0.000
110,18.991,5.474,4.58,2.494,-12.23,2,18,10.00,4.94,-0.436,0.839,0.005,-0.417,0.816,0.000,1,2.671,47.60,0.000
111,19.249,5.466,3.44,2.679,-13.57,2,18,10.00,4.81,-0.483,0.892,0.003,-0.468,0.802,0.000,1,2.810,46.70,0.015
112,19.525,5.456,2.39,2.876,-12.56,3,18,10.00,4.91,-0.448,0.931,0.002,-0.485,0.793,0.000,1,2.194,46.92,0.012
113,19.820,5.441,1.32,3.045,-12.10,3,18,10.00,4.95,-0.431,0.953,0.001,-0.319,0.843,0.000,1,2.422,46.50,0.010
114,20.129,5.423,0.24,3.196,-11.15,4,18,10.00,5.05,-0.397,0.969,0.001,-0.432,0.846,0.000,1,1.622,48.39,0.085
115,20.453,5.400,-0.67,3.346,-13.70,5,18,10.00,4.79,-0.488,0.979,0.001,-0.580,0.609,0.000,1,1.281,49.24,0.704
116,20.791,5.372,-1.62,3.487,-11.15,5,18,10.00,5.05,-0.397,0.986,0.000,-0.546,0.888,0.000,1,1.135,47.42,0.080
117,21.142,5.336,-2.75,3.621,-14.34,5,18,10.00,4.72,-0.511,0.991,0.000,-0.425,0.549,0.000,1,0.614,47.07,1.878
118,21.505,5.292,-4.01,3.740,-13.42,5,18,10.00,4.81,-0.478,0.994,0.000,-0.394,0.815,0.000,1,0.212,48.33,2.082
119,21.878,5.241,-5.20,3.852,-10.87,5,18,10.00,5.07,-0.387,0.996,0.000,-0.370,0.689,0.000,1,0.344,48.29,1.108
120,22.261,5.182,-6.33,3.952,-8.32,5,18,10.00,5.32,-0.296,0.997,0.000,-0.268,0.507,0.000,1,0.484,47.98,0.815
121,22.652,5.116,-7.37,4.048,-7.84,5,18,10.00,5.37,-0.279,0.998,0.000,-0.452,0.834,0.000,1,1.269,46.98,1.729
122,23.051,5.044,-8.31,4.123,-5.69,5,18,10.00,5.55,-0.203,0.999,0.000,-0.222,0.675,0.000,1,1.408,49.64,0.654
