time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0465,-0.0137,0.0008,-0.0182,-0.0509,-0.0011,0.0000,0.0485,-0.0137,7.0000,0.0242,0.3000,8.0000,0.0458,0.1200,0.0000,2.246,407460.9884
0.0240,0.1289,0.0171,0.0018,-0.0305,-0.0434,-0.0131,0.2500,0.1223,0.0171,7.0000,0.0281,0.3360,8.0000,0.0533,0.1344,0.0000,1.256,607137.6979
0.0360,0.0856,-0.0429,-0.0006,-0.0537,0.0574,-0.0107,0.0000,0.0957,-0.0429,7.0000,0.0214,0.3720,8.0000,0.0406,0.1488,0.0000,1.443,630440.1545
0.0480,0.0788,0.0463,-0.0060,-0.0494,-0.1043,0.0084,0.0000,0.0914,0.0463,7.0000,0.0094,0.4080,8.0000,0.0179,0.1632,0.0000,1.314,590231.0511
0.0600,0.0510,0.0857,-0.0041,0.0850,-0.0534,0.0145,0.0000,0.0997,0.0857,7.0000,0.0214,0.4440,8.0000,0.0406,0.1776,0.0000,1.254,588606.6984
0.0720,0.0182,-0.0075,-0.0007,-0.0052,-0.0344,-0.0081,0.0000,0.0196,-0.0075,7.0000,0.0094,0.4800,8.0000,0.0179,0.1920,0.0000,1.195,604689.6644
0.0840,-0.0065,-0.0235,0.0026,0.0352,0.0126,-0.0037,0.0000,0.0244,-0.0235,7.0000,0.0214,0.5160,8.0000,0.0406,0.2064,0.0000,1.300,596080.6325
0.0960,0.1081,-0.0489,-0.0005,0.0147,0.0811,0.0007,0.0000,0.1187,-0.0489,7.0000,0.0094,0.5520,8.0000,0.0179,0.2208,0.0000,1.181,579689.1496
0.1080,0.0709,-0.0395,-0.0031,0.0022,0.0761,0.0048,0.0000,0.0812,-0.0395,7.0000,-0.0026,0.5880,8.0000,-0.0049,0.2352,0.0000,1.142,573955.2558
0.1200,0.0511,-0.0419,0.0055,0.0213,-0.0238,0.0079,0.0000,0.0661,-0.0419,7.0000,0.0094,0.6240,8.0000,0.0179,0.2496,0.0000,1.095,575397.8090
0.1320,0.0296,0.0696,-0.0088,0.0360,-0.0465,-0.0106,0.0000,0.0757,0.0696,7.0000,-0.0026,0.6600,8.0000,-0.0049,0.2640,0.0000,1.114,576921.9609
0.1440,0.0442,0.0169,-0.0038,0.0236,-0.0010,0.0049,0.0000,0.0473,0.0169,7.0000,0.0094,0.6960,8.0000,0.0179,0.2784,0.0000,1.205,580748.0084
0.1560,0.0736,-0.0887,0.0018,0.0169,0.0001,-0.0067,0.0000,0.1153,-0.0887,7.0000,-0.0026,0.7320,8.0000,-0.0049,0.2928,0.0000,0.975,569507.4763
0.1680,0.0808,0.0106,0.0000,-0.0170,-0.0264,-0.0009,0.0000,0.0815,0.0106,7.0000,0.0094,0.7680,8.0000,0.0179,0.3072,0.0000,0.807,555424.2938
0.1800,0.0156,-0.0692,-0.0092,-0.0084,-0.0729,0.0045,0.0000,0.0709,-0.0692,7.0000,0.0214,0.8040,8.0000,0.0406,0.3216,0.0000,0.944,553465.6350
0.1920,0.1093,-0.0850,0.0082,0.0543,-0.0543,-0.0025,0.0000,0.1384,-0.0850,7.0000,0.0094,0.8400,8.0000,0.0179,0.3360,0.0000,0.877,548066.5753
0.2040,0.0354,-0.0285,0.0066,0.0384,0.0681,-0.0043,0.0000,0.0454,-0.0285,7.0000,0.0214,0.8760,8.0000,0.0406,0.3504,0.0000,1.091,566301.3441
0.2160,0.0303,0.0452,0.0071,-0.0423,0.0575,0.0018,0.0000,0.0544,0.0452,7.0000,0.0094,0.9120,8.0000,0.0179,0.3648,0.0000,1.061,562557.9292
0.2280,0.1155,-0.0524,0.0043,-0.0616,0.0206,0.0054,0.0000,0.1268,-0.0524,7.0000,0.0210,0.9480,8.0000,0.0399,0.3792,0.0000,1.021,529744.7403
0.2400,0.1100,-0.0216,0.0055,-0.0067,0.1074,-0.0012,0.0000,0.1121,-0.0216,7.0000,0.0330,0.9840,8.0000,0.0626,0.3936,0.0000,1.351,516150.7785
0.2520,0.0986,0.0053,-0.0013,0.0270,-0.0787,-0.0174,0.0000,0.0987,0.0053,7.0000,0.0210,1.0200,8.0000,0.0399,0.4080,0.0000,1.234,533950.7400
0.2640,0.0051,-0.0252,-0.0060,0.0233,0.0160,-0.0120,0.0000,0.0257,-0.0252,7.0000,0.0330,1.0560,8.0000,0.0626,0.4224,0.0000,1.350,557719.5285
0.2760,0.0227,-0.0773,-0.0022,0.0698,0.0522,0.0050,0.0000,0.0806,-0.0773,7.0000,0.0210,1.0920,8.0000,0.0399,0.4368,0.0000,1.123,539005.5422
0.2880,0.0855,0.1051,0.0047,-0.0617,-0.0935,0.0059,0.0000,0.1355,0.1051,7.0000,0.0330,1.1280,8.0000,0.0626,0.4512,0.0000,1.109,527539.7593
0.3000,0.1213,-0.0391,0.0017,0.0386,0.0862,0.0022,0.0000,0.1275,-0.0391,7.0000,0.0450,1.1640,8.0000,0.0853,0.4656,0.0000,1.409,508725.6302
0.3120,0.0592,0.0097,-0.0055,0.0056,0.0744,-0.0095,0.0000,0.0600,0.0097,7.0000,0.0330,1.2000,8.0000,0.0626,0.4800,0.0000,1.189,532692.8280
0.3240,0.0448,0.0892,-0.0008,-0.0806,0.0737,-0.0254,0.0000,0.0998,0.0892,7.0000,0.0450,1.2360,8.0000,0.0853,0.4944,0.0000,1.212,544326.0344
