step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.339,0.061,1.38,2.101,0.00,1,18,10.00,5.63,+0.000,0.593,0.000,+0.000,0.593,0.000,0,14.649,10.49,0.000
40,7.039,0.074,-1.29,2.516,-1.15,3,18,10.00,5.62,-0.041,0.169,0.162,-0.041,0.169,0.162,0,11.231,10.57,0.000
60,11.855,-0.003,-0.77,3.393,1.05,3,18,10.00,5.61,+0.037,0.317,0.084,+0.037,0.317,0.084,0,4.055,10.50,0.000
77,17.060,0.274,5.55,2.714,8.16,3,18,10.00,5.35,+0.291,0.267,0.015,+0.200,0.271,0.000,1,0.749,69.04,0.013
78,17.327,0.317,6.14,2.742,7.38,3,18,10.00,5.43,+0.263,0.330,0.010,+0.204,0.336,0.000,1,0.262,47.39,0.013
79,17.598,0.360,6.66,2.793,8.81,3,18,10.00,5.29,+0.314,0.395,0.007,+0.259,0.383,0.000,1,-0.427,47.15,0.026
80,17.875,0.405,7.16,2.874,7.93,3,18,10.00,5.37,+0.283,0.438,0.005,+0.241,0.317,0.000,1,-0.039,47.12,0.142
81,18.160,0.455,7.75,2.965,8.02,3,18,10.00,5.36,+0.286,0.466,0.003,+0.443,0.448,0.000,1,-0.360,47.23,0.131
82,18.453,0.510,8.35,3.050,7.75,3,18,10.00,5.39,+0.276,0.483,0.002,+0.098,0.215,0.000,1,-0.384,47.40,0.497
83,18.754,0.572,9.13,3.147,8.29,3,18,10.00,5.34,+0.295,0.490,0.001,-0.414,0.247,0.000,1,-0.454,47.12,0.313
84,19.063,0.634,9.60,3.210,7.70,3,18,10.00,5.39,+0.274,0.484,0.001,-0.352,0.497,0.000,1,-0.436,47.14,0.191
85,19.379,0.690,9.54,3.270,9.66,3,18,10.00,5.20,+0.344,0.472,0.001,-0.557,0.152,0.000,1,-0.446,47.26,0.347
86,19.702,0.739,9.20,3.324,10.32,5,18,10.00,5.13,+0.368,0.454,0.000,-0.644,0.285,0.000,1,-0.404,48.08,0.341
87,20.033,0.778,8.62,3.376,12.75,5,18,10.00,4.88,+0.454,0.416,0.000,-0.550,0.307,0.000,1,-0.373,47.50,0.367
88,20.369,0.807,7.75,3.437,14.62,5,18,10.00,4.69,+0.521,0.395,0.000,-0.368,0.652,0.000,1,-0.451,47.63,0.367
89,20.713,0.828,6.72,3.522,17.34,5,18,10.00,4.44,+0.617,0.380,0.001,-0.660,0.380,0.000,1,-0.310,47.28,0.483
90,21.068,0.844,5.72,3.629,19.58,5,18,10.00,4.24,+0.697,0.366,0.014,-0.487,0.172,0.000,1,-0.295,46.87,0.555
91,21.433,0.850,4.49,3.727,20.65,5,18,10.00,4.15,+0.736,0.350,0.034,-0.042,0.241,0.000,1,-0.378,47.16,0.254
92,21.807,0.849,3.34,3.803,20.66,5,18,10.00,4.15,+0.736,0.335,0.055,+0.604,0.151,0.000,1,-0.447,47.33,0.292
93,22.188,0.849,2.68,3.845,20.08,5,18,10.00,4.20,+0.715,0.321,0.078,+0.486,0.277,0.000,1,-0.500,47.29,0.103
94,22.570,0.858,2.63,3.846,20.79,5,18,10.00,4.14,+0.741,0.306,0.098,+0.187,0.403,0.000,1,-0.491,47.21,0.251
95,22.951,0.878,2.80,3.873,20.82,5,18,10.00,4.14,+0.741,0.291,0.116,+0.199,0.281,0.000,1,-0.490,47.09,0.215
96,23.335,0.906,3.01,3.918,19.66,5,18,10.00,4.23,+0.700,0.277,0.129,+0.102,0.197,0.000,1,-0.502,47.35,0.145
97,23.724,0.939,3.35,3.957,19.35,5,18,10.00,4.26,+0.689,0.265,0.139,+0.675,0.126,0.000,1,-0.495,47.11,0.107
