step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,2.041,0.073,0.83,3.168,0.00,3,18,27.00,7.54,+0.000,0.999,0.000,+0.000,0.999,0.000,0,6.819,7.91,0.000
22,2.708,0.092,1.15,3.530,0.00,3,18,27.00,7.51,+0.000,0.999,0.000,-0.017,0.994,0.000,1,6.321,48.86,0.000
23,3.066,0.102,1.26,3.713,0.00,3,18,27.00,7.50,+0.000,1.000,0.000,+0.007,0.992,0.000,1,5.683,47.70,0.000
24,3.435,0.112,1.25,3.812,0.00,3,18,27.00,7.49,+0.000,1.000,0.000,+0.012,0.984,0.000,1,4.943,47.60,0.000
27,4.565,0.132,1.07,3.963,-0.62,3,18,27.00,7.48,-0.022,1.000,0.000,-0.024,0.999,0.000,1,3.790,48.08,0.000
28,4.960,0.132,0.81,4.041,1.41,3,18,27.00,7.47,+0.050,0.997,0.000,+0.066,0.987,0.000,1,3.179,47.41,0.000
29,5.362,0.132,0.75,4.106,0.72,3,18,27.00,7.46,+0.026,0.990,0.000,+0.013,0.990,0.000,1,3.453,47.60,0.000
30,5.773,0.136,0.80,4.175,2.57,3,18,27.00,7.46,+0.091,0.980,0.000,+0.095,0.985,0.000,1,2.528,48.69,0.000
31,6.189,0.143,0.83,4.216,-1.26,3,18,27.00,7.45,-0.045,0.969,0.000,-0.039,0.965,0.000,1,2.420,48.18,0.001
32,6.608,0.154,0.96,4.243,-3.65,3,18,27.00,7.45,-0.130,0.957,0.000,-0.127,0.960,0.000,1,1.981,48.01,0.000
33,7.028,0.158,0.89,4.247,-3.71,3,18,27.00,7.45,-0.132,0.950,0.000,-0.146,0.957,0.000,1,1.486,47.30,0.000
34,7.448,0.154,0.63,4.260,-3.05,3,18,27.00,7.45,-0.109,0.949,0.000,-0.108,0.954,0.000,1,1.379,48.00,0.000
35,7.871,0.144,0.26,4.270,0.29,3,18,27.00,7.45,+0.010,0.953,0.000,+0.017,0.957,0.000,1,0.403,47.77,0.001
36,8.295,0.132,-0.01,4.292,0.55,3,18,27.00,7.45,+0.019,0.962,0.000,+0.001,0.969,0.000,1,0.465,47.55,0.001
37,8.722,0.122,0.01,4.330,2.54,3,18,27.00,7.45,+0.090,0.974,0.000,+0.079,0.962,0.000,1,0.032,49.47,0.001
38,9.152,0.116,0.04,4.353,-0.00,5,18,27.00,7.44,-0.000,0.983,0.000,+0.035,0.920,0.000,1,-0.233,48.98,0.010
39,9.583,0.117,0.17,4.355,-1.08,5,18,27.00,7.44,-0.039,0.989,0.000,-0.098,0.965,0.000,1,-0.158,48.30,0.000
40,10.014,0.119,0.11,4.357,-2.08,5,18,27.00,7.44,-0.074,0.993,0.000,-0.260,0.980,0.000,1,0.057,48.57,0.000
41,10.446,0.117,-0.23,4.346,-0.75,5,18,27.00,7.44,-0.027,0.995,0.000,-0.205,0.929,0.000,1,-0.325,48.15,0.003
42,10.875,0.105,-0.85,4.322,1.69,5,18,27.00,7.45,+0.060,0.997,0.000,+0.576,0.858,0.000,1,0.133,48.54,0.188
43,11.304,0.083,-1.47,4.334,3.60,5,18,27.00,7.45,+0.128,0.998,0.000,+0.450,0.895,0.000,1,-0.341,48.38,0.015
44,11.731,0.070,-1.05,4.323,3.42,5,18,27.00,7.45,+0.122,0.999,0.000,+0.734,0.863,0.000,1,-0.405,48.41,0.062
45,12.158,0.073,-0.32,4.274,1.16,5,18,27.00,7.45,+0.041,0.999,0.000,+0.646,0.920,0.000,1,-0.168,47.54,0.184
46,12.579,0.098,0.74,4.245,-2.47,5,18,27.00,7.45,-0.088,0.999,0.000,+0.785,0.944,0.000,1,-0.236,48.53,0.239
47,12.998,0.142,2.05,4.235,-3.88,5,18,27.00,7.45,-0.138,1.000,0.000,+0.490,0.886,0.000,1,-0.214,48.51,0.262
48,13.414,0.206,3.62,4.242,-7.05,5,18,27.00,7.27,-0.251,1.000,0.000,+0.805,0.933,0.000,1,-0.216,47.93,0.487
49,13.829,0.280,5.21,4.225,-7.24,5,18,27.00,7.25,-0.258,1.000,0.000,+0.702,0.745,0.000,1,-0.468,48.02,0.386
50,14.237,0.370,7.13,4.183,-12.18,5,18,27.00,6.68,-0.434,1.000,0.000,+0.085,0.566,0.000,1,-0.306,48.47,0.599
51,14.641,0.473,9.09,4.178,-17.28,5,18,27.00,6.08,-0.616,1.000,0.000,+0.239,0.394,0.000,1,-0.511,47.99,2.790
52,15.042,0.574,10.18,4.168,-23.02,5,18,27.00,5.47,-0.820,1.000,0.000,+0.264,0.405,0.000,1,-0.521,47.32,6.093
53,15.442,0.675,11.10,4.152,-23.57,5,18,27.00,5.42,-0.840,1.000,0.000,+0.414,0.307,0.000,1,-0.472,47.26,1.850
54,15.839,0.779,12.05,4.134,-23.61,5,18,27.00,5.42,-0.841,1.000,0.000,+0.432,0.375,0.000,1,-0.396,48.09,1.886
55,16.232,0.893,13.27,4.113,-25.80,5,18,27.00,5.21,-0.919,1.000,0.000,+0.379,0.376,0.000,1,-0.337,47.99,2.010
56,16.620,1.017,14.56,4.098,-28.07,5,18,27.00,5.01,-1.000,1.000,0.000,+0.408,0.216,0.000,1,-0.299,47.18,2.153
57,17.002,1.151,15.79,4.071,-27.56,5,18,27.00,5.06,-0.982,1.000,0.000,+0.325,0.050,0.000,1,-0.251,47.94,2.216
58,17.379,1.293,17.02,4.030,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,+0.578,0.746,0.000,1,-0.474,48.04,1.708
59,17.749,1.440,18.17,3.982,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,+0.499,0.105,0.000,1,-0.193,47.57,2.404
60,18.111,1.599,19.57,3.973,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,+0.326,0.557,0.000,1,-0.362,47.87,1.610
61,18.468,1.766,20.89,3.956,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,+0.837,0.169,0.000,1,-0.361,48.00,2.353
62,18.822,1.938,21.97,3.935,-27.44,5,18,27.00,5.08,-0.977,1.000,0.000,+0.312,0.818,0.000,1,-0.290,48.08,0.522
63,19.167,2.121,23.54,3.951,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,+0.117,0.591,0.000,1,-0.061,47.92,0.513
64,19.515,2.307,24.66,4.006,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,-0.768,0.836,0.000,1,-0.387,47.62,0.042
65,19.866,2.493,25.40,4.006,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,-0.566,0.840,0.000,1,-0.100,47.75,0.002
66,20.222,2.664,24.99,3.975,-28.07,5,18,27.00,5.02,-1.000,1.000,0.000,-0.302,0.795,0.000,1,-0.324,48.15,0.131
67,20.584,2.820,24.17,3.987,-27.89,5,18,27.00,5.03,-0.993,1.000,0.000,-0.156,0.910,0.000,1,-0.487,48.00,0.229
68,20.953,2.969,23.55,4.050,-23.70,5,18,27.00,5.41,-0.844,1.000,0.000,-0.727,0.887,0.000,1,-0.398,47.83,0.036
69,21.327,3.121,23.45,4.094,-23.04,5,18,27.00,5.48,-0.821,1.000,0.000,-0.502,0.911,0.000,1,-0.301,47.33,0.040
