step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.758,0.042,0.50,1.925,0.00,1,18,27.00,7.64,+0.000,0.551,0.000,+0.000,0.551,0.000,0,14.313,7.80,0.000
40,5.302,0.442,9.02,1.598,16.93,3,18,27.00,6.23,+0.603,0.231,0.024,+0.603,0.231,0.024,0,12.191,8.05,0.000
60,10.275,1.691,11.28,3.129,-10.09,3,18,27.00,7.01,-0.359,0.254,0.125,-0.359,0.254,0.125,0,4.526,7.74,0.000
80,15.779,1.353,-8.65,3.475,-12.77,3,18,27.00,6.65,-0.455,0.492,0.000,-0.455,0.492,0.000,0,0.504,7.80,0.000
100,22.557,-1.002,-19.28,3.427,4.86,5,18,27.00,7.52,+0.173,0.348,0.003,+0.173,0.348,0.003,0,0.512,7.69,0.000
108,25.383,-1.663,-12.75,3.877,13.13,5,18,27.00,6.59,+0.468,0.374,0.000,+0.424,0.334,0.000,1,-0.493,47.44,0.060
109,25.767,-1.714,-11.48,3.912,13.67,5,18,27.00,6.52,+0.487,0.366,0.000,+0.568,0.365,0.000,1,-0.499,46.69,0.076
110,26.154,-1.755,-10.15,3.919,13.65,5,18,27.00,6.52,+0.486,0.361,0.000,+0.439,0.324,0.000,1,-0.497,47.25,0.130
111,26.544,-1.784,-8.63,3.938,14.23,5,18,27.00,6.45,+0.507,0.357,0.000,+0.613,0.257,0.000,1,-0.409,46.88,0.561
112,26.934,-1.804,-7.19,3.918,15.57,5,18,27.00,6.29,+0.555,0.355,0.000,+0.414,0.104,0.000,1,-0.457,47.35,1.268
113,27.323,-1.812,-5.63,3.893,15.51,5,18,27.00,6.30,+0.552,0.353,0.000,-0.850,0.600,0.000,1,0.030,47.04,1.580
114,27.713,-1.825,-4.42,3.854,16.23,5,18,27.00,6.22,+0.578,0.352,0.000,-0.651,0.551,0.000,1,-0.205,47.35,0.602
115,28.089,-1.843,-4.31,3.823,18.90,5,18,27.00,5.91,+0.673,0.380,0.000,-0.733,0.467,0.000,1,-0.292,47.15,0.658
116,28.461,-1.874,-5.04,3.773,22.29,5,18,27.00,5.56,+0.794,0.413,0.000,-0.720,0.500,0.000,1,-0.336,48.25,0.742
117,28.828,-1.921,-6.25,3.689,25.61,5,18,27.00,5.25,+0.912,0.449,0.000,-0.668,0.478,0.000,1,-0.349,47.12,0.883
118,29.187,-1.986,-7.92,3.650,25.17,5,18,27.00,5.29,+0.897,0.486,0.000,-0.803,0.500,0.000,1,-0.213,46.98,0.822
119,29.540,-2.068,-10.02,3.649,24.58,5,18,27.00,5.35,+0.875,0.529,0.000,-0.746,0.548,0.000,1,-0.104,47.00,0.769
120,29.888,-2.167,-12.58,3.662,24.41,5,18,27.00,5.36,+0.870,0.565,0.000,-0.762,0.542,0.000,1,0.001,47.14,0.756
121,30.231,-2.287,-15.18,3.661,24.08,5,18,27.00,5.39,+0.858,0.593,0.000,-0.044,0.374,0.000,1,-0.478,46.96,0.520
122,30.570,-2.426,-17.93,3.688,23.11,5,18,27.00,5.49,+0.823,0.616,0.000,+0.798,0.513,0.000,1,-0.439,46.92,0.072
