experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,510,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510,ok,0,13.311574459075928,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510/20260513_015758_237850_clay_sinusoidal_acados_pacejka/diag_clay_sinusoidal_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510/collision_log.csv,,826,0.08053066155133119,0.218471,0.06743840779610194,2.0801136431784113,3.4165399999999995,0.41602272863568224,2.8321186440677963,4.94,17.214160981578488,18.309246,0.868884,0,0,13.798943,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0000_pacejka_clay_sinusoidal_v5_b0_s510/sim_diag.csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,511,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0001_pacejka_clay_sinusoidal_v5_b0_s511,ok,0,12.202430009841919,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0001_pacejka_clay_sinusoidal_v5_b0_s511/20260513_015809_824600_clay_sinusoidal_acados_pacejka/diag_clay_sinusoidal_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0001_pacejka_clay_sinusoidal_v5_b0_s511/collision_log.csv,,834,0.0948086947915694,0.242158,0.07959474662668665,1.7186532233883058,2.92633,0.3437306446776612,3.39779376498801,5.3366999999999996,14.663445006213358,15.913743,1.718134,0,0,5.896261,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0001_pacejka_clay_sinusoidal_v5_b0_s511/sim_diag.csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,510,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0002_pacejka_clay_lane_change_v5_b0_s510,ok,0,12.255988359451294,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0002_pacejka_clay_lane_change_v5_b0_s510/20260513_015822_019959_clay_lane_change_acados_pacejka/diag_clay_lane_change_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0002_pacejka_clay_lane_change_v5_b0_s510/collision_log.csv,,834,0.047045905838801784,0.130763,0.0321677676161919,2.6583218890554723,3.38279,0.5316643778110944,2.42037170263789,4.5634,22.73255869999264,24.08352,2.04004,0,0,9.49895,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0002_pacejka_clay_lane_change_v5_b0_s510/sim_diag.csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,511,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0003_pacejka_clay_lane_change_v5_b0_s511,ok,0,12.255879163742065,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0003_pacejka_clay_lane_change_v5_b0_s511/20260513_015834_299794_clay_lane_change_acados_pacejka/diag_clay_lane_change_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0003_pacejka_clay_lane_change_v5_b0_s511/collision_log.csv,,834,0.09046014186561852,0.209524,0.06330746626686658,2.083200899550225,3.27162,0.41664017991004504,3.8967865707434055,12.2267,18.07289912495458,19.585819,0.837975,0,0,4.856586,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0003_pacejka_clay_lane_change_v5_b0_s511/sim_diag.csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,510,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0004_pacejka_sand_sinusoidal_v5_b0_s510,ok,0,13.31007719039917,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0004_pacejka_sand_sinusoidal_v5_b0_s510/20260513_015848_288475_sand_sinusoidal_acados_pacejka/diag_sand_sinusoidal_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0004_pacejka_sand_sinusoidal_v5_b0_s510/collision_log.csv,,830,0.06869637714295214,0.171765,0.05658545427286357,2.3002184407796102,3.18545,0.46004368815592206,2.048,3.464200000000001,19.172822643835875,20.062704,-0.069888,0,0,12.108788,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0004_pacejka_sand_sinusoidal_v5_b0_s510/sim_diag.csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,511,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0005_pacejka_sand_sinusoidal_v5_b0_s511,ok,0,12.302027940750122,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0005_pacejka_sand_sinusoidal_v5_b0_s511/20260513_015859_884573_sand_sinusoidal_acados_pacejka/diag_sand_sinusoidal_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0005_pacejka_sand_sinusoidal_v5_b0_s511/collision_log.csv,,834,0.08026935304029956,0.225859,0.06367219190404798,1.760146026986507,2.75022,0.3520292053973014,3.097553956834532,10.267399999999991,15.33851558694943,16.484019,1.292182,0,0,5.320308,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0005_pacejka_sand_sinusoidal_v5_b0_s511/sim_diag.csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,510,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0006_pacejka_sand_lane_change_v5_b0_s510,ok,0,12.294699430465698,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0006_pacejka_sand_lane_change_v5_b0_s510/20260513_015912_230037_sand_lane_change_acados_pacejka/diag_sand_lane_change_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0006_pacejka_sand_lane_change_v5_b0_s510/collision_log.csv,,834,0.046823219147158694,0.125281,0.03309456821589205,2.7329479760119937,3.45641,0.5465895952023987,2.126031175059952,4.06,23.96420065397082,25.279642,2.350688,0,0,8.268148,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0006_pacejka_sand_lane_change_v5_b0_s510/sim_diag.csv
autonomous_obstacle_tire_model_sweep,pacejka,standard,pacejka,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,511,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0007_pacejka_sand_lane_change_v5_b0_s511,ok,0,12.303640604019165,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0007_pacejka_sand_lane_change_v5_b0_s511/20260513_015924_511551_sand_lane_change_acados_pacejka/diag_sand_lane_change_acados_pacejka.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0007_pacejka_sand_lane_change_v5_b0_s511/collision_log.csv,,833,0.09896312992816404,0.259424,0.06449470420420421,1.925727777777778,3.2484,0.3851455555555556,4.029915966386555,12.791599999999994,17.609440034298352,19.058822,0.785624,0,0,5.372847,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0007_pacejka_sand_lane_change_v5_b0_s511/sim_diag.csv
autonomous_obstacle_tire_model_sweep,tmeasy,standard,tmeasy,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,510,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0008_tmeasy_clay_sinusoidal_v5_b0_s510,ok,0,13.352081298828125,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0008_tmeasy_clay_sinusoidal_v5_b0_s510/20260513_015938_540232_clay_sinusoidal_acados_tmeasy/diag_clay_sinusoidal_acados_tmeasy.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0008_tmeasy_clay_sinusoidal_v5_b0_s510/collision_log.csv,,830,0.06912159426539657,0.184339,0.05458876461769116,2.022732533733133,3.2467099999999998,0.4045465067466266,2.578831325301205,4.357800000000006,16.759569273555993,17.890803,0.987287,0,0,14.214968,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0008_tmeasy_clay_sinusoidal_v5_b0_s510/sim_diag.csv
autonomous_obstacle_tire_model_sweep,tmeasy,standard,tmeasy,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,511,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0009_tmeasy_clay_sinusoidal_v5_b0_s511,ok,0,12.254027366638184,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0009_tmeasy_clay_sinusoidal_v5_b0_s511/20260513_015950_166813_clay_sinusoidal_acados_tmeasy/diag_clay_sinusoidal_acados_tmeasy.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0009_tmeasy_clay_sinusoidal_v5_b0_s511/collision_log.csv,,834,0.08324813416075688,0.200579,0.06971153523238381,1.730546776611694,2.9516199999999997,0.3461093553223388,3.228153477218225,5.948099999999982,14.735698814692626,15.986166,1.651009,0,0,5.823935,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/autonomous_obstacle_tire_model_sweep_20260513_015755/raw/0009_tmeasy_clay_sinusoidal_v5_b0_s511/sim_diag.csv
