time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0499,0.0262,0.0016,-0.0204,-0.0163,-0.0013,0.0000,0.0563,0.0262,3.0533,0.1000,-0.2998,2.6443,0.1894,0.0000,0.0999,3.165,323091.6876
0.0240,0.0803,-0.0424,0.0080,0.0065,0.0342,-0.0012,0.0000,0.0907,-0.0424,3.0533,0.1120,-0.3357,2.6443,0.2121,0.0000,0.1119,1.430,105501.0734
0.0360,0.0665,0.0215,-0.0017,0.0356,0.0126,-0.0294,0.0000,0.0699,0.0215,3.0533,0.1000,-0.2997,8.0000,0.1894,0.0000,0.0999,1.250,49564.5735
0.0480,0.0206,-0.0656,0.0071,-0.0068,-0.0537,-0.0178,0.0000,0.0687,-0.0656,3.0533,0.0880,-0.2637,8.0000,0.1666,0.0000,0.0879,1.289,609038.3504
0.0600,0.0866,0.0061,0.0102,0.0384,0.0607,-0.0002,0.0000,0.0868,0.0061,3.0533,0.0760,-0.2277,8.0000,0.1439,0.0000,0.0759,1.320,512515.1792
0.0720,0.0374,0.0228,-0.0015,-0.0295,-0.0549,0.0126,0.0000,0.0438,0.0228,3.0533,0.0640,-0.1917,8.0000,0.1212,0.0000,0.0639,1.415,512515.1792
0.0840,0.0759,-0.0483,-0.0014,-0.0686,-0.0302,0.0138,0.0000,0.0899,-0.0483,3.0533,0.0520,-0.1557,8.0000,0.0984,0.0000,0.0519,1.528,512515.1792
0.0960,0.0758,-0.0772,-0.0041,0.1031,0.0017,0.0108,0.0000,0.1081,-0.0772,3.0533,0.0640,-0.1197,8.0000,0.1212,0.0000,0.0399,1.124,622380.3930
0.1080,0.1052,-0.0058,-0.0056,-0.1199,0.1036,-0.0091,0.0000,0.1054,-0.0058,3.0533,0.0520,-0.0837,8.0000,0.0984,0.0000,0.0279,1.211,632418.1948
0.1200,0.1384,-0.0093,-0.0015,0.0226,-0.0433,0.0012,0.2500,0.1120,-0.0093,2.8849,0.0423,-0.0477,8.0000,0.0802,0.0000,0.0159,1.223,608329.8145
0.1320,0.0205,0.0298,-0.0063,0.0006,0.0060,0.0025,0.0000,0.0362,0.0298,3.0533,0.0543,-0.0117,8.0000,0.1029,0.0000,0.0039,0.976,663035.4015
0.1440,-0.0170,0.0186,0.0034,0.0927,0.0442,-0.0005,0.0000,0.0252,0.0186,3.0533,0.0423,0.0243,8.0000,0.0802,0.0097,0.0000,1.059,612011.2160
0.1560,0.0343,0.0551,-0.0044,-0.0015,0.0410,-0.0062,0.0000,0.0649,0.0551,3.0533,0.0543,0.0603,8.0000,0.1029,0.0241,0.0000,1.307,616147.6286
0.1680,0.0749,0.0302,0.0063,0.0464,-0.0026,-0.0117,0.0000,0.0808,0.0302,3.0533,0.0423,0.0963,8.0000,0.0802,0.0385,0.0000,1.262,606074.8750
0.1800,0.0351,-0.0529,-0.0055,0.0847,-0.0411,-0.0085,0.0000,0.0635,-0.0529,3.0533,0.0303,0.1323,8.0000,0.0574,0.0529,0.0000,1.000,602547.8663
0.1920,0.0880,0.0551,-0.0045,-0.0668,-0.0341,0.0016,0.0000,0.1039,0.0551,3.0533,0.0423,0.1683,8.0000,0.0802,0.0673,0.0000,1.408,596690.5225
0.2040,-0.0196,0.0519,-0.0024,-0.0616,0.0758,0.0158,0.0000,0.0554,0.0519,3.0533,0.0406,0.2043,8.0000,0.0769,0.0817,0.0000,1.280,614993.5204
0.2160,0.0562,0.0863,0.0008,-0.0121,0.0809,-0.0082,0.0000,0.1030,0.0863,3.0533,0.0286,0.2403,8.0000,0.0542,0.0961,0.0000,1.002,600705.4413
