time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,16.793971
0.102000,0.055424,0.000003,1.677833,-0.000082,-0.000752,0.000117,0.000350,0.000000,0.140929,0.000000,0,0,16.794537
0.204000,0.055295,0.000016,1.522611,0.000521,-0.000033,0.000696,0.000365,0.000000,0.243367,0.000000,0,0,16.794664
0.306000,0.055218,0.000051,1.263977,0.000587,0.000222,0.002907,0.000420,0.000000,0.368774,0.000000,0,0,16.794737
0.408000,0.055172,0.000135,0.902700,0.000381,0.000013,0.009444,0.000450,0.000000,0.526335,0.000000,0,0,16.794773
0.510000,0.059988,-0.000742,0.573501,0.057578,0.103494,-0.020834,0.006077,0.000000,0.658346,0.000000,0,0,16.790085
0.612000,0.062463,-0.001619,0.653185,-0.011308,-0.056425,-0.003463,0.011251,0.000000,0.779969,0.000000,0,0,16.787724
0.714000,0.059030,-0.001847,0.748177,0.012998,-0.017615,-0.000441,0.008208,0.000000,0.851550,0.000000,0,0,16.791161
0.816000,0.061407,-0.002835,0.746705,0.095752,0.101707,-0.031498,0.024831,0.000000,0.904652,0.000000,0,0,16.788909
0.918000,0.090506,-0.004518,0.710000,0.460438,0.486232,0.001398,0.003631,0.000000,0.935671,0.000000,0,0,16.760182
1.020000,0.159777,-0.006537,0.708176,0.871044,0.863225,-0.011758,0.001703,0.000000,0.958682,0.000000,0,0,16.691577
1.122000,0.266907,-0.004643,0.741059,1.210035,1.205854,0.020299,0.025400,0.000000,0.972124,0.000000,0,0,16.584920
1.224000,0.404004,-0.000653,0.773222,1.480073,1.484356,0.035795,0.016856,0.000000,0.982095,0.000000,0,0,16.448256
1.326000,0.570440,0.004457,0.788304,1.780010,1.780579,0.031649,0.020157,0.000000,0.987920,0.000000,0,0,16.282326
1.428000,0.767917,0.009260,0.788262,2.090039,2.087892,0.021684,0.027261,0.000000,0.992241,0.000000,0,0,16.085607
1.530000,0.997472,0.013752,0.782522,2.399791,2.402361,0.010560,0.026597,0.000000,0.994765,0.000000,0,0,15.857085
1.632000,1.258833,0.018412,0.778613,2.710897,2.713695,0.002214,0.026525,0.000000,0.996638,0.000000,0,0,15.596986
1.734000,1.551681,0.024028,0.779195,3.012787,3.014062,-0.001249,0.025448,0.000000,0.997653,0.000000,0,0,15.305550
1.836000,1.873009,0.030429,0.782629,3.278226,3.275893,-0.004774,0.024498,0.000000,0.979682,0.000000,0,0,14.985800
1.938000,2.218967,0.038256,0.782901,3.496530,3.499920,-0.006176,0.023597,0.000000,0.941856,0.000000,0,0,14.641495
2.040000,2.586148,0.047499,0.780819,3.687072,3.690276,-0.002414,0.018416,0.000000,0.882081,0.000000,0,0,14.276029
2.142000,2.970687,0.058162,0.779232,3.848630,3.846840,-0.000051,0.020677,0.000000,0.818972,0.000000,0,0,13.893250
2.244000,3.370042,0.070742,0.767266,4.006606,3.959428,0.016808,0.001418,-0.022727,0.741988,0.000000,0,0,13.495622
2.346000,3.776232,0.084404,0.750674,3.970593,4.013512,0.018665,-0.013764,-0.159091,0.673258,0.000000,0,0,13.091177
2.448000,4.191368,0.095347,0.765233,4.114516,4.123491,-0.030528,-0.046086,-0.185962,0.600878,0.000000,0,0,12.678344
2.550000,4.616266,0.097636,0.777779,4.215907,4.207373,-0.115726,-0.038609,-0.202715,0.532891,0.000000,0,0,12.257191
2.652000,5.050069,0.091479,0.778133,4.294109,4.292910,-0.140679,-0.071263,-0.132964,0.467469,0.000000,0,0,11.828668
2.754000,5.491860,0.083155,0.772408,4.364423,4.364764,-0.116068,-0.086048,-0.135267,0.428957,0.002299,0,0,11.392905
2.856000,5.939328,0.073388,0.766940,4.403283,4.405520,-0.081378,-0.056258,-0.014043,0.395327,0.013902,0,0,10.952161
2.958000,6.389799,0.064863,0.768181,4.421523,4.421485,-0.067364,-0.045218,-0.038403,0.370289,0.024594,0,0,10.508725
3.060000,6.840908,0.055536,0.774653,4.422654,4.428091,-0.044060,-0.026285,0.039755,0.345994,0.035361,0,0,10.065309
3.162000,7.293259,0.049046,0.775548,4.442936,4.437326,-0.004624,-0.006154,-0.042378,0.326934,0.043409,0,0,9.620758
3.264000,7.746158,0.041814,0.773672,4.442450,4.445191,-0.049273,-0.051609,-0.162869,0.320866,0.000000,0,0,9.176413
3.366000,8.199199,0.030706,0.772220,4.428137,4.435982,-0.005679,0.022827,0.018752,0.000000,0.056199,0,0,8.733366
3.468000,8.650495,0.022568,0.771463,4.418476,4.411361,-0.010891,-0.005851,-0.033182,0.000000,0.064717,0,0,8.292292
3.570000,9.097370,0.014502,0.770657,4.351671,4.347702,-0.012251,-0.023233,0.071239,0.262185,0.059539,0,0,7.856429
3.672000,9.536589,0.006081,0.770327,4.266580,4.269338,-0.006431,0.021893,0.035555,0.247974,0.055358,0,0,7.429118
3.774000,9.968542,-0.000212,0.771937,4.204837,4.212082,0.010152,0.028256,-0.240610,0.224533,0.000000,0,0,7.009508
3.876000,10.397752,-0.007154,0.771438,4.204764,4.206156,-0.034266,-0.021098,-0.468845,0.204886,0.000000,0,0,6.593897
3.978000,10.825161,-0.023869,0.768713,4.177718,4.176420,-0.140584,-0.131588,-0.415906,0.203480,0.000000,0,0,6.183861
4.080000,11.248846,-0.056591,0.769789,4.159119,4.157196,-0.223959,-0.130130,-0.317867,0.207731,0.000000,0,0,5.783557
4.182000,11.670518,-0.102185,0.771734,4.147491,4.149019,-0.276303,-0.128270,-0.233239,0.235660,0.000000,0,0,5.391541
4.284000,12.091884,-0.153779,0.771428,4.154553,4.156007,-0.234017,-0.134023,-0.142852,0.273242,0.000000,0,0,5.005263
4.386000,12.513295,-0.203234,0.771289,4.153260,4.157243,-0.136038,-0.109805,-0.081476,0.313021,0.000000,0,0,4.622683
4.488000,12.935774,-0.249498,0.771222,4.172467,4.176410,-0.083540,-0.038298,-0.365962,0.349679,0.000000,0,0,4.243073
4.590000,13.359164,-0.301035,0.771257,4.185728,4.185299,-0.149096,-0.150169,-0.369755,0.384583,0.000000,0,0,3.870593
4.692000,13.782715,-0.364292,0.775493,4.208451,4.211346,-0.184344,-0.133001,-0.236118,0.423579,0.000000,0,0,3.510383
4.794000,14.210451,-0.434751,0.777147,4.279629,4.275736,-0.176809,-0.128708,-0.261339,0.454472,0.000000,0,0,3.159630
4.896000,14.642462,-0.511970,0.776940,4.324201,4.324963,-0.176684,-0.118973,-0.207882,0.483837,0.000000,0,0,2.821300
4.998000,15.078621,-0.593929,0.775995,4.363555,4.366542,-0.174258,-0.133123,-0.290624,0.506491,0.000000,0,0,2.498439
5.100000,15.517183,-0.682841,0.775325,4.396599,4.396709,-0.190157,-0.156466,-0.384404,0.524501,0.000000,0,0,2.198563
5.202000,15.956670,-0.781180,0.774937,4.418622,4.421823,-0.168505,-0.159327,0.435057,0.544499,0.000000,0,0,1.930487
