step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.862,0.055,0.88,3.023,0.00,1,18,27.00,7.55,+0.000,0.983,0.000,+0.000,0.983,0.000,0,6.655,14.34,0.000
40,9.598,0.056,-1.04,4.100,-0.00,3,18,27.00,7.46,-0.000,0.310,0.006,-0.000,0.310,0.006,0,1.551,7.91,0.000
52,14.529,0.063,0.96,4.247,6.82,4,18,27.00,7.29,+0.243,0.492,0.000,+0.246,0.491,0.000,1,-0.064,49.01,0.000
54,15.371,0.115,2.38,4.255,7.15,4,18,27.00,7.26,+0.255,0.510,0.000,+0.253,0.510,0.000,1,0.005,50.54,0.000
55,15.791,0.152,3.14,4.247,6.65,4,18,27.00,7.31,+0.237,0.519,0.000,+0.239,0.516,0.000,1,-0.049,49.00,0.000
56,16.210,0.197,3.97,4.254,6.91,4,18,27.00,7.28,+0.246,0.531,0.000,+0.250,0.530,0.000,1,-0.067,49.79,0.000
57,16.628,0.250,4.70,4.247,6.11,4,18,27.00,7.36,+0.218,0.543,0.000,+0.226,0.543,0.000,1,-0.048,47.33,0.000
58,17.044,0.310,5.52,4.240,7.08,5,18,27.00,7.27,+0.252,0.557,0.000,+0.255,0.556,0.000,1,-0.084,48.22,0.000
59,17.460,0.373,6.31,4.242,7.15,5,18,27.00,7.26,+0.255,0.571,0.000,+0.250,0.573,0.000,1,-0.052,47.49,0.000
60,17.875,0.442,7.19,4.245,8.62,5,18,27.00,7.10,+0.307,0.589,0.000,+0.309,0.592,0.000,1,-0.132,49.78,0.000
61,18.288,0.517,8.07,4.242,8.13,5,18,27.00,7.16,+0.290,0.604,0.000,+0.286,0.605,0.000,1,-0.101,47.56,0.000
62,18.700,0.601,9.06,4.235,6.85,5,18,27.00,7.29,+0.244,0.620,0.000,+0.234,0.619,0.000,1,-0.128,48.23,0.000
63,19.110,0.692,10.00,4.230,7.21,5,18,27.00,7.26,+0.257,0.636,0.000,+0.254,0.635,0.000,1,-0.133,47.59,0.000
64,19.518,0.789,10.83,4.230,5.77,5,18,27.00,7.39,+0.206,0.654,0.000,+0.212,0.653,0.000,1,-0.136,47.13,0.000
65,19.925,0.890,11.67,4.233,5.41,5,18,27.00,7.42,+0.193,0.671,0.000,+0.190,0.674,0.000,1,-0.133,47.75,0.000
66,20.331,0.996,12.39,4.236,2.54,5,18,27.00,7.45,+0.090,0.689,0.000,+0.097,0.689,0.000,1,-0.060,48.07,0.000
73,23.177,1.766,14.89,4.277,-1.43,5,18,27.00,7.45,-0.051,0.789,0.000,-0.024,0.788,0.000,1,0.462,47.73,0.000
74,23.586,1.876,14.88,4.288,-3.48,5,18,27.00,7.45,-0.124,0.800,0.000,-0.091,0.809,0.000,1,-0.091,47.90,0.000
75,23.997,1.984,14.78,4.301,-1.61,5,18,27.00,7.45,-0.057,0.810,0.000,-0.041,0.810,0.000,1,0.078,47.74,0.000
76,24.410,2.088,14.58,4.303,-3.19,5,18,27.00,7.45,-0.114,0.820,0.000,-0.080,0.817,0.000,1,-0.180,47.48,0.002
77,24.824,2.190,14.42,4.319,-5.81,5,18,27.00,7.38,-0.207,0.828,0.000,-0.242,0.674,0.000,1,-0.009,47.47,0.059
78,25.241,2.289,14.12,4.326,-6.02,5,18,27.00,7.36,-0.214,0.836,0.000,+0.548,0.804,0.000,1,1.840,47.99,0.251
79,25.660,2.382,13.48,4.322,-6.57,5,18,27.00,7.31,-0.234,0.844,0.000,+0.662,0.622,0.000,1,1.563,48.23,0.262
80,26.075,2.485,13.80,4.307,-11.45,5,18,27.00,6.76,-0.408,0.858,0.000,+0.613,0.800,0.000,1,1.407,47.17,0.530
81,26.482,2.605,14.82,4.279,-15.92,5,18,27.00,6.23,-0.567,0.876,0.000,+0.021,0.506,0.000,1,-0.477,47.60,2.036
82,26.884,2.740,15.99,4.275,-21.02,5,18,27.00,5.67,-0.749,0.898,0.000,-0.927,0.000,0.269,1,-0.406,48.51,4.612
83,27.280,2.876,16.47,4.138,-23.55,5,18,27.00,5.42,-0.839,0.921,0.000,-0.804,0.292,0.000,1,-0.374,47.68,3.128
