scenario_id,timestep,slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
0,12,-0.122243,-0.022122,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6702.943560,-1712.913587,-325.269149
0,13,-0.122243,-0.023534,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4756.292793,-1786.937991,-488.133591
0,14,-0.122243,-0.024947,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,1012.307873,-531.225704,-187.518036
0,15,-0.122243,-0.026359,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,2411.627247,-234.646644,-61.121112
0,16,-0.122243,-0.027772,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,1188.303189,-286.205984,-100.601031
0,17,-0.122243,-0.029184,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,129.379593,-100.518908,-43.459434
0,18,-0.122243,-0.030596,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,19,-0.122243,-0.032009,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,20,-0.122243,-0.033421,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,21,-0.122243,-0.034834,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,22,-0.122243,-0.036246,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,23,-0.122243,-0.037658,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,24,-0.122243,-0.039071,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,25,-0.122243,-0.040483,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,26,-0.122243,-0.041896,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,27,-0.122243,-0.043308,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,28,-0.122243,-0.044721,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,29,-0.122243,-0.046133,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,30,-0.122243,-0.047545,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,31,-0.122243,-0.048958,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,32,-0.122243,-0.050370,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,33,-0.122243,-0.051783,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,34,-0.122243,-0.053195,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,35,-0.122243,-0.054608,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,36,-0.122243,-0.056020,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,37,-0.122243,-0.057432,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,2169.290762,-160.669589,-97.101576
0,38,-0.122243,-0.058845,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,3024.899625,-714.141712,-419.972951
0,39,-0.122243,-0.060257,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4431.765459,-721.599313,-394.050977
0,40,-0.122243,-0.061670,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4766.127962,-964.179630,-542.126323
0,41,-0.122243,-0.063082,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5327.536457,-1762.372202,-980.661702
0,42,-0.122243,-0.064494,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,11110.745629,-2658.799566,-1365.534217
0,43,-0.122243,-0.065907,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6672.941165,-2066.859125,-1100.805392
0,44,-0.122243,-0.067319,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,11294.593542,-3230.354700,-1657.709539
0,45,-0.122243,-0.068732,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,13289.243194,-4045.024257,-1938.842646
0,46,-0.122243,-0.070144,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7947.762120,-3002.000489,-1515.638740
0,47,-0.122243,-0.071557,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,13809.256278,-4606.867711,-2203.383029
0,48,-0.122243,-0.072969,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,14232.529881,-4870.665648,-2208.789903
0,49,-0.122243,-0.074381,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10612.974669,-3596.661459,-1709.674618
0,50,-0.122243,-0.075794,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,11555.092474,-3867.788371,-1680.508553
0,51,-0.122243,-0.077206,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,12785.263250,-4251.884676,-1809.362421
0,52,-0.122243,-0.078619,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10361.203218,-3662.993929,-1633.119013
0,53,-0.122243,-0.080031,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10025.454774,-3292.590996,-1309.258688
0,54,-0.122243,-0.081444,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,11243.658619,-3604.370418,-1442.133299
0,55,-0.122243,-0.082856,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,14044.914828,-5072.524972,-2252.131487
0,56,-0.122243,-0.084268,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,8339.059277,-2576.121820,-961.560216
0,57,-0.122243,-0.085681,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6831.084583,-2204.508178,-812.067267
0,58,-0.122243,-0.087093,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10908.091894,-4303.355971,-1782.198323
0,59,-0.122243,-0.088506,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5951.060674,-1518.125264,-534.745788
0,60,-0.122243,-0.089918,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5718.028132,-1540.649903,-527.765116
0,61,-0.122243,-0.091330,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,9382.208960,-3325.985078,-1273.337377
0,62,-0.122243,-0.092743,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,2459.205935,-659.655795,-222.971170
0,63,-0.122243,-0.094155,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7128.499403,-1338.983866,-433.577429
0,64,-0.122243,-0.095568,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,8008.068595,-2446.789347,-862.437183
0,65,-0.122243,-0.096980,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,895.922719,-453.267280,-141.137711
0,66,-0.122243,-0.098393,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4675.828895,-513.252002,-152.049797
0,67,-0.122243,-0.099805,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6598.806807,-1666.988381,-537.107328
0,68,-0.122243,-0.101217,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,934.042627,-410.286194,-115.724307
0,69,-0.122243,-0.102630,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,1849.780859,-72.713051,-19.940638
0,70,-0.122243,-0.104042,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5429.416484,-957.097788,-277.210497
0,71,-0.122243,-0.105455,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,1035.359137,-374.173432,-94.566050
0,72,-0.122243,-0.106867,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,73,-0.122243,-0.108280,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4708.487922,-642.351874,-168.146682
0,74,-0.122243,-0.109692,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,995.994256,-315.766311,-70.501845
0,75,-0.122243,-0.111104,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,76,-0.122243,-0.112517,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4672.081272,-615.745521,-142.039705
0,77,-0.122243,-0.113929,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,1072.712569,-319.026013,-61.800147
0,78,-0.122243,-0.115342,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,0.000000,0.000000,0.000000
0,79,-0.122243,-0.116754,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4910.199059,-746.976517,-148.757733
0,80,-0.122243,-0.118166,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,1376.109543,-417.394286,-68.635923
0,81,-0.122243,-0.119579,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,2670.919953,-251.531109,-37.230845
0,82,-0.122243,-0.120991,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6424.744439,-1131.493474,-185.196117
0,83,-0.122243,-0.122404,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,3845.157693,-1288.618673,-182.464360
0,84,-0.122243,-0.123816,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6159.651060,-897.011754,-110.284145
0,85,-0.122243,-0.125229,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7145.518557,-1647.338668,-212.883896
0,86,-0.122243,-0.126641,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,3604.749260,-1382.547196,-151.405647
0,87,-0.122243,-0.128053,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6353.547310,-1378.797348,-129.538791
0,88,-0.122243,-0.129466,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,8478.883769,-2170.566952,-214.404399
0,89,-0.122243,-0.130878,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7590.987180,-2864.529522,-236.574093
0,90,-0.122243,-0.132291,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10837.828409,-2670.267352,-189.695147
0,91,-0.122243,-0.133703,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6354.294034,-1877.247249,-129.492299
0,92,-0.122243,-0.135116,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10156.455457,-3386.801599,-171.297984
0,93,-0.122243,-0.136528,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10707.602627,-2712.281584,-128.916777
0,94,-0.122243,-0.137940,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4313.803245,-1412.603297,-56.983939
0,95,-0.122243,-0.139353,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10958.854532,-3634.685890,-66.237698
0,96,-0.122243,-0.140765,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,10224.324657,-2504.403197,-57.578414
0,97,-0.122243,-0.142178,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,3498.842104,-1262.223855,-11.671514
0,98,-0.122243,-0.143590,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,9601.784991,-3242.694745,47.677522
0,99,-0.122243,-0.145002,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,9373.465081,-1990.958192,-6.400045
0,100,-0.122243,-0.146415,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6595.418937,-2078.797529,43.843719
0,101,-0.122243,-0.147827,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7979.531895,-2708.237550,117.566261
0,102,-0.122243,-0.149240,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,9049.976951,-1814.876954,47.373763
0,103,-0.122243,-0.150652,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6371.946025,-1955.049990,100.107214
0,104,-0.122243,-0.152065,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4917.168658,-1522.568517,115.394327
0,105,-0.122243,-0.153477,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,8589.546225,-1663.841709,87.819501
0,106,-0.122243,-0.154889,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6127.108113,-1961.870054,161.294298
0,107,-0.122243,-0.156302,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,3348.501542,-1457.189604,160.234851
0,108,-0.122243,-0.157714,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7803.096584,-1375.514272,111.292756
0,109,-0.122243,-0.159127,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5811.562522,-1767.227691,197.750616
0,110,-0.122243,-0.160539,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5581.519016,-2292.274536,325.018937
0,111,-0.122243,-0.161952,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7233.102335,-1134.650611,121.053122
0,112,-0.122243,-0.163364,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5482.775942,-1588.968066,224.776396
0,113,-0.122243,-0.164776,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5296.214623,-2118.019438,365.690076
0,114,-0.122243,-0.166189,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6650.062153,-916.998203,123.003509
0,115,-0.122243,-0.167601,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5176.964068,-1392.121600,239.526355
0,116,-0.122243,-0.169014,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5055.151503,-1939.732408,398.375598
0,117,-0.122243,-0.170426,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6130.275498,-763.885221,122.516924
0,118,-0.122243,-0.171838,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4930.444752,-1293.300210,260.181627
0,119,-0.122243,-0.173251,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4857.643356,-1838.954012,432.250563
0,120,-0.122243,-0.174663,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5709.953639,-644.212053,120.239886
0,121,-0.122243,-0.176076,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4771.601874,-1175.516243,271.640922
0,122,-0.122243,-0.177488,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,2251.801673,-824.715537,220.261775
0,123,-0.122243,-0.178901,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5421.849595,-557.634572,122.675294
0,124,-0.122243,-0.180313,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4740.226075,-1126.917557,293.720529
0,125,-0.122243,-0.181725,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4759.813964,-1706.943565,507.467612
0,126,-0.122243,-0.183138,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5746.606089,-700.154294,183.382597
0,127,-0.122243,-0.184550,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4795.423141,-1138.994339,330.103429
0,128,-0.122243,-0.185963,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4986.523481,-1778.448785,585.410249
0,129,-0.122243,-0.187375,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6295.623138,-881.182031,265.208325
0,130,-0.122243,-0.188788,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4949.434205,-1209.928082,384.711871
0,131,-0.122243,-0.190200,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,3584.040557,-1314.971261,478.306566
0,132,-0.122243,-0.191612,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6897.533559,-1138.317965,379.180520
0,133,-0.122243,-0.193025,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5173.187918,-1303.844902,453.001344
0,134,-0.122243,-0.194437,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,4519.141874,-1654.101892,651.550900
0,135,-0.122243,-0.195850,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7413.065665,-1299.660461,470.516112
0,136,-0.122243,-0.197262,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5403.158185,-1397.105756,527.898226
0,137,-0.122243,-0.198674,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5546.038346,-2040.995368,864.553905
0,138,-0.122243,-0.200087,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,7833.075759,-1530.653821,587.595270
0,139,-0.122243,-0.201499,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5570.125951,-1523.023645,614.564360
0,140,-0.122243,-0.202912,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5617.139408,-2124.024514,957.072354
0,141,-0.122243,-0.204324,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,8406.469187,-1640.546484,672.420891
0,142,-0.122243,-0.205737,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5687.064901,-1510.782760,651.210160
0,143,-0.122243,-0.207149,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5884.985292,-2183.543232,1046.772061
0,144,-0.122243,-0.208561,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,8314.483647,-1641.955631,724.966984
0,145,-0.122243,-0.209974,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5737.541778,-1521.464656,698.869452
0,146,-0.122243,-0.211386,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5822.694433,-2155.144922,1094.901044
0,147,-0.122243,-0.212799,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,6984.037840,-1412.164489,673.599396
0,148,-0.122243,-0.214211,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5714.152362,-1515.079978,735.804202
0,149,-0.122243,-0.215624,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5789.970285,-2137.010448,1147.670949
0,150,-0.122243,-0.217036,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,8036.538017,-1587.087077,778.554317
0,151,-0.122243,-0.218448,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5609.569388,-1569.194676,805.739350
0,152,-0.122243,-0.219861,8.868783,5986.840145,-0.282484,3251225.068469,2562.272654,0.750386,8084.500386,0.619088,0.019658,0.132276,5646.505619,-2136.613778,1210.119093
