time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.1176,-0.0157,-0.0025,-0.0650,-0.0584,-0.0006,0.0000,0.1186,-0.0157,3.0533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.561,631328.6230
0.0240,0.0155,0.0243,0.0093,-0.0109,-0.0790,0.0001,0.0000,0.0288,0.0243,3.0533,-0.0120,0.0360,8.0000,-0.0227,0.0144,0.0000,1.179,71455515.9422
0.0360,0.0408,-0.0167,-0.0086,0.0299,0.0078,0.0019,0.0000,0.0441,-0.0167,3.0533,-0.0065,0.0659,7.8937,-0.0123,0.0264,0.0000,1.236,72137392.7639
0.0480,0.1081,0.0149,-0.0010,-0.0201,0.0770,-0.0031,0.0000,0.1091,0.0149,3.0533,0.0055,0.1019,8.0000,0.0104,0.0408,0.0000,1.050,55463798.1021
0.0600,0.1275,-0.0899,-0.0060,0.0096,-0.0467,-0.0047,0.2500,0.1519,-0.0899,2.8849,0.0175,0.1379,5.5288,0.0332,0.0552,0.0000,1.242,687487.4792
0.0720,0.0657,-0.0225,-0.0073,-0.0473,0.0995,-0.0087,0.0000,0.0695,-0.0225,3.0533,0.0055,0.1739,8.0000,0.0104,0.0696,0.0000,0.965,189977.3044
0.0840,-0.0029,0.0038,0.0011,-0.0031,-0.0028,0.0097,0.0000,0.0048,0.0038,3.0533,0.0175,0.2099,8.0000,0.0332,0.0840,0.0000,1.053,568645.5533
0.0960,0.0169,0.0070,-0.0072,0.0574,0.0454,0.0097,0.0000,0.0183,0.0070,3.0533,0.0055,0.2459,8.0000,0.0104,0.0984,0.0000,0.964,577233.9204
0.1080,0.0246,0.0540,-0.0069,0.0434,0.0156,-0.0006,0.0000,0.0594,0.0540,3.0533,0.0175,0.2819,8.0000,0.0332,0.1128,0.0000,1.152,463803.3056
0.1200,0.0995,0.1004,-0.0024,-0.0012,-0.0567,-0.0061,0.0000,0.1414,0.1004,3.0533,0.0055,0.3179,8.0000,0.0104,0.1272,0.0000,1.104,400390.0305
0.1320,-0.0276,-0.1076,0.0051,-0.0531,-0.0196,-0.0023,0.0000,0.1111,-0.1076,3.0533,0.0175,0.3539,8.0000,0.0332,0.1416,0.0000,1.116,316760.7391
0.1440,0.0529,-0.0276,0.0043,-0.0577,-0.0765,-0.0003,0.0000,0.0597,-0.0276,3.0533,0.0295,0.3899,8.0000,0.0559,0.1560,0.0000,1.006,1189990.6133
0.1560,0.0828,0.0652,0.0032,0.0647,0.0123,-0.0002,0.0000,0.1053,0.0652,3.0533,0.0415,0.4259,8.0000,0.0786,0.1704,0.0000,0.999,787436.0026
0.1680,0.0226,-0.0401,0.0055,0.0168,0.0636,-0.0107,0.0000,0.0460,-0.0401,3.0533,0.0295,0.4619,8.0000,0.0559,0.1848,0.0000,1.062,412926.9080
0.1800,0.0855,0.0383,0.0002,-0.0357,0.0427,-0.0088,0.0000,0.0937,0.0383,3.0533,0.0415,0.4979,8.0000,0.0786,0.1992,0.0000,1.110,322452.2671
0.1920,0.0012,0.0648,-0.0016,-0.0393,0.0337,0.0007,0.0000,0.0648,0.0648,3.0533,0.0295,0.5339,8.0000,0.0559,0.2136,0.0000,1.148,453564.6622
