time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0506,-0.0135,-0.0019,-0.1178,-0.0196,0.0003,0.0000,0.0524,-0.0135,2.9251,0.1000,0.3000,5.0000,0.1894,0.1200,0.0000,2.329,329978.4022
0.0240,0.0328,0.0172,0.0066,-0.0065,0.0362,0.0011,0.0000,0.0371,0.0172,2.9251,0.0990,0.3360,5.0000,0.1875,0.1344,0.0000,1.417,355304.0118
0.0360,0.0653,0.0786,-0.0088,0.0642,0.0471,-0.0278,0.0000,0.1022,0.0786,2.9251,0.1110,0.3720,5.0000,0.2102,0.1488,0.0000,1.186,333724.7410
0.0480,-0.0375,-0.0056,-0.0081,-0.0861,-0.1160,-0.0170,0.0000,0.0379,-0.0056,2.9251,0.1230,0.4080,5.0000,0.2329,0.1632,0.0000,1.226,353944.3825
0.0600,0.0340,-0.0037,0.0033,-0.1183,0.0856,-0.0077,0.0000,0.0342,-0.0037,2.9251,0.1350,0.4440,5.0000,0.2556,0.1776,0.0000,0.892,340219.0700
0.0720,0.0629,-0.0688,-0.0063,-0.0404,-0.0035,-0.0047,0.0000,0.0932,-0.0688,2.9251,0.1470,0.4800,5.0000,0.2784,0.1920,0.0000,1.256,336328.5661
0.0840,0.1389,0.1071,-0.0032,-0.0133,0.0538,-0.0067,0.2500,0.1543,0.1071,2.7489,0.1590,0.5160,5.0000,0.3011,0.2064,0.0000,1.452,322504.1048
0.0960,0.1107,0.0724,-0.0023,-0.1235,-0.0698,-0.0022,0.0000,0.1322,0.0724,2.9251,0.1710,0.5520,5.0000,0.3238,0.2208,0.0000,1.027,353802.2225
0.1080,0.0247,0.0612,-0.0048,0.0220,-0.0309,-0.0072,0.0000,0.0660,0.0612,2.9251,0.1627,0.5880,5.0000,0.3081,0.2352,0.0000,1.064,325959.1617
0.1200,0.0481,0.1122,0.0032,0.0026,0.0203,-0.0008,0.0000,0.1220,0.1122,2.9251,0.1747,0.6240,5.0000,0.3308,0.2496,0.0000,1.168,322713.1504
0.1320,0.0505,-0.0181,-0.0012,-0.0348,-0.0047,0.0026,0.0000,0.0536,-0.0181,2.9251,0.1780,0.6600,5.0000,0.3372,0.2640,0.0000,1.244,321286.3805
0.1440,0.0273,-0.1106,-0.0086,-0.1047,-0.0384,-0.0065,0.0000,0.1139,-0.1106,2.9251,0.1900,0.6960,5.0000,0.3599,0.2784,0.0000,1.010,321542.1334
0.1560,0.0167,-0.0274,-0.0148,0.0266,-0.0419,-0.0089,0.0000,0.0321,-0.0274,2.9251,0.2020,0.7320,5.0000,0.3826,0.2928,0.0000,0.962,313715.5875
0.1680,0.0917,0.0443,0.0029,0.0459,0.0379,-0.0028,0.0000,0.1019,0.0443,2.9251,0.1936,0.7680,5.0000,0.3667,0.3072,0.0000,0.856,298319.8027
0.1800,0.0852,0.0005,-0.0023,-0.0250,-0.0146,0.0048,0.0000,0.0852,0.0005,2.9251,0.2056,0.8040,5.0000,0.3895,0.3216,0.0000,0.788,304923.9744
0.1920,0.0542,0.0070,-0.0068,0.0501,-0.0414,-0.0019,0.0000,0.0547,0.0070,2.9251,0.2176,0.8400,5.0000,0.4122,0.3360,0.0000,0.765,296943.8614
0.2040,0.0293,0.0555,-0.0070,-0.0017,-0.0150,-0.0226,0.0000,0.0628,0.0555,2.9251,0.2111,0.8760,5.0000,0.3998,0.3504,0.0000,0.910,304000.9351
0.2160,-0.0457,0.1048,0.0038,0.0155,0.0622,-0.0142,0.0000,0.1143,0.1048,2.9251,0.2231,0.9120,5.0000,0.4226,0.3648,0.0000,1.114,305792.3291
0.2280,0.0782,0.0306,0.0048,0.0386,-0.0361,-0.0044,0.0000,0.0840,0.0306,2.9251,0.2206,0.9480,5.0000,0.4179,0.3792,0.0000,0.820,287241.5203
0.2400,0.0526,-0.0706,-0.0081,0.0198,-0.1191,0.0026,0.0000,0.0880,-0.0706,2.9251,0.2326,0.9840,5.0000,0.4406,0.3936,0.0000,0.900,291820.9411
