step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.020,0.067,1.22,1.830,0.00,3,18,10.00,5.63,+0.000,0.399,0.004,+0.000,0.399,0.004,0,12.734,7.67,0.000
40,4.802,0.368,6.34,1.165,11.13,4,18,10.00,5.06,+0.397,0.404,0.016,+0.397,0.404,0.016,0,10.645,10.56,0.000
44,5.351,0.503,8.75,1.786,11.65,4,18,10.00,5.01,+0.415,0.752,0.003,+0.414,0.750,0.000,1,8.982,69.28,0.000
45,5.534,0.552,9.47,2.007,10.31,4,18,10.00,5.15,+0.367,0.793,0.002,+0.369,0.782,0.000,1,8.241,46.72,0.000
46,5.736,0.606,10.23,2.201,10.17,4,18,10.00,5.16,+0.362,0.807,0.001,+0.361,0.807,0.000,1,8.109,46.91,0.000
47,5.956,0.666,11.01,2.381,8.33,4,18,10.00,5.34,+0.297,0.797,0.001,+0.308,0.790,0.000,1,7.642,46.99,0.000
48,6.191,0.732,11.82,2.539,5.75,4,18,10.00,5.57,+0.205,0.762,0.001,+0.199,0.762,0.000,1,7.561,46.81,0.000
49,6.440,0.802,12.59,2.675,7.28,4,18,10.00,5.44,+0.259,0.715,0.000,+0.271,0.712,0.000,1,7.465,46.86,0.000
50,6.702,0.877,13.26,2.806,5.24,4,18,10.00,5.60,+0.187,0.658,0.000,+0.191,0.659,0.000,1,6.951,47.64,0.000
60,9.937,1.685,13.12,3.722,-17.32,4,18,10.00,4.44,-0.617,0.284,0.109,-0.617,0.284,0.109,0,2.522,7.75,0.000
69,13.107,1.801,1.21,3.395,-15.45,4,18,10.00,4.61,-0.550,0.266,0.020,-0.533,0.291,0.000,1,-0.418,74.77,1.057
70,13.444,1.771,-0.21,3.405,-15.53,4,18,10.00,4.61,-0.553,0.309,0.015,-0.339,0.249,0.000,1,-0.462,47.86,1.040
71,13.781,1.735,-1.62,3.440,-15.63,4,18,10.00,4.60,-0.557,0.386,0.009,-0.454,0.177,0.000,1,-0.426,46.77,1.172
72,14.122,1.696,-2.78,3.461,-16.52,4,18,10.00,4.51,-0.588,0.455,0.006,-0.353,0.440,0.000,1,0.258,46.61,1.832
73,14.463,1.652,-3.90,3.492,-19.04,4,18,10.00,4.29,-0.678,0.515,0.004,-0.193,0.649,0.000,1,-0.191,46.74,3.639
74,14.809,1.605,-4.83,3.572,-20.42,4,18,10.00,4.17,-0.727,0.574,0.003,+0.250,0.299,0.000,1,-0.455,47.33,6.522
75,15.163,1.556,-5.62,3.657,-22.24,4,18,10.00,4.03,-0.792,0.627,0.002,-0.365,0.502,0.000,1,-0.380,46.77,10.118
76,15.527,1.511,-5.97,3.745,-25.48,4,18,10.00,3.79,-0.907,0.676,0.001,-0.772,0.167,0.000,1,-0.620,46.61,137.658
77,15.898,1.459,-6.61,3.799,-26.98,4,18,10.00,3.69,-0.961,0.703,0.001,-0.750,0.849,0.000,1,-0.907,46.81,824.171
78,16.270,1.395,-7.68,3.834,-25.98,4,18,10.00,3.76,-0.925,0.714,0.001,-0.887,0.463,0.000,1,-0.878,47.50,2544.433
79,16.644,1.319,-8.85,3.871,-25.52,4,18,10.00,3.79,-0.909,0.715,0.000,-0.704,0.332,0.000,1,-1.103,47.09,3781.664
80,17.020,1.229,-10.24,3.922,-21.97,4,18,10.00,4.05,-0.783,0.708,0.000,-0.769,0.251,0.000,1,-0.954,46.70,4519.536
81,17.398,1.126,-11.65,3.965,-21.09,4,18,10.00,4.12,-0.751,0.693,0.000,-0.861,0.154,0.000,1,-1.281,46.94,7610.468
82,17.775,1.009,-13.15,3.977,-19.13,4,18,10.00,4.28,-0.681,0.674,0.000,-0.899,0.101,0.000,1,-1.310,47.71,10124.745
83,18.149,0.878,-14.77,3.966,-19.05,4,18,10.00,4.28,-0.679,0.653,0.000,-0.940,0.230,0.000,1,-1.153,47.27,8932.475
84,18.515,0.734,-16.47,3.935,-16.32,4,18,10.00,4.53,-0.581,0.632,0.000,-0.870,0.004,0.000,1,-1.232,46.81,10564.602
85,18.873,0.579,-18.29,3.896,-11.21,4,18,10.00,5.03,-0.399,0.618,0.000,-0.855,0.422,0.000,1,-1.469,47.03,14075.622
86,19.221,0.414,-20.16,3.837,-7.09,4,18,10.00,5.44,-0.253,0.609,0.000,-0.821,0.200,0.000,1,-1.569,47.52,18141.202
87,19.560,0.238,-22.10,3.824,-1.99,4,18,10.00,5.60,-0.071,0.606,0.000,-0.797,0.536,0.000,1,-1.619,47.22,19864.594
88,19.892,0.052,-24.10,3.828,3.76,4,18,10.00,5.60,+0.134,0.608,0.000,-0.770,0.710,0.000,1,-1.833,47.04,28811.542
89,20.221,-0.146,-26.16,3.883,8.86,5,18,10.00,5.27,+0.316,0.612,0.000,-0.391,0.377,0.000,1,-1.980,47.40,32796.072
90,20.550,-0.355,-28.27,3.970,13.97,5,18,10.00,4.76,+0.497,0.613,0.000,-0.015,0.903,0.000,1,-2.041,47.40,35959.192
91,20.884,-0.571,-29.98,4.047,19.07,5,18,10.00,4.28,+0.679,0.611,0.000,+0.059,0.774,0.000,1,-2.214,46.97,41586.249
92,21.226,-0.789,-30.99,4.127,21.18,5,18,10.00,4.11,+0.755,0.604,0.000,+0.367,0.943,0.000,1,-2.307,46.73,43025.584
93,21.575,-1.007,-31.63,4.183,22.46,5,18,10.00,4.01,+0.800,0.594,0.000,+0.598,0.918,0.000,1,-2.281,46.73,43960.037
94,21.931,-1.222,-31.77,4.219,27.56,5,18,10.00,3.66,+0.982,0.585,0.000,+0.755,0.915,0.000,1,-2.275,47.60,44818.375
95,22.294,-1.432,-31.42,4.245,28.06,5,18,10.00,3.62,+0.999,0.579,0.000,+0.820,0.934,0.000,1,-2.312,47.06,46283.065
96,22.664,-1.633,-30.64,4.267,28.07,5,18,10.00,3.62,+1.000,0.574,0.000,+0.928,0.943,0.000,1,-2.387,47.06,48689.117
97,23.039,-1.820,-29.29,4.060,28.07,5,18,10.00,3.62,+1.000,0.575,0.000,+0.510,0.977,0.000,1,-2.411,46.95,55459.888
98,23.376,-1.922,-23.80,3.378,27.34,5,18,10.00,3.67,+0.974,0.585,0.000,+0.938,0.936,0.000,1,-2.639,47.98,72480.807
99,23.718,-1.997,-17.51,3.632,23.48,5,18,10.00,3.94,+0.836,0.601,0.000,+0.893,0.929,0.000,1,-2.612,47.33,69022.969
100,24.081,-2.066,-11.59,3.856,17.74,5,18,10.00,4.40,+0.632,0.613,0.000,+0.746,0.985,0.000,1,-2.594,47.39,62876.706
101,24.466,-2.127,-6.06,4.002,12.64,5,18,10.00,4.89,+0.450,0.613,0.000,+0.862,0.963,0.000,1,-2.572,47.18,51443.165
102,24.869,-2.176,-0.76,4.157,7.53,5,18,10.00,5.39,+0.268,0.600,0.000,+0.866,0.935,0.000,1,-2.472,47.83,33478.665
103,25.289,-2.211,4.46,4.284,2.43,5,18,10.00,5.59,+0.086,0.578,0.000,+0.715,0.734,0.000,1,-2.044,47.49,17204.770
104,25.724,-2.228,9.50,4.374,-3.31,5,18,10.00,5.59,-0.118,0.543,0.000,+0.675,0.619,0.000,1,-1.597,47.44,7322.357
105,26.170,-2.226,14.33,4.460,-8.42,5,18,10.00,5.31,-0.300,0.502,0.000,+0.197,0.207,0.000,1,-1.150,47.30,4164.445
106,26.623,-2.202,18.80,4.189,-13.52,5,18,10.00,4.80,-0.482,0.444,0.000,+0.533,0.557,0.000,1,-0.773,47.92,960.059
107,27.016,-2.055,18.02,4.232,-14.54,5,18,10.00,4.70,-0.518,0.402,0.000,+0.865,0.888,0.000,1,-1.230,47.26,7803.625
108,27.400,-1.890,16.79,4.204,-20.00,5,18,10.00,4.20,-0.712,0.371,0.000,-0.661,0.777,0.000,1,-1.545,46.76,18892.467
109,27.791,-1.721,16.16,4.393,-20.95,5,18,10.00,4.13,-0.746,0.352,0.000,-0.522,0.828,0.000,1,-1.458,47.21,13470.824
110,28.205,-1.557,14.75,4.503,-18.13,5,18,10.00,4.36,-0.646,0.338,0.000,+0.025,0.786,0.000,1,-1.313,48.11,9680.660
111,28.633,-1.408,13.35,4.602,-13.28,5,18,10.00,4.82,-0.473,0.328,0.000,+0.174,0.522,0.000,1,-1.190,47.73,7252.045
112,29.077,-1.264,12.33,4.780,-10.96,5,18,10.00,5.05,-0.391,0.318,0.011,+0.569,0.566,0.000,1,-1.127,47.07,5241.697
113,29.538,-1.118,11.66,4.943,-7.86,5,18,10.00,5.36,-0.280,0.306,0.027,+0.462,0.279,0.000,1,-0.958,47.30,3008.149
114,30.015,-0.969,11.62,5.103,-8.49,5,18,10.00,5.30,-0.303,0.294,0.048,+0.632,0.455,0.000,1,-0.979,48.93,2858.693
