experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_mean_vtheta_cmd,extra_mean_vmax_path
mpcc_vs_mpc_speed_tracking,standard_mpc,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0000_standard_mpc_clay_sinusoidal_v5_b0_s200,ok,0,26.654573678970337,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0000_standard_mpc_clay_sinusoidal_v5_b0_s200/20260513_062225_292518_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,,,830,0.07069683623614709,0.150201,0.05859733583208396,2.7614376311844073,4.27154,0.5522875262368815,4.479192771084337,4.844200000000001,22.705653318924828,23.404968,-1.31883,0,0,,,,,Baseline reference-tracking MPC with the closed-loop NN surrogate.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0001_standard_mpc_clay_lane_change_v5_b0_s200,ok,0,12.40257453918457,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0001_standard_mpc_clay_lane_change_v5_b0_s200/20260513_062237_366424_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,834,0.08402265840171956,0.22199,0.056344304347826085,4.149714692653673,4.60009,0.8299429385307346,4.8831055155875305,5.89,34.635100564310974,35.919241,3.006968,0,0,,,,,Baseline reference-tracking MPC with the closed-loop NN surrogate.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc,standard,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0002_standard_mpc_sand_sinusoidal_v5_b0_s200,ok,0,26.546050548553467,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0002_standard_mpc_sand_sinusoidal_v5_b0_s200/20260513_062304_327772_sand_sinusoidal_acados_static_mlp/diag_sand_sinusoidal_acados_static_mlp.csv,,,826,0.1492230159922543,0.315298,0.11892744677661171,3.1952761619190406,4.33274,0.6390552323838081,2.774903147699758,5.915,27.724623663223646,28.184952,-2.043652,0,0,,,,,Baseline reference-tracking MPC with the closed-loop NN surrogate.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc,standard,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0003_standard_mpc_sand_lane_change_v5_b0_s200,ok,0,12.398564577102661,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0003_standard_mpc_sand_lane_change_v5_b0_s200/20260513_062316_316028_sand_lane_change_acados_static_mlp/diag_sand_lane_change_acados_static_mlp.csv,,,834,0.09031667415899695,0.171489,0.07923627886056972,4.253028785607197,4.3615,0.8506057571214394,4.670851318944844,6.913499999999997,36.272475348885806,37.557056,3.069571,0,0,,,,,Baseline reference-tracking MPC with the closed-loop NN surrogate.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0004_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s200,ok,0,27.19479727745056,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0004_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s200/20260513_062343_455225_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,,,834,0.06768962841353997,0.174066,0.049383377811094455,2.342491154422788,3.6461699999999997,0.46849823088455766,5.063033573141486,6.01,20.080238446176676,20.978341,-0.413506,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0005_standard_mpc_soft_speed_clay_lane_change_v5_b0_s200,ok,0,12.395272493362427,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0005_standard_mpc_soft_speed_clay_lane_change_v5_b0_s200/20260513_062355_909982_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,834,0.08254185543578851,0.226766,0.052620314842578716,2.8970460269865073,3.91932,0.5794092053973015,4.531858513189448,5.73,24.5838260284008,25.905163,2.436079,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,sand,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0006_standard_mpc_soft_speed_sand_sinusoidal_v5_b0_s200,ok,0,27.15428638458252,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0006_standard_mpc_soft_speed_sand_sinusoidal_v5_b0_s200/20260513_062423_026320_sand_sinusoidal_acados_static_mlp/diag_sand_sinusoidal_acados_static_mlp.csv,,,834,0.13896979947648783,0.274095,0.11986806146926537,3.30505412293853,4.33317,0.661010824587706,2.628729016786571,5.817299999999992,28.952777362515413,29.416321,-1.895553,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,sand,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0007_standard_mpc_soft_speed_sand_lane_change_v5_b0_s200,ok,0,12.401233196258545,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0007_standard_mpc_soft_speed_sand_lane_change_v5_b0_s200/20260513_062435_473145_sand_lane_change_acados_static_mlp/diag_sand_lane_change_acados_static_mlp.csv,,,834,0.07144633606637114,0.146257,0.060185056971514245,4.254252773613193,4.3907099999999994,0.8508505547226386,2.9537170263788965,4.908399999999979,36.28230898041135,37.536226,2.983631,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.,,,
mpcc_vs_mpc_speed_tracking,standard_mpc_overspeed_cap,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0008_standard_mpc_overspeed_cap_clay_sinusoidal_v5_b0_s200,ok,0,27.20637822151184,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0008_standard_mpc_overspeed_cap_clay_sinusoidal_v5_b0_s200/20260513_062502_680392_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,,,834,0.06358017932320272,0.165794,0.04793163418290855,2.2732553223388305,3.4360799999999996,0.4546510644677661,5.508693045563549,6.510099999999999,19.536906462414777,20.492697,-0.202263,0,0,,,,,"Treats v_ref as a speed cap instead of a command, avoiding acceleration just to erase underspeed.",,,
mpcc_vs_mpc_speed_tracking,standard_mpc_overspeed_cap,standard,nn,closed_loop_v1_mlp_32_16,clay,lane_change,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0009_standard_mpc_overspeed_cap_clay_lane_change_v5_b0_s200,ok,0,12.406010150909424,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_062209/raw/0009_standard_mpc_overspeed_cap_clay_lane_change_v5_b0_s200/20260513_062515_129151_clay_lane_change_acados_static_mlp/diag_clay_lane_change_acados_static_mlp.csv,,,834,0.09201991834620522,0.227037,0.06529046326836582,1.8887875562218892,2.7586299999999997,0.37775751124437784,4.497685851318945,4.986899999999997,16.499486714309405,18.097245,0.35742,0,0,,,,,"Treats v_ref as a speed cap instead of a command, avoiding acceleration just to erase underspeed.",,,
