step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.931,0.024,1.10,3.301,0.00,0,18,26.00,7.08,+0.000,0.442,0.011,+0.000,0.442,0.011,0,inf,10.40,0.000
40,8.424,0.024,-0.37,2.651,-0.30,3,18,26.00,7.12,-0.011,0.145,0.053,-0.011,0.145,0.053,0,18.775,10.49,0.000
60,14.700,0.030,1.11,3.690,6.15,5,18,26.00,6.96,+0.219,0.255,0.133,+0.219,0.255,0.133,0,10.429,10.47,0.000
80,21.004,1.154,13.09,3.431,3.59,5,18,26.00,7.07,+0.128,0.421,0.001,+0.128,0.421,0.001,0,3.145,10.43,0.000
88,23.938,1.947,14.92,4.067,-1.58,5,18,26.00,7.04,-0.056,0.304,0.084,-0.070,0.228,0.000,1,0.440,67.86,0.010
89,24.330,2.050,14.85,4.111,-3.44,5,18,26.00,7.03,-0.122,0.291,0.098,+0.201,0.280,0.000,1,0.099,46.88,0.072
90,24.726,2.152,14.81,4.139,-3.91,5,18,26.00,7.03,-0.139,0.278,0.110,+0.477,0.226,0.000,1,0.147,47.06,0.117
91,25.121,2.262,15.20,4.145,-7.60,5,18,26.00,6.81,-0.271,0.263,0.123,-0.797,0.135,0.000,1,-0.472,46.91,0.356
92,25.514,2.385,15.95,4.159,-10.69,5,18,26.00,6.48,-0.381,0.251,0.131,-0.602,0.064,0.000,1,-0.468,47.00,0.710
93,25.907,2.497,15.40,4.096,-12.16,5,18,26.00,6.32,-0.433,0.239,0.138,-0.468,0.068,0.000,1,-0.474,46.88,1.053
94,26.297,2.590,14.63,4.011,-14.04,5,18,26.00,6.12,-0.500,0.228,0.142,-0.758,0.166,0.000,1,-0.477,47.02,1.331
95,26.685,2.665,13.82,3.938,-13.77,5,18,26.00,6.15,-0.490,0.216,0.142,-0.598,0.031,0.000,1,-0.470,46.98,1.817
96,27.067,2.723,12.55,3.853,-12.09,5,18,26.00,6.34,-0.431,0.206,0.139,-0.671,0.100,0.000,1,-0.494,47.13,2.150
97,27.443,2.766,11.14,3.755,-11.25,5,18,26.00,6.44,-0.401,0.196,0.132,-0.869,0.000,0.203,1,-0.456,46.75,2.786
98,27.807,2.795,9.62,3.544,-10.02,5,18,26.00,6.58,-0.357,0.187,0.122,-0.735,0.000,0.006,1,-0.491,46.62,3.011
99,28.152,2.807,8.01,3.389,-6.61,5,18,26.00,6.94,-0.235,0.177,0.105,-0.315,0.293,0.000,1,-0.407,46.51,4.486
100,28.485,2.807,6.54,3.305,-2.98,5,18,26.00,7.08,-0.106,0.169,0.084,-0.345,0.000,0.091,1,-0.351,46.78,6.556
101,28.807,2.810,5.53,3.184,-2.36,5,18,26.00,7.09,-0.084,0.166,0.058,-0.241,0.000,0.187,1,-0.414,47.48,7.289
102,29.115,2.814,4.62,2.993,-1.78,5,18,26.00,7.10,-0.063,0.179,0.039,-0.210,0.025,0.000,1,-0.468,47.25,7.459
