step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
13,0.266,0.015,0.31,0.965,0.00,3,18,10.00,5.63,+0.000,0.979,0.000,-0.002,0.980,0.000,1,12.523,47.73,0.000
14,0.370,0.022,0.36,1.142,0.00,3,18,10.00,5.63,+0.000,0.986,0.000,-0.001,0.988,0.000,1,12.508,47.16,0.000
15,0.492,0.030,0.47,1.306,0.00,3,18,10.00,5.63,+0.000,0.991,0.000,+0.003,0.993,0.000,1,11.519,46.92,0.000
16,0.630,0.037,0.65,1.485,0.00,3,18,10.00,5.63,+0.000,0.994,0.000,-0.000,0.998,0.000,1,11.821,46.94,0.000
17,0.786,0.043,0.85,1.653,0.00,3,18,10.00,5.63,+0.000,0.996,0.000,-0.001,0.999,0.000,1,12.105,46.84,0.000
18,0.958,0.049,1.01,1.802,0.00,3,18,10.00,5.63,+0.000,0.997,0.000,-0.006,0.998,0.000,1,10.782,46.90,0.000
19,1.144,0.056,1.14,1.954,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,+0.007,0.983,0.000,1,10.589,46.95,0.000
20,1.345,0.063,1.24,2.094,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,+0.008,0.987,0.000,1,9.954,46.92,0.001
21,1.560,0.071,1.35,2.244,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,+0.009,0.961,0.000,1,9.542,46.91,0.001
22,1.789,0.080,1.47,2.383,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,-0.089,0.951,0.000,1,9.227,47.01,0.007
23,2.031,0.089,1.62,2.514,0.00,3,18,10.00,5.62,+0.000,0.995,0.000,+0.059,0.962,0.000,1,8.763,46.77,0.001
24,2.286,0.096,1.70,2.656,0.00,3,18,10.00,5.62,+0.000,0.979,0.000,+0.021,0.947,0.000,1,8.287,46.93,0.004
25,2.556,0.105,1.86,2.801,0.00,3,18,10.00,5.62,+0.000,0.959,0.000,+0.048,0.851,0.000,1,8.077,46.90,0.010
26,2.841,0.116,2.00,2.948,0.00,3,18,10.00,5.61,+0.000,0.933,0.000,+0.079,0.894,0.000,1,7.660,46.96,0.006
27,3.141,0.130,2.18,3.121,0.00,3,18,10.00,5.61,+0.000,0.902,0.000,+0.154,0.802,0.000,1,7.410,46.92,0.013
28,3.453,0.146,2.38,3.266,-1.28,3,18,10.00,5.61,-0.045,0.860,0.000,+0.010,0.842,0.000,1,6.655,46.99,0.035
29,3.775,0.166,2.63,3.258,-6.38,3,18,10.00,5.51,-0.227,0.820,0.000,-0.285,0.821,0.000,1,6.738,47.17,0.001
30,4.107,0.185,2.79,3.405,-8.83,3,18,10.00,5.28,-0.315,0.779,0.000,-0.451,0.709,0.000,1,6.514,46.74,0.003
31,4.451,0.200,2.63,3.548,-9.85,3,18,10.00,5.18,-0.351,0.736,0.000,-0.285,0.693,0.000,1,6.338,46.75,0.011
32,4.806,0.209,2.22,3.661,-11.35,3,18,10.00,5.02,-0.404,0.686,0.000,-0.550,0.675,0.000,1,5.357,47.14,0.009
33,5.173,0.211,1.90,3.749,-9.99,3,18,10.00,5.16,-0.356,0.638,0.000,-0.321,0.622,0.000,1,5.721,46.68,0.002
