step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.992,0.062,1.02,1.791,0.00,2,18,10.00,5.63,+0.000,0.373,0.011,+0.000,0.373,0.011,0,11.396,10.42,0.000
40,4.541,0.300,5.29,0.990,16.46,2,18,10.00,4.53,+0.586,0.386,0.018,+0.586,0.386,0.018,0,9.823,12.47,0.000
60,9.431,1.521,12.88,3.662,-9.52,2,18,24.83,7.51,-0.339,0.290,0.112,-0.339,0.290,0.112,0,2.709,10.43,0.000
71,13.202,1.680,0.59,3.281,-14.09,2,18,25.71,7.00,-0.502,0.318,0.015,-0.170,0.379,0.000,1,1.899,62.98,0.186
72,13.529,1.652,-0.66,3.334,-14.81,3,18,25.72,6.91,-0.528,0.394,0.010,-0.535,0.459,0.000,1,-0.461,46.49,0.149
73,13.860,1.622,-1.67,3.383,-13.79,3,18,25.72,7.07,-0.491,0.458,0.006,-0.418,0.467,0.000,1,-0.451,46.45,0.137
74,14.197,1.584,-2.91,3.462,-14.10,3,18,25.72,7.02,-0.502,0.520,0.004,-0.482,0.403,0.000,1,0.530,47.51,0.048
75,14.543,1.539,-4.03,3.560,-15.51,3,18,25.65,6.84,-0.552,0.575,0.003,-0.404,0.242,0.000,1,0.272,46.96,0.323
76,14.897,1.487,-5.25,3.663,-16.23,4,18,25.65,6.74,-0.578,0.626,0.002,-0.155,0.255,0.000,1,-0.503,47.15,0.653
77,15.259,1.429,-6.43,3.732,-16.93,4,18,25.63,6.66,-0.603,0.657,0.001,+0.457,0.537,0.000,1,0.216,47.97,0.331
78,15.626,1.369,-7.36,3.776,-18.25,4,18,25.63,6.49,-0.650,0.674,0.001,+0.614,0.459,0.000,1,0.212,47.77,0.422
79,15.999,1.316,-7.62,3.837,-21.68,4,18,25.16,6.03,-0.772,0.676,0.001,+0.708,0.439,0.000,1,0.199,47.04,0.647
80,16.379,1.271,-7.42,3.883,-24.87,4,18,25.01,5.66,-0.886,0.667,0.000,+0.779,0.550,0.000,1,0.197,46.65,1.325
81,16.764,1.235,-6.82,3.930,-28.07,4,18,25.01,5.34,-1.000,0.651,0.000,+0.821,0.538,0.000,1,0.508,46.67,1.629
82,17.156,1.210,-5.90,3.978,-28.07,4,18,25.10,5.36,-1.000,0.630,0.000,+0.861,0.522,0.000,1,0.535,48.76,1.842
83,17.552,1.197,-4.71,4.019,-28.07,4,18,25.10,5.36,-1.000,0.605,0.000,+0.898,0.504,0.000,1,0.343,48.25,1.785
84,17.954,1.198,-3.27,4.063,-28.07,4,18,25.19,5.38,-1.000,0.573,0.000,+0.230,0.000,0.049,1,-0.478,46.97,1.623
85,18.358,1.211,-1.79,4.086,-27.44,4,18,25.28,5.46,-0.977,0.544,0.000,+0.084,0.735,0.000,1,-0.494,46.92,0.756
86,18.765,1.227,-0.83,4.135,-28.07,4,18,25.28,5.39,-1.000,0.515,0.000,+0.002,0.474,0.000,1,-0.469,47.60,0.325
87,19.178,1.240,-0.24,4.200,-28.07,5,18,25.34,5.41,-1.000,0.485,0.000,-0.015,0.447,0.000,1,-0.435,47.79,0.312
88,19.596,1.251,0.07,4.244,-28.07,5,18,25.40,5.42,-1.000,0.440,0.000,-0.440,0.678,0.000,1,-0.351,46.82,0.165
89,20.019,1.259,0.24,4.277,-27.44,5,18,25.40,5.48,-0.977,0.410,0.000,-0.121,0.548,0.000,1,-0.393,47.06,0.235
90,20.445,1.258,-0.06,4.316,-28.07,5,18,25.47,5.43,-1.000,0.390,0.000,-0.315,0.619,0.000,1,-0.426,47.48,0.329
91,20.874,1.250,-0.31,4.360,-28.07,5,18,25.47,5.43,-1.000,0.377,0.000,-0.194,0.501,0.000,1,-0.465,56.08,0.203
92,21.308,1.235,-0.83,4.401,-28.07,5,18,25.56,5.44,-1.000,0.367,0.003,-0.261,0.558,0.000,1,-0.498,51.10,0.234
