time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,-0.0035,0.0644,-0.0035,-0.0284,-0.0168,0.0009,0.0000,0.0645,0.0644,2.9251,0.1000,0.3000,5.0000,0.1894,0.1200,0.0000,1.343,335251.1682
0.0240,0.0553,-0.0134,-0.0046,-0.0414,0.0426,-0.0006,0.0000,0.0568,-0.0134,2.9251,0.1020,0.3360,5.0000,0.1932,0.1344,0.0000,0.956,352674.3308
0.0360,-0.0090,-0.0509,-0.0061,0.0267,0.0155,-0.0220,0.0000,0.0517,-0.0509,2.9251,0.1140,0.3720,5.0000,0.2160,0.1488,0.0000,1.007,350812.6314
0.0480,0.0136,0.0553,0.0014,0.0590,-0.0499,-0.0134,0.0000,0.0569,0.0553,2.9251,0.1163,0.4080,5.0000,0.2203,0.1632,0.0000,1.064,337304.7917
0.0600,0.1229,-0.0356,-0.0031,-0.0535,-0.0460,-0.0002,0.0000,0.1279,-0.0356,2.9251,0.1283,0.4440,5.0000,0.2431,0.1776,0.0000,1.016,332452.0057
0.0720,0.0443,-0.0142,-0.0109,-0.0109,-0.0245,-0.0030,0.0000,0.0466,-0.0142,2.9251,0.1403,0.4800,5.0000,0.2658,0.1920,0.0000,1.064,339627.1597
0.0840,0.0124,0.0010,0.0012,-0.0074,0.0285,-0.0040,0.0000,0.0124,0.0010,2.9251,0.1361,0.5160,5.0000,0.2578,0.2064,0.0000,1.071,338907.0722
0.0960,0.0873,0.0113,-0.0043,0.0087,0.0256,-0.0070,0.0000,0.0880,0.0113,2.9251,0.1481,0.5520,5.0000,0.2805,0.2208,0.0000,1.166,324206.6161
0.1080,0.0498,-0.0042,0.0019,0.0201,0.0209,-0.0032,0.0000,0.0500,-0.0042,2.9251,0.1583,0.5880,5.0000,0.2997,0.2352,0.0000,1.043,323693.6203
0.1200,-0.0076,-0.0657,0.0020,-0.0050,-0.0161,-0.0071,0.0000,0.0661,-0.0657,2.9251,0.1703,0.6240,5.0000,0.3225,0.2496,0.0000,0.990,330999.0483
0.1320,0.0492,-0.0083,-0.0018,-0.0600,-0.0293,-0.0048,0.0000,0.0499,-0.0083,2.9251,0.1823,0.6600,5.0000,0.3452,0.2640,0.0000,1.011,320654.0287
0.1440,0.0410,-0.0022,-0.0037,0.0941,0.0223,-0.0079,0.0000,0.0411,-0.0022,2.9251,0.1882,0.6960,5.0000,0.3564,0.2784,0.0000,0.957,302015.8169
0.1560,0.0403,0.0544,0.0005,0.0155,0.0077,-0.0055,0.0000,0.0677,0.0544,2.9251,0.1928,0.7320,5.0000,0.3651,0.2928,0.0000,1.004,311779.5483
0.1680,0.1304,0.0496,-0.0005,0.0778,0.0766,-0.0020,0.2500,0.1295,0.0496,2.7489,0.2048,0.7680,5.0000,0.3879,0.3072,0.0000,1.116,286540.4038
0.1800,0.1103,0.0348,-0.0014,0.0129,0.0614,-0.0042,0.0000,0.1156,0.0348,2.9251,0.2061,0.8040,5.0000,0.3903,0.3216,0.0000,1.055,326975.1518
0.1920,0.1148,-0.0241,0.0025,0.0582,-0.0230,-0.0029,0.0000,0.1173,-0.0241,2.9251,0.2181,0.8400,5.0000,0.4131,0.3360,0.0000,0.990,287914.9081
