step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.323,0.062,0.82,2.526,0.00,3,18,27.00,7.60,+0.000,0.361,0.037,+0.000,0.361,0.037,0,7.452,7.87,0.000
40,4.489,0.278,5.50,0.463,23.41,3,18,27.00,5.53,+0.834,0.396,0.022,+0.834,0.396,0.022,0,7.882,7.80,0.000
60,9.269,2.269,27.09,3.866,15.03,3,18,27.00,6.36,+0.536,0.369,0.048,+0.536,0.369,0.048,0,2.208,9.19,0.000
80,14.625,4.992,17.49,2.469,-28.07,4,18,27.00,5.08,-1.000,0.523,0.005,-1.000,0.523,0.005,0,0.550,8.02,0.000
86,16.346,4.994,4.35,3.159,-25.00,4,18,27.00,5.33,-0.890,0.363,0.048,-0.893,0.318,0.000,1,-0.454,49.02,0.037
87,16.666,4.955,2.04,3.240,-19.89,4,18,27.00,5.84,-0.709,0.340,0.063,-0.863,0.374,0.000,1,-0.456,48.13,0.932
88,16.991,4.905,-0.27,3.292,-14.79,4,18,27.00,6.42,-0.527,0.320,0.076,-0.048,0.186,0.000,1,-0.225,47.05,1.170
89,17.318,4.846,-2.71,3.334,-9.05,5,18,27.00,7.12,-0.322,0.301,0.090,+0.064,0.296,0.000,1,-0.325,47.83,0.074
90,17.648,4.793,-3.87,3.377,-4.58,5,18,27.00,7.52,-0.163,0.286,0.086,-0.034,0.191,0.000,1,0.260,49.18,0.000
91,17.982,4.750,-4.33,3.386,-1.39,5,18,27.00,7.52,-0.049,0.270,0.073,+0.068,0.196,0.000,1,-0.048,48.44,0.011
92,18.314,4.714,-4.55,3.357,-6.49,5,18,27.00,7.39,-0.231,0.257,0.056,+0.209,0.259,0.000,1,-0.194,48.18,0.121
93,18.644,4.688,-4.47,3.317,-11.60,5,18,27.00,6.81,-0.413,0.253,0.037,+0.320,0.213,0.000,1,-0.065,47.47,0.384
94,18.970,4.675,-4.11,3.278,-15.43,5,18,27.00,6.34,-0.549,0.262,0.025,+0.295,0.251,0.000,1,-0.034,49.23,0.505
95,19.294,4.673,-3.35,3.253,-21.17,5,18,27.00,5.70,-0.754,0.314,0.016,+0.585,0.364,0.000,1,-0.133,48.33,0.600
96,19.617,4.676,-2.56,3.253,-19.89,5,18,27.00,5.84,-0.709,0.382,0.010,+0.535,0.440,0.000,1,-0.052,47.81,0.525
97,19.940,4.694,-1.37,3.273,-24.36,5,18,27.00,5.38,-0.868,0.481,0.007,+0.184,0.379,0.000,1,-0.427,47.30,0.340
98,20.268,4.721,-0.17,3.383,-28.07,5,18,27.00,5.04,-1.000,0.560,0.005,-0.547,0.478,0.000,1,-0.482,49.51,0.114
99,20.606,4.747,0.59,3.472,-24.25,5,18,27.00,5.39,-0.864,0.658,0.003,-0.488,0.562,0.000,1,-0.308,48.11,0.075
