time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.1566,0.0002,-0.0046,0.0628,-0.0314,0.0007,0.2500,0.0934,0.0002,5.0000,0.0150,0.3000,5.0000,0.0284,0.1200,0.0000,1.413,343428.0189
0.0240,-0.0105,0.0504,-0.0008,-0.0192,-0.0213,-0.0011,0.0000,0.0515,0.0504,5.0000,0.0164,0.3360,5.0000,0.0310,0.1344,0.0000,0.954,403635.3381
0.0360,0.1989,-0.0132,0.0075,-0.0005,0.0311,-0.0074,0.2500,0.0528,-0.0132,5.0000,0.0158,0.3720,5.0000,0.0299,0.1488,0.0000,0.932,342472.9148
0.0480,0.0026,0.1274,0.0021,-0.0679,0.0560,0.0022,0.0000,0.1274,0.1274,5.0000,0.0181,0.4080,5.0000,0.0344,0.1632,0.0000,0.983,392896.9374
0.0600,0.0164,-0.0123,0.0013,-0.0589,0.0625,0.0013,0.0000,0.0205,-0.0123,5.0000,0.0061,0.4440,5.0000,0.0116,0.1776,0.0000,1.071,353630.1180
0.0720,0.1535,0.0981,-0.0082,0.0343,-0.0032,0.0058,0.2500,0.1376,0.0981,5.0000,0.0181,0.4800,5.0000,0.0344,0.1920,0.0000,1.105,326328.3999
0.0840,0.0261,-0.0473,-0.0002,-0.0973,0.0156,-0.0041,0.0000,0.0540,-0.0473,5.0000,0.0301,0.5160,5.0000,0.0571,0.2064,0.0000,1.259,373921.5514
0.0960,0.0846,0.0813,-0.0040,-0.0727,0.0515,-0.0129,0.0000,0.1173,0.0813,5.0000,0.0181,0.5520,5.0000,0.0344,0.2208,0.0000,1.179,335117.0412
0.1080,0.0673,0.0119,0.0006,0.0161,0.1023,0.0102,0.0000,0.0683,0.0119,5.0000,0.0301,0.5880,5.0000,0.0571,0.2352,0.0000,1.112,332364.5928
0.1200,0.0855,-0.0938,-0.0038,-0.0191,-0.0696,0.0036,0.0000,0.1269,-0.0938,5.0000,0.0181,0.6240,5.0000,0.0344,0.2496,0.0000,1.182,330618.9631
