step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.310,0.054,0.79,2.494,0.00,0,18,27.00,7.60,+0.000,0.370,0.029,+0.000,0.370,0.029,0,inf,7.68,0.000
40,5.353,0.459,9.34,1.574,11.30,2,18,27.00,6.93,+0.402,0.470,0.006,+0.402,0.470,0.006,0,21.212,10.51,0.000
60,10.746,1.738,9.73,2.771,-9.98,3,18,27.00,7.04,-0.356,0.207,0.092,-0.356,0.207,0.092,0,15.094,10.44,0.000
80,16.739,1.171,-11.57,3.836,-14.16,5,18,27.00,6.46,-0.504,0.371,0.007,-0.504,0.371,0.007,0,7.838,10.57,0.000
98,23.124,-1.163,-18.25,3.976,9.03,5,18,27.00,7.07,+0.322,0.427,0.000,+0.351,0.428,0.000,1,0.440,66.39,0.001
99,23.507,-1.265,-17.40,4.020,9.20,5,18,27.00,7.05,+0.328,0.428,0.000,+0.383,0.438,0.000,1,0.130,47.53,0.001
100,23.897,-1.359,-16.36,4.056,9.56,5,18,27.00,7.01,+0.340,0.428,0.000,+0.365,0.417,0.000,1,-0.153,47.74,0.001
101,24.292,-1.444,-15.25,4.075,10.32,5,18,27.00,6.92,+0.368,0.428,0.000,+0.372,0.446,0.000,1,-0.086,47.33,0.002
102,24.690,-1.520,-14.10,4.092,9.98,5,18,27.00,6.95,+0.356,0.430,0.000,+0.434,0.426,0.000,1,-0.028,48.03,0.001
103,25.091,-1.587,-12.92,4.099,11.94,5,18,27.00,6.72,+0.425,0.434,0.000,+0.472,0.430,0.000,1,-0.069,47.66,0.002
104,25.494,-1.643,-11.61,4.100,12.42,5,18,27.00,6.66,+0.442,0.440,0.000,+0.490,0.437,0.000,1,-0.174,46.90,0.001
105,25.900,-1.687,-10.16,4.101,13.42,5,18,27.00,6.54,+0.478,0.448,0.000,+0.517,0.462,0.000,1,-0.171,47.19,0.001
106,26.306,-1.719,-8.64,4.091,12.17,5,18,27.00,6.69,+0.433,0.459,0.000,+0.518,0.445,0.000,1,-0.128,48.05,0.003
107,26.711,-1.737,-7.03,4.080,10.11,5,18,27.00,6.94,+0.360,0.473,0.000,+0.546,0.470,0.000,1,-0.195,61.56,0.003
108,27.116,-1.743,-5.39,4.077,12.87,5,18,27.00,6.61,+0.458,0.493,0.000,+0.496,0.491,0.000,1,-0.153,47.13,0.001
109,27.522,-1.737,-3.73,4.085,12.75,5,18,27.00,6.62,+0.454,0.512,0.000,+0.463,0.512,0.000,1,-0.100,46.88,0.002
110,27.929,-1.721,-2.11,4.096,12.61,5,18,27.00,6.64,+0.449,0.531,0.000,+0.515,0.535,0.000,1,-0.238,48.06,0.006
111,28.335,-1.694,-0.57,4.096,15.02,5,18,27.00,6.34,+0.535,0.550,0.000,+0.555,0.544,0.000,1,-0.214,47.25,0.003
112,28.740,-1.655,1.10,4.098,13.57,5,18,27.00,6.52,+0.483,0.570,0.000,+0.533,0.568,0.000,1,-0.272,47.43,0.006
113,29.144,-1.603,2.86,4.095,11.63,5,18,27.00,6.75,+0.414,0.589,0.000,+0.504,0.586,0.000,1,-0.339,47.35,0.015
114,29.546,-1.539,4.54,4.090,12.08,5,18,27.00,6.70,+0.430,0.609,0.000,+0.486,0.604,0.000,1,-0.313,47.93,0.011
115,29.947,-1.463,6.17,4.108,10.65,5,18,27.00,6.87,+0.379,0.627,0.000,+0.406,0.619,0.000,1,-0.352,47.58,0.018
116,30.347,-1.379,7.77,4.120,11.13,5,18,27.00,6.82,+0.396,0.646,0.000,+0.451,0.650,0.000,1,-0.368,47.33,0.021
117,30.746,-1.286,9.21,4.133,11.12,5,18,27.00,6.81,+0.396,0.661,0.000,+0.442,0.657,0.000,1,-0.387,46.97,0.028
118,31.143,-1.183,10.70,4.140,10.35,5,18,27.00,6.91,+0.368,0.676,0.000,+0.411,0.682,0.000,1,-0.398,49.84,0.031
119,31.539,-1.071,12.15,4.146,10.57,5,18,27.00,6.88,+0.376,0.688,0.000,+0.391,0.693,0.000,1,-0.398,48.02,0.033
120,31.933,-0.949,13.54,4.153,7.01,5,18,27.00,7.28,+0.250,0.702,0.000,+0.282,0.702,0.000,1,-0.411,47.98,0.033
121,32.325,-0.821,14.75,4.170,6.10,5,18,27.00,7.37,+0.217,0.713,0.000,+0.218,0.713,0.000,1,-0.411,47.70,0.023
122,32.717,-0.689,15.73,4.180,6.32,5,18,27.00,7.35,+0.225,0.723,0.000,+0.228,0.723,0.000,1,-0.345,48.17,0.008
