time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,16.793971
0.102000,0.055424,0.000003,1.677833,-0.000091,-0.000761,0.000104,0.000353,0.000000,0.141324,0.000000,0,0,16.794537
0.204000,0.055295,0.000015,1.522611,0.000545,-0.000011,0.000667,0.000371,0.000000,0.244146,0.000000,0,0,16.794664
0.306000,0.055218,0.000050,1.263977,0.000579,0.000216,0.002863,0.000417,0.000000,0.369842,0.000000,0,0,16.794737
0.408000,0.055172,0.000134,0.902700,0.000372,0.000006,0.009383,0.000448,0.000000,0.510038,0.000000,0,0,16.794773
0.510000,0.059953,-0.000701,0.573446,0.056686,0.102602,-0.018951,0.008718,0.000000,0.659060,0.000000,0,0,16.790116
0.612000,0.062229,-0.001558,0.653509,-0.012400,-0.056926,-0.001962,0.018009,0.000000,0.780394,0.000000,0,0,16.787949
0.714000,0.058831,-0.001519,0.749061,0.012078,-0.016572,0.001780,0.016144,0.000000,0.851837,0.000000,0,0,16.791322
0.816000,0.060921,-0.002097,0.747068,0.093512,0.099461,-0.015163,0.037886,0.000000,0.904836,0.000000,0,0,16.789310
0.918000,0.090373,-0.002998,0.709367,0.453195,0.480315,0.005239,0.017208,0.000000,0.935795,0.000000,0,0,16.760144
1.020000,0.160171,-0.004758,0.708227,0.867954,0.863629,-0.019885,0.008750,0.000000,0.958762,0.000000,0,0,16.690985
1.122000,0.267440,-0.003065,0.741572,1.214490,1.209334,0.016783,0.026524,0.000000,0.972178,0.000000,0,0,16.584211
1.224000,0.405122,0.001519,0.773090,1.488753,1.491062,0.037926,0.015243,0.000000,0.982130,0.000000,0,0,16.446898
1.326000,0.573188,0.007154,0.789115,1.795329,1.795640,0.031432,0.016602,0.000000,0.987943,0.000000,0,0,16.279286
1.428000,0.771842,0.012351,0.788792,2.095377,2.095956,0.017125,0.023749,0.000000,0.992256,0.000000,0,0,16.081352
1.530000,1.001979,0.016865,0.781615,2.409806,2.411281,0.005171,0.024038,0.000000,0.994775,0.000000,0,0,15.852245
1.632000,1.264602,0.021941,0.777204,2.727918,2.728294,0.004511,0.025112,-0.001235,0.999403,0.000000,0,0,15.590840
1.734000,1.558849,0.028211,0.778804,3.024738,3.024917,-0.001502,0.024911,-0.001123,0.999310,0.000000,0,0,15.297933
1.836000,1.880832,0.035313,0.783043,3.276575,3.279049,-0.003436,0.025735,-0.003012,0.998658,0.000000,0,0,14.977442
1.938000,2.227509,0.043807,0.782712,3.506341,3.508115,-0.001933,0.023006,0.005539,0.963706,0.000000,0,0,14.632333
2.040000,2.595285,0.053788,0.780612,3.693024,3.693997,0.000520,0.020580,-0.002749,0.928792,0.000000,0,0,14.266175
2.142000,2.980026,0.065167,0.779821,3.849875,3.849426,0.003427,0.017758,0.005133,0.869048,0.000000,0,0,13.883091
2.244000,3.379533,0.078624,0.767005,4.007536,3.958253,0.019229,0.004262,0.001784,0.792826,0.000000,0,0,13.485185
2.346000,3.785574,0.092850,0.750371,3.956880,4.000746,0.014879,-0.001560,-0.181818,0.675538,0.000000,0,0,13.080795
