time_s,control_delay_ms,manual_delay_ms,camera_delay_ms
1.9500000000000002,16.792416949483933,16.792416949483933,32.3490045767517
2.0,22.273064963565414,22.273064963565414,40.29594419716985
2.0500000000000003,450.0,450.0,660.5
2.1,19.210571024650633,19.210571024650633,35.85532798574342
2.15,19.210571024650633,19.210571024650633,35.85532798574342
2.2,9.653282943524617,9.653282943524617,21.997260268110693
2.25,14.54857002957801,14.54857002957801,29.095426542888113
2.3000000000000003,13.243660325176986,13.243660325176986,27.20330747150663
2.35,12.7342283510913,12.7342283510913,26.464631109082383
2.4000000000000004,16.641382090544166,16.641382090544166,32.13000403128905
2.45,13.261255609976292,13.261255609976292,27.228820634465624
2.5,23.629534458009616,23.629534458009616,42.262824964113946
2.5500000000000003,15.492202404999295,15.492202404999295,30.463693487248978
2.6,20.633916177976232,20.633916177976232,37.919178458065545
2.6500000000000004,15.351021527462956,15.351021527462956,30.258981214821286
2.7,12.311269266910541,12.311269266910541,25.85134043702028
2.75,16.806041325668254,16.806041325668254,32.36875992221896
2.8000000000000003,7.361158944710216,7.361158944710216,18.67368046982981
2.85,11.870724593602082,11.870724593602082,25.212550660723018
2.9000000000000004,17.271423177606454,17.271423177606454,33.04356360752936
2.95,13.603715731908498,13.603715731908498,27.72538781126732
3.0,12.449338614923466,12.449338614923466,26.051540991639026
3.0500000000000003,11.102069992301114,11.102069992301114,24.098001488836616
3.1,10.627986080687233,10.627986080687233,23.41057981699649
3.1500000000000004,17.896294686961323,17.896294686961323,33.949627296093915
3.2,15.132784126854764,15.132784126854764,29.94253698393941
3.25,17.100152407795434,17.100152407795434,32.795220991303374
3.3000000000000003,28.843229867429354,28.843229867429354,49.822683307772564
3.35,13.593524835076574,13.593524835076574,27.71061101086103
3.4000000000000004,50.35983451203413,50.35983451203413,81.02176004244949
3.45,24.94941750133768,24.94941750133768,44.176655376939635
3.5,10.907577395555553,10.907577395555553,23.81598722355555
3.5500000000000003,15.884824824730122,15.884824824730122,31.032995995858677
3.6,16.296133956851868,16.296133956851868,31.629394237435207
3.6500000000000004,39.741620924589334,39.741620924589334,65.62535034065453
3.7,13.26673509016142,13.26673509016142,27.23676588073406
3.75,11.01443917002758,11.01443917002758,23.97093679653999
3.8000000000000003,16.68782536359591,16.68782536359591,32.19734677721407
3.85,15.747165762972244,15.747165762972244,30.833390356309756
3.9000000000000004,20.164048636687895,20.164048636687895,37.23787052319745
3.95,13.648809096442012,13.648809096442012,27.79077318984092
4.0,12.771395540571138,12.771395540571138,26.51852353382815
4.05,12.771395540571138,12.771395540571138,26.51852353382815
4.1000000000000005,13.125028677434445,13.125028677434445,27.031291582279945
4.15,11.734133967101913,11.734133967101913,25.014494252297773
4.2,19.810032032081306,19.810032032081306,36.72454644651789
4.25,11.023971512528975,11.023971512528975,23.984758693167013
4.3,11.023971512528975,11.023971512528975,23.984758693167013
4.3500000000000005,12.825260137499626,12.825260137499626,26.59662719937446
4.4,12.186132545286673,12.186132545286673,25.669892190665678
4.45,26.630004274435663,26.630004274435663,46.61350619793171
4.5,31.28147730335218,31.28147730335218,53.35814208986066
4.55,31.28147730335218,31.28147730335218,53.35814208986066
4.6000000000000005,19.677858019744118,19.677858019744118,36.532894128628975
4.65,10.075515316479898,10.075515316479898,22.609497208895853
4.7,10.42591286675933,10.42591286675933,23.117573656801024
4.75,12.646346475340637,12.646346475340637,26.337202389243927
4.800000000000001,17.309021180393767,17.309021180393767,33.09808071157096
4.8500000000000005,13.237913390718209,13.237913390718209,27.194974416541402
4.9,7.420930449155316,7.420930449155316,18.760349151275207
4.95,23.305476418275873,23.305476418275873,41.79294080650002
5.0,22.434304568527487,22.434304568527487,40.52974162436486
5.050000000000001,13.39520667340964,13.39520667340964,27.423049676443977
5.1000000000000005,22.992109484548813,22.992109484548813,41.33855875259578
5.15,11.780065221917152,11.780065221917152,25.08109457177987
5.2,11.019474966659189,11.019474966659189,23.978238701655822
5.25,12.97639283407405,12.97639283407405,26.815769609407372
5.300000000000001,18.80098015300795,18.80098015300795,35.261421221861525
5.3500000000000005,12.355707358814582,12.355707358814582,25.915775670281146
5.4,20.892767258401985,20.892767258401985,38.29451252468289
5.45,13.43849388303369,13.43849388303369,27.485816130398852
5.5,112.1979866138913,112.1979866138913,170.6870805901424
5.550000000000001,13.577200162044866,13.577200162044866,27.686940234965054
5.6000000000000005,21.510626396410537,21.510626396410537,39.19040827479528
5.65,13.415891280426337,13.415891280426337,27.453042356618187
5.7,16.385446287998914,16.385446287998914,31.758897117598426
5.75,94.83381642040369,94.83381642040369,145.50903380958536
5.800000000000001,15.28736712148678,15.28736712148678,30.16668232615583
5.8500000000000005,15.378511965674889,15.378511965674889,30.29884235022859
5.9,450.0,450.0,660.5
5.95,31.293382386784828,31.293382386784828,53.375404460838
6.0,16.52226033072459,16.52226033072459,31.957277479550655
6.050000000000001,7.422261672100261,7.422261672100261,18.762279424545376
6.1000000000000005,19.051422409516185,19.051422409516185,35.62456249379847
6.15,33.75889549701574,33.75889549701574,56.95039847067282
6.2,11.407855168734164,11.407855168734164,24.541389994664538
6.25,15.42221123120003,15.42221123120003,30.362206285240045
6.300000000000001,16.399771405755548,16.399771405755548,31.779668538345547
6.3500000000000005,13.379705334806244,13.379705334806244,27.40057273546905
6.4,13.245175793693683,13.245175793693683,27.20550490085584
6.45,12.240947812725146,12.240947812725146,25.749374328451463
6.5,17.622181531127392,17.622181531127392,33.552163220134716
6.550000000000001,36.688929585632934,36.688929585632934,61.19894789916775
6.6000000000000005,12.160432821961438,12.160432821961438,25.63262759184408
6.65,450.0,450.0,660.5
6.7,8.217402939523437,8.217402939523437,19.915234262308985
6.75,11.955320804894978,11.955320804894978,25.335215167097715
6.800000000000001,11.827045361302975,11.827045361302975,25.149215773889313
6.8500000000000005,13.353304902310525,13.353304902310525,27.36229210835026
6.9,17.86362806465864,17.86362806465864,33.90226069375503
6.95,14.104090234781628,14.104090234781628,28.45093084043336
7.0,12.23212947578942,12.23212947578942,25.73658773989466
7.050000000000001,12.27288035357952,12.27288035357952,25.795676512690303
7.1000000000000005,16.293867284537622,16.293867284537622,31.626107562579552
7.15,8.489396269871364,8.489396269871364,20.309624591313476
7.2,18.329361321966346,18.329361321966346,34.5775739168512
7.25,100.68444723029053,100.68444723029053,153.99244848392127
7.300000000000001,15.513801376435527,15.513801376435527,30.495011995831515
7.3500000000000005,6.473809326186073,6.473809326186073,17.387023522969805
7.4,10.233113063536935,10.233113063536935,22.83801394212855
7.45,16.61068628671296,16.61068628671296,32.08549511573379
7.5,11.577168577105427,11.577168577105427,24.786894436802868
7.550000000000001,15.636061251785419,15.636061251785419,30.672288815088855
7.6000000000000005,13.515371489716175,13.515371489716175,27.597288660088452
7.65,4.0,4.0,13.799999999999999
7.7,14.441194285190756,14.441194285190756,28.939731713526594
7.75,19.651261374752373,19.651261374752373,36.494328993390944
7.800000000000001,13.018451291515984,13.018451291515984,26.876754372698176
7.8500000000000005,18.15074587097786,18.15074587097786,34.3185815129179
7.9,11.323795662689623,11.323795662689623,24.419503710899953
7.95,14.148793579436058,14.148793579436058,28.515750690182283
8.0,126.92407606246518,126.92407606246518,192.03991029057448
8.05,114.58760382117748,114.58760382117748,174.15202554070734
8.1,114.58760382117748,114.58760382117748,174.15202554070734
8.15,156.93083968622724,156.93083968622724,235.54971754502952
8.200000000000001,146.82228349316466,146.82228349316466,220.89231106508876
8.25,127.6340458400851,127.6340458400851,193.06936646812338
8.3,144.79974450300287,144.79974450300287,217.95962952935415
8.35,144.79974450300287,144.79974450300287,217.95962952935415
8.4,178.5452933560714,178.5452933560714,266.8906753663035
8.450000000000001,107.31509002471189,107.31509002471189,163.60688053583226
8.5,185.59949823520827,185.59949823520827,277.119272441052
8.55,113.65828476676789,113.65828476676789,172.80451291181345
8.6,113.65828476676789,113.65828476676789,172.80451291181345
8.65,114.34596084643486,114.34596084643486,173.80164322733054
8.700000000000001,120.61457723497998,120.61457723497998,182.89113699072098
8.75,450.0,450.0,660.5
8.8,114.44575722280736,114.44575722280736,173.9463479730707
8.85,114.44575722280736,114.44575722280736,173.9463479730707
8.9,166.5926275768206,166.5926275768206,249.5593099863899
8.950000000000001,141.53923017474332,141.53923017474332,213.23188375337782
9.0,101.00610776951476,101.00610776951476,154.45885626579638
9.05,130.93316914106018,130.93316914106018,197.85309525453727
9.1,130.93316914106018,130.93316914106018,197.85309525453727
9.15,209.12799148706756,209.12799148706756,311.23558765624796
9.200000000000001,112.43043459350932,112.43043459350932,171.0241301605885
9.25,140.72891124349417,140.72891124349417,212.05692130306653
9.3,131.09732342853525,131.09732342853525,198.0911189713761
9.35,131.09732342853525,131.09732342853525,198.0911189713761
9.4,112.73895335078227,112.73895335078227,171.4714823586343
9.450000000000001,127.54236934916277,127.54236934916277,192.936435556286
9.5,170.51862482622388,170.51862482622388,255.2520059980246
9.55,133.3559544283807,133.3559544283807,201.366133921152
9.600000000000001,450.0,450.0,660.5
9.65,106.1374623457417,106.1374623457417,161.89932040132547
9.700000000000001,134.48681715186834,134.48681715186834,203.00588487020906
9.75,450.0,450.0,660.5
9.8,162.016748484758,162.016748484758,242.9242853028991
9.850000000000001,111.39731702458349,111.39731702458349,169.52610968564605
9.9,450.0,450.0,660.5
9.950000000000001,450.0,450.0,660.5
10.0,124.2567334819887,124.2567334819887,188.17226354888365
10.05,450.0,450.0,660.5
10.100000000000001,115.69638891736633,115.69638891736633,175.7597639301812
10.15,450.0,450.0,660.5
10.200000000000001,121.45059824936116,121.45059824936116,184.1033674615737
10.25,110.81903366505823,110.81903366505823,168.68759881433442
10.3,129.40345840200695,129.40345840200695,195.63501468291008
10.350000000000001,191.27463199483685,191.27463199483685,285.34821639251345
10.4,108.89912900518526,108.89912900518526,165.9037370575186
10.450000000000001,112.00937119469842,112.00937119469842,170.4135882323127
10.5,133.64038106479634,133.64038106479634,201.77855254395467
10.55,119.96559549763207,119.96559549763207,181.9501134715665
10.600000000000001,450.0,450.0,660.5
10.65,128.74018040034397,128.74018040034397,194.67326158049875
10.700000000000001,129.6482712458222,129.6482712458222,195.98999330644222
10.75,135.1917124130801,135.1917124130801,204.02798299896614
10.8,108.75763897001774,108.75763897001774,165.6985765065257
10.850000000000001,126.79447882768346,126.79447882768346,191.85199430014103
10.9,125.29074073066495,125.29074073066495,189.6715740594642
10.950000000000001,114.70736079859903,114.70736079859903,174.3256731579686
11.0,174.47466330634143,174.47466330634143,260.98826179419507
11.05,450.0,450.0,660.5
11.100000000000001,450.0,450.0,660.5
11.15,124.1430209604374,124.1430209604374,188.00738039263425
11.200000000000001,116.10474337514175,116.10474337514175,176.35187789395553
11.25,191.42331220563153,191.42331220563153,285.5638026981657
11.3,124.04518667746558,124.04518667746558,187.8655206823251
11.350000000000001,107.46186527620881,107.46186527620881,163.81970465050279
11.4,126.53883316398917,126.53883316398917,191.4813080877843
11.450000000000001,162.00431797049401,162.00431797049401,242.90626105721634
11.5,112.47850138318364,112.47850138318364,171.09382700561628
11.55,115.21301211972064,115.21301211972064,175.05886757359494
11.600000000000001,120.6353135447064,120.6353135447064,182.9212046398243
11.65,122.47199858138715,122.47199858138715,185.58439794301137
11.700000000000001,163.59916653664447,163.59916653664447,245.21879147813448
11.75,450.0,450.0,660.5
11.8,211.76039452511958,211.76039452511958,315.0525720614234
11.850000000000001,118.93240416171714,118.93240416171714,180.45198603448986
11.9,450.0,450.0,660.5
11.950000000000001,182.85878923896573,182.85878923896573,273.1452443965003
12.0,106.70572105203625,106.70572105203625,162.72329552545256
