time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0153,0.0131,0.0041,-0.0483,-0.0820,0.0007,0.0000,0.0201,0.0131,3.0533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.401,317062.1482
0.0240,-0.0192,-0.0102,-0.0007,-0.1061,-0.0546,-0.0002,0.0000,0.0217,-0.0102,3.0533,-0.0120,0.0360,5.0000,-0.0227,0.0144,0.0000,1.101,41686062.9620
0.0360,0.0892,0.0078,-0.0041,-0.0513,0.0625,0.0035,0.0000,0.0896,0.0078,3.0533,-0.0240,0.0720,2.6751,-0.0455,0.0288,0.0000,1.374,523895156.5119
0.0480,0.0287,0.0103,-0.0059,0.0541,-0.0645,0.0073,0.0000,0.0305,0.0103,3.0533,-0.0360,0.1080,5.0000,-0.0682,0.0432,0.0000,1.130,4282659.5951
0.0600,0.1184,0.0463,0.0050,0.0796,-0.0005,0.0059,0.0000,0.1271,0.0463,3.0533,-0.0480,0.1440,5.0000,-0.0909,0.0576,0.0000,1.071,132886.0169
0.0720,-0.0080,-0.0208,0.0050,-0.0317,-0.0634,0.0045,0.0000,0.0223,-0.0208,3.0533,-0.0600,0.1800,5.0000,-0.1136,0.0720,0.0000,0.867,83857.4790
0.0840,0.0793,0.0442,0.0120,0.0100,0.0056,0.0051,0.0000,0.0908,0.0442,3.0533,-0.0480,0.2160,5.0000,-0.0909,0.0864,0.0000,1.007,126678.5754
0.0960,0.0723,-0.0055,0.0026,0.0012,0.0654,-0.0026,0.0000,0.0725,-0.0055,3.0533,-0.0600,0.2520,5.0000,-0.1136,0.1008,0.0000,1.020,195333.5084
0.1080,0.0759,0.1089,0.0040,0.0160,-0.0164,0.0065,0.0000,0.1327,0.1089,3.0533,-0.0480,0.2880,5.0000,-0.0909,0.1152,0.0000,0.930,64014.9360
0.1200,0.0808,-0.0488,0.0057,-0.0639,0.0508,0.0009,0.0000,0.0943,-0.0488,3.0533,-0.0360,0.3240,5.0000,-0.0682,0.1296,0.0000,0.845,94998.4088
