step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.849,0.056,0.78,3.014,0.00,3,18,27.00,7.55,+0.000,0.999,0.000,+0.000,0.999,0.000,0,5.899,10.55,0.000
23,2.829,0.087,1.15,3.559,0.00,3,18,27.00,7.51,+0.000,1.000,0.000,-0.002,1.000,0.000,1,4.735,63.62,0.000
24,3.190,0.098,1.20,3.748,0.00,3,18,27.00,7.49,+0.000,0.992,0.000,-0.000,0.996,0.000,1,4.299,49.04,0.000
25,3.560,0.107,1.26,3.731,-3.08,3,18,27.00,7.49,-0.110,0.970,0.000,-0.109,0.971,0.000,1,4.546,48.72,0.000
26,3.930,0.114,1.30,3.723,-3.76,3,18,27.00,7.50,-0.134,0.967,0.000,-0.132,0.967,0.000,1,3.991,50.35,0.000
27,4.308,0.115,1.15,3.855,-3.78,3,18,27.00,7.48,-0.135,0.976,0.000,-0.136,0.976,0.000,1,2.793,48.17,0.000
28,4.696,0.111,0.90,3.987,-3.24,3,18,27.00,7.47,-0.116,0.974,0.000,-0.122,0.973,0.000,1,2.967,52.72,0.000
29,5.094,0.107,0.59,4.057,-2.17,3,18,27.00,7.47,-0.077,0.959,0.000,-0.078,0.962,0.000,1,2.673,50.47,0.000
30,5.499,0.102,0.26,4.125,-1.91,3,18,27.00,7.46,-0.068,0.934,0.000,-0.065,0.935,0.000,1,2.091,50.43,0.000
31,5.911,0.097,-0.03,4.164,-0.63,3,18,27.00,7.46,-0.023,0.907,0.000,-0.018,0.908,0.000,1,2.246,49.60,0.000
32,6.325,0.091,-0.24,4.191,-0.68,3,18,27.00,7.46,-0.024,0.876,0.000,-0.019,0.875,0.000,1,1.697,50.72,0.000
33,6.741,0.087,-0.32,4.211,-1.50,3,18,27.00,7.45,-0.054,0.846,0.000,-0.057,0.846,0.000,1,1.546,49.14,0.000
40,9.701,0.048,-0.54,4.313,0.86,3,18,27.00,7.45,+0.031,0.746,0.000,+0.031,0.746,0.000,0,0.516,7.93,0.000
49,13.577,0.041,-0.07,4.354,6.73,4,18,27.00,7.30,+0.240,0.796,0.000,+0.235,0.887,0.000,1,0.355,66.91,0.017
50,14.009,0.052,0.50,4.360,9.59,4,18,27.00,6.98,+0.341,0.810,0.000,+0.315,0.817,0.000,1,-0.210,51.24,0.013
51,14.440,0.073,1.19,4.355,9.84,4,18,27.00,6.95,+0.351,0.823,0.000,+0.358,0.848,0.000,1,-0.229,47.42,0.011
52,14.870,0.105,2.06,4.338,6.65,4,18,27.00,7.30,+0.237,0.838,0.000,+0.204,0.811,0.000,1,-0.208,47.89,0.014
53,15.298,0.147,3.05,4.332,6.65,4,18,27.00,7.30,+0.237,0.855,0.000,+0.202,0.853,0.000,1,0.319,47.37,0.001
54,15.725,0.192,3.81,4.334,8.59,4,18,27.00,7.10,+0.306,0.873,0.000,+0.216,0.887,0.000,1,0.239,47.94,0.020
