time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0504,-0.0621,-0.0006,-0.0650,-0.0122,0.0006,0.0000,0.0800,-0.0621,3.0533,0.1000,-0.2971,2.8377,0.1893,0.0000,0.0990,2.828,270895.9817
0.0240,0.0162,0.0187,0.0031,-0.0313,-0.0921,-0.0003,0.0000,0.0247,0.0187,3.0533,0.1120,-0.3327,2.8377,0.2120,0.0000,0.1109,1.469,97403.1537
0.0360,0.1440,-0.0020,0.0019,0.0022,-0.0432,-0.0208,0.2500,0.1060,-0.0020,2.8849,0.1240,-0.3684,2.8377,0.2348,0.0000,0.1228,1.241,97410.6125
0.0480,0.1022,-0.0451,-0.0038,-0.0385,0.0119,-0.0262,0.0000,0.1117,-0.0451,3.0533,0.1360,-0.4040,2.8377,0.2575,0.0000,0.1347,1.162,97403.1537
0.0600,0.0684,-0.0684,0.0074,0.0054,0.0097,-0.0109,0.0000,0.0967,-0.0684,3.0533,0.1479,-0.4397,2.8377,0.2802,0.0000,0.1466,1.317,97403.1537
0.0720,0.0125,0.0285,0.0046,-0.0358,0.0142,-0.0028,0.0000,0.0311,0.0285,3.0533,0.1599,-0.4753,2.8377,0.3029,0.0000,0.1584,1.337,97403.1537
0.0840,0.0286,0.0642,0.0006,-0.0243,-0.0240,-0.0012,0.0000,0.0703,0.0642,3.0533,0.1719,-0.5110,2.8377,0.3256,0.0000,0.1703,1.282,97403.1537
0.0960,-0.0017,0.0342,-0.0075,-0.0287,0.0083,-0.0081,0.0000,0.0343,0.0342,3.0533,0.1839,-0.5466,2.8377,0.3484,0.0000,0.1822,1.111,97403.1537
0.1080,0.0274,-0.0177,-0.0001,-0.0078,-0.0152,-0.0010,0.0000,0.0326,-0.0177,3.0533,0.1959,-0.5823,2.8377,0.3711,0.0000,0.1941,1.326,97403.1537
0.1200,-0.0321,-0.0722,0.0048,0.0492,0.0292,-0.0058,0.0000,0.0790,-0.0722,3.0533,0.2079,-0.6179,2.8377,0.3938,0.0000,0.2060,1.187,97403.1537
0.1320,0.0073,0.0388,-0.0059,-0.0068,0.0470,-0.0112,0.0000,0.0394,0.0388,3.0533,0.2199,-0.6536,2.8377,0.4165,0.0000,0.2179,1.283,97403.1537
0.1440,0.0316,-0.0365,-0.0062,-0.0346,0.0785,-0.0058,0.0000,0.0483,-0.0365,3.0533,0.2319,-0.6892,2.8377,0.4392,0.0000,0.2297,1.422,97403.1537
0.1560,0.0567,0.0840,-0.0067,-0.0034,-0.0301,-0.0032,0.0000,0.1013,0.0840,3.0533,0.2439,-0.7248,2.8377,0.4620,0.0000,0.2416,1.218,97403.1537
0.1680,0.0112,0.0273,-0.0012,0.0060,0.0272,-0.0071,0.0000,0.0295,0.0273,3.0533,0.2559,-0.7605,2.8377,0.4847,0.0000,0.2535,1.311,97403.1537
0.1800,0.0370,-0.0536,-0.0029,-0.0379,-0.0807,-0.0085,0.0000,0.0652,-0.0536,3.0533,0.2679,-0.7961,2.8377,0.5074,0.0000,0.2654,1.218,97403.1537
0.1920,0.0253,-0.0288,0.0022,0.0150,-0.0025,-0.0071,0.0000,0.0383,-0.0288,3.0533,0.2799,-0.8318,2.8377,0.5301,0.0000,0.2773,1.296,97403.1537
0.2040,0.0676,-0.0046,-0.0093,0.0450,0.0494,-0.0047,0.0000,0.0677,-0.0046,3.0533,0.2919,-0.8674,2.8377,0.5528,0.0000,0.2891,1.226,97403.1537
0.2160,0.0331,-0.0902,0.0001,0.0476,0.0288,-0.0109,0.0000,0.0961,-0.0902,3.0533,0.3039,-0.9031,2.8377,0.5756,0.0000,0.3010,1.251,97403.1537
0.2280,-0.0572,0.0621,-0.0087,-0.0074,0.0045,-0.0018,0.0000,0.0845,0.0621,3.0533,0.3159,-0.9387,2.8377,0.5983,0.0000,0.3129,1.387,97403.1537
0.2400,0.0957,-0.0297,0.0025,0.0221,-0.0611,-0.0081,0.0000,0.1003,-0.0297,3.0533,0.3279,-0.9744,2.8377,0.6210,0.0000,0.3248,1.286,97403.1537
0.2520,0.1346,0.0221,-0.0088,-0.0157,-0.0797,-0.0088,0.2500,0.1175,0.0221,2.8849,0.3399,-1.0100,2.8377,0.6437,0.0000,0.3367,1.338,97410.6125
0.2640,0.0259,0.0113,-0.0068,-0.0070,0.0077,-0.0083,0.0000,0.0283,0.0113,3.0533,0.3519,-1.0457,2.8377,0.6664,0.0000,0.3486,1.345,97403.1537
0.2760,0.0529,-0.0433,-0.0009,0.0265,-0.0467,-0.0082,0.0000,0.0683,-0.0433,3.0533,0.3639,-1.0813,2.8377,0.6892,0.0000,0.3604,1.258,97403.1537
0.2880,0.1329,0.0160,0.0023,-0.0915,0.0146,-0.0051,0.2500,0.1182,0.0160,2.8849,0.3759,-1.1170,2.8377,0.7119,0.0000,0.3723,1.178,97410.6125
0.3000,0.1683,0.0159,-0.0064,0.0186,0.0541,-0.0072,0.2500,0.0832,0.0159,2.8849,0.3879,-1.1526,2.8377,0.7346,0.0000,0.3842,1.346,97410.6125
0.3120,0.0845,0.0223,-0.0094,-0.0574,0.0311,-0.0083,0.0000,0.0874,0.0223,3.0533,0.3999,-1.1883,2.8377,0.7573,0.0000,0.3961,0.981,97403.1537
0.3240,0.1359,0.0016,-0.0057,-0.0216,0.0845,-0.0050,0.2500,0.1141,0.0016,2.8849,0.4119,-1.2239,2.8377,0.7800,0.0000,0.4080,0.955,97410.6125
0.3360,0.0279,-0.0432,-0.0068,-0.0010,0.0081,-0.0084,0.0000,0.0514,-0.0432,3.0533,0.4239,-1.2596,2.8377,0.8028,0.0000,0.4199,0.997,97403.1537
0.3480,0.0455,0.0796,-0.0040,0.0972,-0.0930,-0.0057,0.0000,0.0917,0.0796,3.0533,0.4358,-1.2952,2.8377,0.8255,0.0000,0.4317,1.144,97403.1537
0.3600,0.0984,-0.0304,-0.0049,-0.0096,0.0366,-0.0075,0.0000,0.1030,-0.0304,3.0533,0.4478,-1.3309,2.8377,0.8482,0.0000,0.4436,1.130,97403.1537
0.3720,0.0507,0.0129,-0.0020,-0.0408,-0.0413,-0.0077,0.0000,0.0523,0.0129,3.0533,0.4598,-1.3665,2.8377,0.8709,0.0000,0.4555,1.380,97403.1537
0.3840,0.0528,0.0650,-0.0023,-0.0446,0.0961,-0.0054,0.0000,0.0838,0.0650,3.0533,0.4718,-1.4022,2.8377,0.8936,0.0000,0.4674,1.208,97403.1537
0.3960,0.0684,-0.0685,-0.0082,-0.0351,0.0521,-0.0063,0.0000,0.0968,-0.0685,3.0533,0.4838,-1.4378,2.8377,0.9163,0.0000,0.4793,1.207,97403.1537
0.4080,0.1298,0.0209,0.0017,0.1219,-0.0130,-0.0043,0.2500,0.1220,0.0209,2.8849,0.4958,-1.4735,2.8377,0.9391,0.0000,0.4912,1.293,97410.6125
0.4200,0.1084,-0.0275,-0.0003,0.0474,-0.0346,-0.0071,0.0000,0.1118,-0.0275,3.0533,0.5078,-1.5091,2.8377,0.9618,0.0000,0.5030,1.351,97403.1537
0.4320,0.0744,0.0618,-0.0036,0.0262,0.0663,0.0023,0.0000,0.0967,0.0618,3.0533,0.5198,-1.5448,2.8377,0.9845,0.0000,0.5149,1.186,97403.1537
0.4440,0.0833,-0.0090,0.0005,0.0366,0.0329,-0.0016,0.0000,0.0838,-0.0090,3.0533,0.5280,-1.5804,2.8377,1.0000,0.0000,0.5268,1.389,97403.1537
0.4560,0.1031,-0.0627,-0.0025,0.1126,0.0071,-0.0000,0.0000,0.1207,-0.0627,3.0533,0.5280,-1.6161,2.8377,1.0000,0.0000,0.5387,1.035,97403.1537
0.4680,0.0162,-0.0131,0.0035,0.0345,0.0459,-0.0254,0.0000,0.0208,-0.0131,3.0533,0.5280,-1.6517,2.8377,1.0000,0.0000,0.5506,1.258,97403.1537
0.4800,0.0858,-0.0382,-0.0107,-0.0087,0.0209,-0.0095,0.0000,0.0940,-0.0382,3.0533,0.5280,-1.6874,2.8377,1.0000,0.0000,0.5625,1.355,97403.1537
0.4920,0.0984,0.0433,-0.0121,-0.0398,0.1001,-0.0080,0.0000,0.1075,0.0433,3.0533,0.5280,-1.7230,2.8377,1.0000,0.0000,0.5743,1.308,97403.1537
0.5040,0.0262,0.0773,-0.0127,0.0359,0.0176,-0.0315,0.0000,0.0816,0.0773,3.0533,0.5280,-1.7587,2.8377,1.0000,0.0000,0.5862,1.220,97403.1537
0.5160,0.0421,0.0440,-0.0138,0.0315,-0.0433,0.0013,0.0000,0.0609,0.0440,3.0533,0.5280,-1.7943,2.8377,1.0000,0.0000,0.5981,1.082,97403.1537
0.5280,0.0158,0.0680,-0.0084,0.0126,0.0254,-0.0308,0.0000,0.0698,0.0680,3.0533,0.5280,-1.8299,2.8377,1.0000,0.0000,0.6100,1.264,97403.1537
0.5400,0.0836,0.0485,0.0002,-0.0388,-0.0191,-0.0296,0.0000,0.0967,0.0485,3.0533,0.5280,-1.8656,2.8377,1.0000,0.0000,0.6219,1.216,97403.1537
0.5520,0.0664,0.0871,0.0004,-0.0735,-0.0034,-0.0353,0.0000,0.1095,0.0871,3.0533,0.5280,-1.9012,2.8377,1.0000,0.0000,0.6337,1.333,97403.1537
0.5640,0.0566,0.0788,-0.0096,-0.0326,-0.0333,-0.0283,0.0000,0.0970,0.0788,3.0533,0.5280,-1.9369,2.8377,1.0000,0.0000,0.6456,1.097,97403.1537
0.5760,0.0602,-0.0015,-0.0093,-0.0155,-0.0013,-0.0137,0.0000,0.0602,-0.0015,3.0533,0.5280,-1.9725,2.8377,1.0000,0.0000,0.6575,1.256,97403.1537
0.5880,0.0969,-0.0058,-0.0112,-0.0007,-0.0691,-0.0040,0.0000,0.0971,-0.0058,3.0533,0.5280,-2.0082,2.8377,1.0000,0.0000,0.6694,1.311,97403.1537
0.6000,0.0272,-0.0522,-0.0139,-0.0566,-0.0687,-0.0034,0.0000,0.0588,-0.0522,3.0533,0.5280,-2.0438,2.8377,1.0000,0.0000,0.6813,1.126,97403.1537
