time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0498,-0.1168,-0.0086,0.0726,-0.0593,0.0009,0.0000,0.1270,-0.1168,5.0000,0.1000,-0.2999,1.5292,0.1894,0.0000,0.1000,1.961,618113.9020
0.0240,0.1138,0.0430,0.0006,-0.0332,-0.0484,0.0010,0.0000,0.1217,0.0430,5.0000,0.1120,-0.2712,2.3698,0.2121,0.0000,0.0904,2.171,368690.5762
0.0360,0.0692,0.1001,0.0010,-0.0819,-0.0465,-0.0283,0.0000,0.1217,0.1001,5.0000,0.1240,-0.2426,2.3698,0.2348,0.0000,0.0809,1.436,429241.0533
0.0480,0.0896,-0.0112,-0.0030,0.0603,0.0186,-0.0222,0.0000,0.0903,-0.0112,5.0000,0.1125,-0.2066,5.0000,0.2130,0.0000,0.0689,1.358,4612835.3936
0.0600,0.0495,0.0027,0.0032,-0.0918,0.0005,0.0116,0.0000,0.0496,0.0027,5.0000,0.1009,-0.1706,5.0000,0.1912,0.0000,0.0569,1.532,5676665.3128
0.0720,0.0977,-0.0269,-0.0084,-0.0733,0.0006,0.0102,0.0000,0.1014,-0.0269,5.0000,0.0894,-0.1346,5.0000,0.1694,0.0000,0.0449,1.437,5676665.3128
0.0840,-0.0119,-0.0553,-0.0111,0.0900,0.0667,0.0107,0.0000,0.0566,-0.0553,5.0000,0.0774,-0.0986,5.0000,0.1466,0.0000,0.0329,1.605,376290.8413
0.0960,0.0134,-0.0504,-0.0004,0.0848,-0.0030,0.0060,0.0000,0.0521,-0.0504,5.0000,0.0894,-0.0626,5.0000,0.1694,0.0000,0.0209,1.630,387797.8812
0.1080,0.0428,0.0164,-0.0003,0.0155,0.0443,-0.0117,0.0000,0.0458,0.0164,5.0000,0.0774,-0.0266,5.0000,0.1466,0.0000,0.0089,1.297,396811.0059
0.1200,0.0314,-0.0491,0.0039,0.0943,0.0246,-0.0043,0.0000,0.0583,-0.0491,5.0000,0.0654,0.0094,5.0000,0.1239,0.0038,0.0000,1.028,380862.4432
0.1320,0.1325,0.0411,0.0024,0.0134,-0.0351,0.0056,0.2500,0.1245,0.0411,5.0000,0.0534,0.0454,5.0000,0.1012,0.0182,0.0000,1.055,379431.6087
0.1440,0.0982,-0.0471,0.0063,0.0158,0.0943,0.0083,0.0000,0.1089,-0.0471,5.0000,0.0414,0.0814,5.0000,0.0785,0.0326,0.0000,1.071,409924.7308
0.1560,0.0538,-0.0170,-0.0011,0.0065,-0.0151,0.0063,0.0000,0.0564,-0.0170,5.0000,0.0294,0.1174,5.0000,0.0557,0.0470,0.0000,1.064,381819.9059
0.1680,0.0923,0.0883,-0.0027,0.0192,-0.0569,-0.0073,0.0000,0.1277,0.0883,5.0000,0.0174,0.1534,5.0000,0.0330,0.0614,0.0000,1.036,371357.6237
0.1800,0.0684,-0.0707,0.0006,0.0055,-0.0581,0.0080,0.0000,0.0984,-0.0707,5.0000,0.0054,0.1894,5.0000,0.0103,0.0758,0.0000,1.267,371951.1944
