time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,31.999950
0.102000,0.055424,0.000003,1.677833,-0.000083,-0.000753,0.000109,0.000369,0.000000,0.133663,0.000000,0,0,32.000516
0.204000,0.055295,0.000014,1.522611,0.000518,-0.000035,0.000626,0.000371,0.000000,0.217019,0.000000,0,0,32.000643
0.306000,0.055218,0.000044,1.263977,0.000583,0.000228,0.002498,0.000422,0.000000,0.312526,0.000000,0,0,32.000716
0.408000,0.055173,0.000112,0.902700,0.000397,0.000081,0.007786,0.000451,0.000000,0.413655,0.000000,0,0,32.000754
0.510000,0.058989,-0.000331,0.564176,0.040923,0.089321,-0.007169,0.007551,0.000000,0.510187,0.000000,0,0,31.997010
0.612000,0.061779,0.000124,0.637816,-0.009727,-0.056798,0.001252,0.005349,0.000000,0.584714,0.000000,0,0,31.994186
0.714000,0.057078,0.000921,0.741662,0.000443,-0.034511,0.008662,0.002704,0.000000,0.650829,0.000000,0,0,31.998771
0.816000,0.054077,0.001728,0.745669,-0.016956,-0.014574,0.003120,0.015738,0.000000,0.704953,0.000000,0,0,32.001665
0.918000,0.063158,0.000924,0.696927,0.175717,0.211875,-0.021988,-0.003620,0.000000,0.758646,0.000000,0,0,31.992728
1.020000,0.101162,-0.001358,0.669684,0.508180,0.508214,-0.032096,-0.002161,0.000000,0.793873,0.000000,0,0,31.955208
1.122000,0.164888,-0.000240,0.699337,0.743853,0.729090,0.027693,0.014677,0.000000,0.815962,0.000000,0,0,31.891749
1.224000,0.247468,0.004496,0.736955,0.889471,0.890229,0.046057,0.013865,0.000000,0.818730,0.000000,0,0,31.809152
1.326000,0.346789,0.010892,0.761984,1.063700,1.060998,0.056771,0.009530,0.000000,0.802796,0.000000,0,0,31.709735
1.428000,0.464087,0.017267,0.776836,1.240820,1.237947,0.046276,0.016552,0.000000,0.773183,0.000000,0,0,31.592454
1.530000,0.599514,0.022707,0.781315,1.409656,1.413551,0.034999,0.026876,0.000000,0.726269,0.000000,0,0,31.457262
1.632000,0.752639,0.027131,0.778553,1.574577,1.579389,0.017566,0.024920,0.000000,0.676099,0.000000,0,0,31.304600
1.734000,0.921625,0.030781,0.775026,1.725605,1.727930,0.005309,0.017448,0.000000,0.613375,0.000000,0,0,31.136269
1.836000,1.105594,0.034325,0.775585,1.876289,1.873463,0.002531,0.013349,0.000000,0.554465,0.000000,0,0,30.953069
1.938000,1.304080,0.038141,0.778705,2.014438,2.014179,0.004093,0.012934,0.000000,0.481326,0.000000,0,0,30.755423
2.040000,1.516568,0.043054,0.779778,2.148173,2.151308,0.015252,0.010368,0.000000,0.438019,0.003965,0,0,30.543752
2.142000,1.743345,0.049107,0.779030,2.288655,2.289544,0.016734,0.010787,0.000000,0.400429,0.020231,0,0,30.317768
2.244000,1.983672,0.056184,0.779663,2.414895,2.418395,0.020466,0.012509,0.000000,0.373110,0.038469,0,0,30.078218
2.346000,2.236806,0.064074,0.780769,2.541483,2.542642,0.023832,0.018446,0.000000,0.347157,0.061339,0,0,29.825866
2.448000,2.502553,0.072839,0.782138,2.668633,2.666227,0.022905,0.018132,0.000000,0.327157,0.082524,0,0,29.560899
2.550000,2.780017,0.082296,0.782492,2.766371,2.770153,0.016291,0.025612,0.000000,0.307186,0.106657,0,0,29.284231
2.652000,3.068141,0.091748,0.778746,2.899244,2.887397,0.005985,0.018673,0.000000,0.291152,0.127917,0,0,28.996994
2.754000,3.367174,0.101307,0.759050,3.005151,2.946670,0.006963,0.018977,0.000000,0.274622,0.151523,0,0,28.698933
2.856000,3.668136,0.111378,0.736331,2.874245,2.922077,0.004046,0.018849,-0.136364,0.261022,0.171525,0,0,28.398917
2.958000,3.965445,0.118417,0.755852,2.866742,2.904547,-0.067680,-0.027797,-0.270159,0.246749,0.190850,0,0,28.102916
3.060000,4.257922,0.118843,0.776823,2.842671,2.832079,-0.098783,-0.060209,-0.267877,0.234852,0.203798,0,0,27.812542
3.162000,4.542910,0.113649,0.780431,2.766214,2.755758,-0.137764,-0.065978,-0.263474,0.222248,0.212701,0,0,27.530333
3.264000,4.820236,0.104845,0.774717,2.678359,2.679407,-0.125573,-0.090529,-0.248549,0.211672,0.216029,0,0,27.256230
3.366000,5.088242,0.094386,0.768438,2.572739,2.576876,-0.111663,-0.074963,-0.159140,0.200416,0.214236,0,0,26.991646
3.468000,5.345086,0.084148,0.765687,2.467537,2.466818,-0.097342,-0.071413,-0.122737,0.190939,0.207689,0,0,26.738172
3.570000,5.589837,0.074244,0.766973,2.340519,2.339473,-0.063268,-0.017209,-0.096839,0.181927,0.196694,0,0,26.496709
3.672000,5.822155,0.065789,0.770447,2.228475,2.229060,-0.050855,-0.017637,-0.056293,0.172307,0.179197,0,0,26.267445
3.774000,6.044099,0.059804,0.770881,2.132011,2.135045,-0.019045,-0.016478,-0.060695,0.164191,0.160307,0,0,26.048193
3.876000,6.256781,0.055232,0.769069,2.037687,2.035851,-0.018279,-0.002874,-0.086341,0.156463,0.139574,0,0,25.837976
3.978000,6.459517,0.050082,0.770394,1.941316,1.945235,-0.031673,-0.000575,-0.043905,0.148205,0.114882,0,0,25.637732
4.080000,6.653963,0.043843,0.772650,1.873676,1.876992,-0.039776,0.001566,-0.054505,0.140386,0.089175,0,0,25.445886
4.182000,6.841933,0.037630,0.772285,1.814783,1.814423,-0.018669,-0.003779,0.024164,0.138934,0.060003,0,0,25.260492
4.284000,7.024856,0.033799,0.770035,1.778404,1.774111,0.002919,-0.005008,0.025570,0.153162,0.040483,0,0,25.079806
4.386000,7.204334,0.031595,0.767585,1.747607,1.747521,0.011698,0.011499,0.020516,0.189905,0.026002,0,0,24.902338
4.488000,7.381607,0.029970,0.765658,1.727335,1.726754,0.024420,-0.004789,0.003415,0.246844,0.017543,0,0,24.727000
4.590000,7.557619,0.028917,0.764434,1.722890,1.724865,0.019107,0.008365,-0.031128,0.318153,0.011268,0,0,24.552856
4.692000,7.735072,0.027837,0.766225,1.763614,1.762671,0.015529,0.000013,-0.000059,0.373816,0.007602,0,0,24.377315
4.794000,7.919032,0.026437,0.768547,1.854534,1.851758,0.014393,0.009357,0.022776,0.420150,0.004883,0,0,24.195403
4.896000,8.115387,0.025576,0.769811,2.004056,1.999324,0.019842,-0.001019,0.011885,0.446530,0.003294,0,0,24.001175
4.998000,8.328927,0.024229,0.770157,2.183645,2.180230,0.024771,0.018864,0.016486,0.457470,0.002116,0,0,23.790044
5.100000,8.561309,0.023619,0.770014,2.373358,2.370816,0.022024,0.026456,-0.001764,0.449703,0.001428,0,0,23.560204
5.202000,8.813599,0.023213,0.769602,2.571983,2.570506,0.026767,0.005223,0.011207,0.415866,0.000917,0,0,23.310690
5.304000,9.085949,0.022819,0.770167,2.762139,2.762565,0.020778,0.017847,-0.050302,0.394141,0.003204,0,0,23.041390
5.406000,9.377323,0.021945,0.770679,2.944966,2.944409,0.015435,0.004178,-0.013512,0.372965,0.019661,0,0,22.753422
5.508000,9.686438,0.021055,0.770696,3.106162,3.107396,0.015370,0.008843,-0.036145,0.355202,0.039735,0,0,22.448002
5.610000,10.010303,0.019990,0.771164,3.233004,3.235066,0.011119,-0.010844,-0.062014,0.336304,0.066090,0,0,22.128129
5.712000,10.345648,0.017430,0.771201,3.333543,3.333401,-0.000279,-0.003526,-0.041567,0.320396,0.090717,0,0,21.797259
5.814000,10.689019,0.013569,0.770183,3.388071,3.389007,-0.001471,-0.016225,0.003659,0.303430,0.117628,0,0,21.458798
5.916000,11.035942,0.009410,0.770044,3.401595,3.403609,0.002505,-0.011473,-0.013990,0.289124,0.139310,0,0,21.117026
6.018000,11.382131,0.005349,0.771710,3.375903,3.378050,-0.000255,0.002962,0.029180,0.273848,0.159457,0,0,20.776116
6.120000,11.724642,0.001677,0.774401,3.334587,3.336298,0.000231,0.001607,-0.012935,0.260957,0.172489,0,0,20.438930
6.222000,12.062091,-0.002135,0.774743,3.282885,3.281534,0.002923,0.014054,0.033968,0.247185,0.181374,0,0,20.106919
6.324000,12.392942,-0.004405,0.772235,3.206605,3.205592,0.008996,0.006258,0.070074,0.235558,0.184306,0,0,19.781310
6.426000,12.715922,-0.005116,0.770473,3.124567,3.125992,0.018932,0.009757,0.059260,0.223133,0.182216,0,0,19.463338
6.528000,13.030540,-0.004200,0.769038,3.043470,3.044743,0.029752,0.005614,0.104714,0.212641,0.176227,0,0,19.153458
6.630000,13.336734,-0.001704,0.768469,2.960299,2.961116,0.035648,0.018565,0.140450,0.201428,0.165315,0,0,18.851723
6.732000,13.634384,0.003591,0.768206,2.876860,2.877684,0.072994,0.060548,0.085832,0.191958,0.152609,0,0,18.558012
6.834000,13.923861,0.011465,0.768596,2.799996,2.797348,0.069862,0.054749,0.058614,0.181837,0.136126,0,0,18.271975
6.936000,14.205499,0.021104,0.770123,2.733081,2.733111,0.067001,0.031206,0.101984,0.173289,0.120006,0,0,17.993413
7.038000,14.481038,0.030735,0.769760,2.673521,2.672959,0.068236,0.064803,0.142210,0.165143,0.102615,0,0,17.720935
7.140000,14.750837,0.042507,0.769457,2.617085,2.621882,0.073697,0.049200,0.161213,0.157381,0.084510,0,0,17.453775
7.242000,15.015337,0.057604,0.769722,2.567477,2.568359,0.101549,0.055491,0.243789,0.149766,0.062137,0,0,17.191258
7.344000,15.274552,0.077039,0.770600,2.526036,2.525971,0.129346,0.091544,0.218528,0.154571,0.039910,0,0,16.933153
7.446000,15.530256,0.099373,0.770373,2.505861,2.502032,0.125295,0.085932,0.215467,0.171686,0.025634,0,0,16.677978
7.548000,15.783611,0.123381,0.769372,2.490104,2.488850,0.113108,0.068395,0.249577,0.207152,0.017295,0,0,16.424818
7.650000,16.036314,0.149013,0.769412,2.488502,2.488421,0.127646,0.096591,0.242411,0.263169,0.011108,0,0,16.172014
7.752000,16.289695,0.177414,0.770692,2.511390,2.509097,0.120983,0.080045,0.267838,0.315844,0.007494,0,0,15.918029
7.854000,16.546692,0.209074,0.771232,2.567364,2.564934,0.146459,0.083576,0.306332,0.371049,0.004814,0,0,15.659877
7.956000,16.810150,0.246827,0.771237,2.648521,2.648511,0.171151,0.095064,0.232669,0.404352,0.003248,0,0,15.394195
8.058000,17.083576,0.289279,0.771617,2.768707,2.766159,0.169112,0.103295,0.242724,0.423643,0.002086,0,0,15.117818
