time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0177,-0.0209,0.0087,-0.1131,0.0594,0.0002,0.0000,0.0273,-0.0209,3.0533,-0.1000,0.3000,2.4940,-0.1893,0.1200,0.0000,1.316,531204.7537
0.0240,0.0293,0.0706,-0.0020,0.0418,0.0093,0.0014,0.0000,0.0764,0.0706,3.0533,-0.1018,0.3360,5.0000,-0.1929,0.1344,0.0000,0.968,35509.0091
0.0360,0.0591,0.0861,-0.0061,0.0793,0.0571,0.0255,0.0000,0.1044,0.0861,3.0533,-0.1138,0.3720,5.0000,-0.2156,0.1488,0.0000,0.880,322925.2911
0.0480,0.1298,-0.0076,0.0069,-0.0123,-0.1158,0.0098,0.2500,0.1204,-0.0076,2.8849,-0.1211,0.4080,5.0000,-0.2294,0.1632,0.0000,0.909,327491.8962
0.0600,0.0834,0.0095,-0.0036,-0.0736,-0.0140,-0.0066,0.0000,0.0840,0.0095,3.0533,-0.1331,0.4440,5.0000,-0.2521,0.1776,0.0000,0.870,359163.9056
0.0720,0.0943,0.0298,0.0087,-0.0340,-0.0217,-0.0101,0.0000,0.0989,0.0298,3.0533,-0.1451,0.4800,5.0000,-0.2749,0.1920,0.0000,0.868,323665.8797
0.0840,0.0836,0.0381,0.0033,-0.0260,-0.0719,-0.0089,0.0000,0.0919,0.0381,3.0533,-0.1571,0.5160,5.0000,-0.2976,0.2064,0.0000,0.823,322960.0556
0.0960,0.1522,0.0051,-0.0042,0.0696,0.0116,-0.0040,0.2500,0.0979,0.0051,2.8849,-0.1520,0.5520,5.0000,-0.2879,0.2208,0.0000,0.880,295612.7506
0.1080,0.0972,-0.0042,-0.0027,0.0327,-0.0144,-0.0223,0.0000,0.0973,-0.0042,3.0533,-0.1640,0.5880,5.0000,-0.3107,0.2352,0.0000,0.870,334036.2465
0.1200,0.0631,0.0296,-0.0066,-0.0224,0.0572,-0.0192,0.0000,0.0697,0.0296,3.0533,-0.1669,0.6240,5.0000,-0.3161,0.2496,0.0000,0.851,315011.5185
0.1320,0.0890,0.0574,0.0015,-0.0438,0.0084,0.0018,0.0000,0.1059,0.0574,3.0533,-0.1789,0.6600,5.0000,-0.3389,0.2640,0.0000,0.791,308769.3821
0.1440,0.0230,0.0968,-0.0016,-0.0111,-0.0343,0.0089,0.0000,0.0995,0.0968,3.0533,-0.1901,0.6960,5.0000,-0.3600,0.2784,0.0000,0.826,313202.9163
0.1560,0.1574,0.0436,0.0016,0.0111,0.1357,0.0048,0.2500,0.1023,0.0436,2.8849,-0.2003,0.7320,5.0000,-0.3794,0.2928,0.0000,0.810,293012.1390
