step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
15,0.406,0.020,0.82,1.108,0.00,2,18,10.00,5.63,+0.000,0.991,0.000,+0.001,0.992,0.000,1,13.304,46.95,0.000
16,0.525,0.027,0.98,1.289,0.00,2,18,10.00,5.63,+0.000,0.994,0.000,-0.001,0.999,0.000,1,12.406,46.60,0.000
17,0.661,0.033,1.13,1.462,0.00,2,18,10.00,5.63,+0.000,0.996,0.000,-0.000,1.000,0.000,1,12.530,46.65,0.000
18,0.814,0.038,1.28,1.612,0.00,2,18,10.00,5.63,+0.000,0.997,0.000,-0.001,1.000,0.000,1,12.378,47.47,0.000
19,0.981,0.044,1.38,1.758,0.00,2,18,10.00,5.63,+0.000,0.998,0.000,-0.003,0.999,0.000,1,11.158,46.68,0.000
20,1.162,0.050,1.45,1.900,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,+0.002,0.997,0.000,1,10.955,47.77,0.000
21,1.358,0.057,1.52,2.040,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,+0.003,0.997,0.000,1,10.506,46.89,0.000
22,1.567,0.064,1.61,2.188,0.00,2,18,10.00,5.63,+0.000,0.999,0.000,-0.018,0.995,0.000,1,10.257,47.11,0.000
23,1.790,0.073,1.68,2.320,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.017,0.982,0.000,1,10.237,46.73,0.000
24,2.027,0.081,1.75,2.455,0.00,2,18,10.00,5.62,+0.000,1.000,0.000,+0.029,0.993,0.000,1,9.911,46.69,0.000
25,2.277,0.090,1.86,2.594,0.00,2,18,10.00,5.62,+0.000,0.995,0.000,+0.130,0.959,0.000,1,9.255,46.54,0.005
26,2.540,0.100,2.03,2.730,0.00,2,18,10.00,5.62,+0.000,0.982,0.000,+0.036,0.891,0.000,1,9.041,47.89,0.004
27,2.818,0.113,2.30,2.883,0.00,2,18,10.00,5.62,+0.000,0.962,0.000,+0.041,0.892,0.000,1,8.496,46.89,0.023
28,3.111,0.128,2.52,3.060,0.00,2,18,10.00,5.61,+0.000,0.932,0.000,+0.081,0.833,0.000,1,8.351,46.49,0.025
29,3.418,0.144,2.71,3.197,-1.28,2,18,10.00,5.61,-0.045,0.898,0.000,-0.087,0.897,0.000,1,7.532,46.45,0.020
30,3.733,0.163,2.87,3.178,-5.10,2,18,10.00,5.60,-0.182,0.861,0.000,-0.212,0.879,0.000,1,7.263,47.41,0.008
31,4.058,0.179,2.88,3.315,-10.21,2,18,10.00,5.14,-0.364,0.822,0.000,-0.562,0.757,0.000,1,7.868,46.65,0.020
32,4.394,0.193,2.75,3.468,-13.62,2,18,10.00,4.79,-0.485,0.778,0.000,-0.421,0.673,0.000,1,7.353,47.32,0.017
33,4.742,0.200,2.26,3.588,-12.39,2,18,10.00,4.92,-0.441,0.740,0.000,-0.590,0.759,0.000,1,6.800,46.14,0.009
34,5.101,0.200,1.83,3.665,-11.79,2,18,10.00,4.98,-0.420,0.704,0.000,-0.406,0.634,0.000,1,6.118,49.20,0.004
