step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.857,0.064,0.94,2.993,0.00,3,18,27.00,7.56,+0.000,0.999,0.000,+0.000,0.999,0.000,0,5.665,10.48,0.000
23,2.836,0.097,1.35,3.535,0.00,3,18,27.00,7.51,+0.000,1.000,0.000,-0.002,1.000,0.000,1,4.663,66.51,0.000
25,3.562,0.117,1.53,3.708,-1.88,3,18,27.00,7.50,-0.067,1.000,0.000,-0.069,1.000,0.000,1,4.068,47.50,0.000
31,5.909,0.178,1.32,4.163,-3.93,3,18,27.00,7.46,-0.140,0.999,0.000,-0.138,1.000,0.000,1,1.479,47.57,0.000
32,6.323,0.174,1.03,4.196,-3.49,3,18,27.00,7.46,-0.124,0.995,0.000,-0.122,0.998,0.000,1,1.283,47.65,0.000
33,6.740,0.165,0.70,4.225,-1.62,3,18,27.00,7.45,-0.058,0.994,0.000,-0.057,0.997,0.000,1,1.534,47.58,0.000
34,7.161,0.155,0.32,4.286,-1.02,3,18,27.00,7.45,-0.036,0.995,0.000,-0.035,0.998,0.000,1,0.767,47.68,0.000
35,7.587,0.148,0.09,4.319,1.22,3,18,27.00,7.45,+0.044,0.997,0.000,+0.051,0.995,0.000,1,0.966,47.28,0.000
36,8.014,0.145,0.03,4.310,0.16,3,18,27.00,7.45,+0.006,0.998,0.000,+0.007,1.000,0.000,1,0.841,47.57,0.000
37,8.442,0.148,0.09,4.315,-2.54,3,18,27.00,7.45,-0.091,0.999,0.000,-0.089,1.000,0.000,1,2.004,47.45,0.000
39,9.297,0.146,-0.31,4.330,-0.96,3,18,27.00,7.45,-0.034,0.999,0.000,-0.033,1.000,0.000,1,0.678,47.66,0.000
40,9.727,0.139,-0.46,4.355,0.27,3,18,27.00,7.44,+0.010,1.000,0.000,+0.013,1.000,0.000,1,0.660,47.44,0.000
41,10.159,0.132,-0.52,4.366,2.53,3,18,27.00,7.44,+0.090,1.000,0.000,+0.082,0.995,0.000,1,0.805,47.37,0.000
42,10.592,0.127,-0.42,4.379,-0.27,3,18,27.00,7.44,-0.010,1.000,0.000,-0.005,0.999,0.000,1,0.614,47.44,0.000
43,11.026,0.124,-0.27,4.381,-0.59,3,18,27.00,7.44,-0.021,1.000,0.000,-0.023,0.999,0.000,1,0.707,47.61,0.000
45,11.893,0.120,-0.32,4.390,1.76,3,18,27.00,7.44,+0.063,1.000,0.000,+0.055,0.998,0.000,1,0.378,47.51,0.000
46,12.327,0.123,-0.25,4.387,1.42,3,18,27.00,7.44,+0.051,1.000,0.000,+0.045,0.995,0.000,1,0.550,47.57,0.000
47,12.762,0.128,-0.12,4.384,0.32,4,18,27.00,7.44,+0.011,1.000,0.000,+0.015,0.999,0.000,1,0.374,47.83,0.000
48,13.196,0.132,0.03,4.386,2.82,4,18,27.00,7.44,+0.100,1.000,0.000,+0.106,0.996,0.000,1,0.389,47.76,0.000
49,13.630,0.135,0.20,4.388,4.84,4,18,27.00,7.44,+0.172,1.000,0.000,+0.149,0.981,0.000,1,0.232,47.80,0.000
50,14.064,0.142,0.61,4.389,7.64,4,18,27.00,7.20,+0.272,1.000,0.000,+0.249,0.991,0.000,1,-0.335,47.87,0.044
51,14.498,0.158,1.15,4.378,6.36,4,18,27.00,7.33,+0.227,1.000,0.000,+0.185,0.931,0.000,1,0.080,47.86,0.000
52,14.931,0.182,1.85,4.372,7.28,4,18,27.00,7.24,+0.259,1.000,0.000,+0.125,0.964,0.000,1,0.161,47.74,0.002
53,15.363,0.212,2.42,4.366,8.13,4,18,27.00,7.15,+0.289,1.000,0.000,+0.102,0.966,0.000,1,-0.048,47.78,0.001
54,15.794,0.245,2.83,4.374,8.33,4,18,27.00,7.13,+0.297,1.000,0.000,+0.109,0.956,0.000,1,-0.095,47.84,0.001
55,16.226,0.281,3.15,4.369,8.91,4,18,27.00,7.06,+0.317,1.000,0.000,+0.153,0.974,0.000,1,-0.066,47.60,0.001
56,16.657,0.320,3.55,4.362,10.32,4,18,27.00,6.90,+0.368,1.000,0.000,+0.086,0.955,0.000,1,-0.084,47.61,0.009
57,17.087,0.358,4.10,4.360,10.34,5,18,27.00,6.89,+0.368,1.000,0.000,-0.040,0.948,0.000,1,-0.085,48.32,0.030
58,17.517,0.395,4.38,4.358,11.37,5,18,27.00,6.77,+0.405,1.000,0.000,-0.003,0.883,0.000,1,-0.099,47.50,0.017
59,17.947,0.429,4.39,4.351,14.42,5,18,27.00,6.40,+0.514,1.000,0.000,+0.266,0.856,0.000,1,-0.110,48.80,0.003
60,18.376,0.463,4.51,4.344,17.61,5,18,27.00,6.03,+0.627,1.000,0.000,+0.718,0.854,0.000,1,-0.096,47.78,0.383
61,18.803,0.506,4.98,4.321,18.78,5,18,27.00,5.90,+0.669,1.000,0.000,+0.054,0.781,0.000,1,-0.502,47.95,0.609
62,19.226,0.564,5.96,4.300,20.13,5,18,27.00,5.76,+0.717,1.000,0.000,-0.050,0.683,0.000,1,-0.012,47.99,0.698
