time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0373,0.0360,0.0002,0.0251,-0.0250,0.0021,0.0000,0.0519,0.0360,5.0000,-0.0126,0.3000,5.0000,-0.0239,0.1200,0.0000,1.330,167618.9557
0.0240,0.0489,0.0343,0.0023,0.0113,-0.0125,0.0032,0.0000,0.0597,0.0343,5.0000,-0.0115,0.3360,5.0000,-0.0217,0.1344,0.0000,0.948,181198.5945
0.0360,0.0564,0.0248,-0.0119,-0.0256,-0.0313,0.0076,0.0000,0.0616,0.0248,5.0000,-0.0079,0.3720,5.0000,-0.0149,0.1488,0.0000,0.930,179809.6533
0.0480,0.0470,0.0081,-0.0065,0.0354,-0.0016,-0.0061,0.0000,0.0477,0.0081,5.0000,-0.0078,0.4080,5.0000,-0.0147,0.1632,0.0000,0.924,174979.0982
0.0600,0.0735,-0.0311,-0.0060,-0.0067,0.0301,-0.0000,0.0000,0.0798,-0.0311,5.0000,0.0042,0.4440,5.0000,0.0080,0.1776,0.0000,1.010,174401.9726
0.0720,0.1247,-0.0438,-0.0080,-0.0262,0.0722,-0.0043,0.0000,0.1322,-0.0438,5.0000,-0.0078,0.4800,5.0000,-0.0147,0.1920,0.0000,1.088,169050.3981
0.0840,0.0962,0.0719,-0.0080,-0.0107,0.1136,-0.0044,0.0000,0.1201,0.0719,5.0000,0.0030,0.5160,5.0000,0.0057,0.2064,0.0000,1.105,168786.5164
0.0960,0.0358,0.1476,0.0011,-0.0300,0.0060,0.0024,0.0000,0.1519,0.1476,5.0000,0.0038,0.5520,5.0000,0.0072,0.2208,0.0000,1.180,170751.4837
0.1080,-0.0033,0.0061,0.0015,0.0870,0.0253,0.0009,0.0000,0.0069,0.0061,5.0000,-0.0082,0.5880,5.0000,-0.0155,0.2352,0.0000,1.038,163330.5971
0.1200,0.0819,-0.0929,0.0014,-0.0412,-0.0121,0.0074,0.0000,0.1238,-0.0929,5.0000,0.0038,0.6240,5.0000,0.0072,0.2496,0.0000,1.036,165434.8178
0.1320,0.0536,0.0018,0.0094,-0.0390,-0.0012,0.0019,0.0000,0.0536,0.0018,5.0000,-0.0082,0.6600,5.0000,-0.0155,0.2640,0.0000,1.130,166261.5494
0.1440,0.0882,0.0679,0.0019,-0.0177,-0.0128,-0.0021,0.0000,0.1113,0.0679,5.0000,0.0038,0.6960,5.0000,0.0072,0.2784,0.0000,1.099,159829.8072
0.1560,0.0293,-0.0123,-0.0059,-0.0012,0.0614,0.0042,0.0000,0.0318,-0.0123,5.0000,-0.0082,0.7320,5.0000,-0.0155,0.2928,0.0000,1.014,158512.6051
0.1680,0.0428,0.0613,-0.0021,0.0639,-0.0014,0.0041,0.0000,0.0748,0.0613,5.0000,0.0038,0.7680,5.0000,0.0072,0.3072,0.0000,1.120,149750.7591
0.1800,0.1223,0.0685,0.0071,-0.0308,0.0571,0.0072,0.0000,0.1402,0.0685,5.0000,0.0001,0.8040,5.0000,0.0002,0.3216,0.0000,1.073,151582.5928
0.1920,0.0834,0.0356,0.0004,-0.0156,0.0476,-0.0006,0.0000,0.0907,0.0356,5.0000,-0.0086,0.8400,5.0000,-0.0164,0.3360,0.0000,1.017,152814.0127
0.2040,-0.0705,0.0766,-0.0028,0.0672,-0.0451,-0.0037,0.0000,0.1041,0.0766,5.0000,0.0034,0.8760,5.0000,0.0064,0.3504,0.0000,1.208,158812.4460
0.2160,0.0697,-0.0251,-0.0039,0.0340,0.0362,-0.0068,0.0000,0.0740,-0.0251,5.0000,-0.0086,0.9120,5.0000,-0.0164,0.3648,0.0000,1.032,148916.4304
0.2280,0.1201,0.0081,0.0015,0.0198,-0.0668,0.0140,0.0000,0.1203,0.0081,5.0000,0.0034,0.9480,5.0000,0.0064,0.3792,0.0000,1.096,145193.2594
0.2400,0.0239,-0.0497,-0.0024,0.0919,-0.0231,-0.0015,0.0000,0.0551,-0.0497,5.0000,-0.0086,0.9840,5.0000,-0.0164,0.3936,0.0000,1.075,140250.2458
0.2520,0.0668,0.0118,0.0053,-0.0215,0.0123,-0.0038,0.0000,0.0678,0.0118,5.0000,0.0034,1.0200,5.0000,0.0064,0.4080,0.0000,0.977,140539.5032
0.2640,0.1152,-0.0812,0.0102,-0.0198,0.0167,-0.0075,0.0000,0.1409,-0.0812,5.0000,-0.0086,1.0560,5.0000,-0.0164,0.4224,0.0000,1.073,137801.1470
0.2760,-0.0056,0.0190,0.0045,0.0498,0.0007,-0.0092,0.0000,0.0198,0.0190,5.0000,-0.0078,1.0920,5.0000,-0.0148,0.4368,0.0000,1.070,139885.5861
0.2880,0.0605,-0.0641,-0.0044,-0.0143,0.0331,0.0042,0.0000,0.0881,-0.0641,5.0000,0.0042,1.1280,5.0000,0.0079,0.4512,0.0000,1.109,143371.4769
0.3000,0.1457,0.0075,0.0043,-0.0549,0.0008,0.0025,0.2500,0.1046,0.0075,5.0000,-0.0078,1.1640,5.0000,-0.0148,0.4656,0.0000,1.039,140245.3361
0.3120,0.0970,0.0710,-0.0000,0.0156,-0.0124,0.0004,0.0000,0.1202,0.0710,5.0000,0.0042,1.2000,5.0000,0.0079,0.4800,0.0000,1.019,154466.9850
0.3240,0.0827,0.1441,-0.0016,-0.1136,0.0523,-0.0104,0.0000,0.1662,0.1441,5.0000,-0.0078,1.2360,5.0000,-0.0148,0.4944,0.0000,1.004,141829.8367
0.3360,0.0628,0.0562,-0.0063,0.0947,0.0992,-0.0153,0.0000,0.0843,0.0562,5.0000,0.0042,1.2720,5.0000,0.0079,0.5088,0.0000,1.018,133888.2435
0.3480,0.0500,0.0821,-0.0173,0.0091,0.0977,0.0027,0.0000,0.0961,0.0821,5.0000,-0.0071,1.3080,5.0000,-0.0135,0.5232,0.0000,0.953,140404.7396
0.3600,0.0774,0.0633,-0.0062,0.0202,0.0111,0.0078,0.0000,0.1000,0.0633,5.0000,0.0023,1.3440,5.0000,0.0044,0.5376,0.0000,0.984,136938.9983
0.3720,0.0515,0.0310,0.0006,0.0655,0.0678,-0.0081,0.0000,0.0601,0.0310,5.0000,-0.0002,1.3800,5.0000,-0.0003,0.5520,0.0000,1.034,133656.7727
0.3840,0.0569,0.1056,0.0006,0.0334,-0.0899,-0.0012,0.0000,0.1200,0.1056,5.0000,-0.0029,1.4160,5.0000,-0.0056,0.5664,0.0000,1.001,135176.7255
0.3960,0.0781,-0.0169,-0.0055,0.0356,0.0292,0.0014,0.0000,0.0799,-0.0169,5.0000,0.0091,1.4520,5.0000,0.0172,0.5808,0.0000,0.962,132832.0971
0.4080,0.0475,-0.0400,-0.0018,0.0492,-0.0029,0.0005,0.0000,0.0621,-0.0400,5.0000,-0.0005,1.4880,5.0000,-0.0009,0.5952,0.0000,1.000,132371.9437
