step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.321,0.048,0.70,2.122,0.00,0,18,10.00,5.63,+0.000,0.458,0.002,+0.000,0.458,0.002,0,inf,7.65,0.000
40,6.343,0.055,-0.86,1.902,-1.85,2,18,10.00,5.63,-0.066,0.146,0.102,-0.066,0.146,0.102,0,22.248,10.55,0.000
60,11.122,-0.003,-0.59,3.334,-0.21,3,18,10.00,5.61,-0.007,0.271,0.168,-0.007,0.271,0.168,0,14.683,10.54,0.000
80,16.305,0.172,4.08,2.418,5.33,5,18,10.00,5.60,+0.190,0.444,0.003,+0.190,0.444,0.003,0,9.417,10.60,0.000
100,22.825,1.641,15.18,3.339,0.61,5,18,10.00,5.61,+0.022,0.198,0.134,+0.022,0.198,0.134,0,2.975,10.68,0.000
111,26.017,2.430,13.36,2.871,-4.85,5,18,10.00,5.62,-0.173,0.241,0.007,-0.208,0.355,0.000,1,0.225,68.30,0.220
112,26.298,2.483,12.94,2.916,-5.80,5,18,10.00,5.56,-0.207,0.274,0.005,-0.754,0.317,0.000,1,0.119,46.91,0.271
113,26.585,2.535,12.47,2.964,-5.98,5,18,10.00,5.54,-0.213,0.302,0.003,-0.499,0.263,0.000,1,-0.502,47.42,0.255
114,26.878,2.578,11.50,3.017,-7.21,5,18,10.00,5.44,-0.257,0.327,0.002,-0.517,0.131,0.000,1,-0.408,47.07,0.347
115,27.179,2.613,10.55,3.069,-6.16,5,18,10.00,5.53,-0.220,0.349,0.001,-0.436,0.170,0.000,1,-0.508,47.51,1.337
116,27.485,2.640,9.55,3.108,-5.15,5,18,10.00,5.60,-0.183,0.364,0.001,-0.765,0.052,0.000,1,-0.423,47.60,1.291
117,27.795,2.662,8.56,3.103,-3.10,5,18,10.00,5.61,-0.110,0.374,0.001,-0.620,0.000,0.152,1,-0.260,47.61,2.295
118,28.098,2.674,7.27,2.977,-1.14,5,18,10.00,5.61,-0.041,0.384,0.000,-0.593,0.320,0.000,1,-0.475,47.62,2.387
119,28.389,2.678,6.03,2.889,-0.38,5,18,10.00,5.62,-0.014,0.401,0.000,-0.723,0.000,0.004,1,-0.467,47.62,2.445
120,28.675,2.673,4.79,2.847,2.31,5,18,10.00,5.62,+0.082,0.423,0.000,-0.690,0.005,0.000,1,-0.412,47.66,5.127
121,28.956,2.658,3.43,2.770,5.04,5,18,10.00,5.61,+0.180,0.450,0.000,+0.016,0.294,0.000,1,-0.187,47.56,7.584
122,29.229,2.637,1.89,2.725,7.73,5,18,10.00,5.39,+0.275,0.479,0.000,+0.132,0.000,0.640,1,-0.265,47.72,10.464
