t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.592,0.350,0.0000,0.0105,0.0198,0.0001,-0.6686,0.0053,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.592,0.350,0.0063,0.0233,0.0386,0.0008,-0.6166,-0.0212,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,clay,0.592,0.350,0.0126,-0.0638,-0.0198,-0.0007,-0.2567,-0.0150,-0.0056,-0.0056,-0.0056,-0.0056,0.0032
0.0360,clay,0.592,0.350,0.0188,-0.0744,0.0869,-0.0006,-0.1067,0.0343,0.0153,0.0153,0.0153,0.0153,0.0079
0.0480,clay,0.592,0.350,0.0251,-0.0753,0.0089,-0.0011,0.0947,0.0131,0.0226,0.0226,0.0226,0.0226,0.0113
0.0600,clay,0.592,0.350,0.0313,-0.0028,-0.0383,-0.0007,0.9962,0.0271,-0.0170,-0.0170,-0.0170,-0.0170,0.0134
0.0720,clay,0.592,0.350,0.0376,0.0810,-0.0948,-0.0009,0.0139,-0.0241,-0.0174,-0.0174,-0.0174,-0.0174,0.0164
0.0840,clay,0.592,0.350,0.0438,0.0822,0.0142,-0.0018,-0.1596,0.0167,-0.0075,-0.0075,-0.0075,-0.0075,0.0200
0.0960,clay,0.592,0.350,0.0499,-0.0786,0.0495,-0.0008,-0.0960,0.0917,-0.0018,-0.0018,-0.0019,-0.0019,0.0230
0.1080,clay,0.592,0.350,0.0561,0.0479,-0.0180,-0.0008,0.0506,-0.0617,-0.0001,-0.0001,-0.0001,-0.0001,0.0260
0.1200,clay,0.592,0.350,0.0622,0.0207,-0.0514,-0.0021,0.0675,-0.0392,-0.0053,-0.0053,-0.0053,-0.0053,0.0289
0.1320,clay,0.592,0.350,0.0682,0.0006,-0.0956,-0.0015,-0.0896,0.2241,-0.0065,-0.0065,-0.0065,-0.0065,0.0322
0.1440,clay,0.592,0.350,0.0743,-0.0298,-0.0556,-0.0013,0.2650,-0.1198,-0.0110,-0.0110,-0.0110,-0.0110,0.0366
0.1560,clay,0.592,0.350,0.0802,0.0788,0.0743,-0.0019,-0.0763,0.1132,-0.0157,-0.0157,-0.0157,-0.0157,0.0387
0.1680,clay,0.592,0.350,0.0862,0.0405,0.1574,-0.0022,0.0304,0.0644,-0.0223,-0.0223,-0.0223,-0.0223,0.0416
0.1800,clay,0.592,0.350,0.0920,0.0553,0.0047,-0.0002,-0.0147,0.0001,-0.0302,-0.0302,-0.0302,-0.0302,0.0447
0.1920,clay,0.592,0.350,0.0978,-0.0778,-0.0100,-0.0016,0.0342,-0.0401,-0.0360,-0.0360,-0.0360,-0.0360,0.0478
0.2040,clay,0.592,0.350,0.1036,-0.0170,0.0446,0.0001,-0.0321,-0.0234,-0.0440,-0.0440,-0.0440,-0.0440,0.0508
0.2160,clay,0.592,0.350,0.1093,-0.0488,0.0440,-0.0001,0.0942,0.3589,-0.0523,-0.0522,-0.0523,-0.0523,0.0548
0.2280,clay,0.592,0.350,0.1149,-0.0678,-0.0430,-0.0011,0.0487,-0.0063,-0.0652,-0.0652,-0.0652,-0.0652,0.0581
0.2400,clay,0.592,0.350,0.1204,0.0059,0.0051,-0.0004,0.0537,0.0063,-0.0781,-0.0781,-0.0781,-0.0781,0.0594
0.2520,clay,0.592,0.350,0.1259,-0.0368,0.0652,-0.0003,-0.0121,0.2570,-0.0907,-0.0907,-0.0907,-0.0907,0.0608
0.2640,clay,0.592,0.350,0.1313,0.0147,0.0084,-0.0014,0.0125,0.0197,-0.1066,-0.1066,-0.1066,-0.1066,0.0648
0.2760,clay,0.592,0.350,0.1366,0.0868,-0.0171,-0.0016,0.0267,0.0688,-0.1229,-0.1229,-0.1229,-0.1229,0.0684
0.2880,clay,0.592,0.350,0.1418,-0.0160,-0.0497,-0.0011,0.0064,0.0664,-0.1427,-0.1427,-0.1427,-0.1427,0.0697
0.3000,clay,0.592,0.350,0.1469,-0.0189,0.0206,-0.0012,0.0301,-0.0010,-0.1654,-0.1654,-0.1654,-0.1654,0.0722
0.3120,clay,0.592,0.350,0.1520,0.0001,0.0920,-0.0018,-0.1016,-0.0722,-0.1803,-0.1803,-0.1803,-0.1803,0.0759
0.3240,clay,0.592,0.350,0.1569,-0.0100,-0.0269,-0.0028,0.0304,-0.0449,-0.2023,-0.2023,-0.2023,-0.2023,0.0805
0.3360,clay,0.592,0.350,0.1618,-0.0005,-0.0109,-0.0016,-0.0255,0.0965,-0.2280,-0.2280,-0.2280,-0.2280,0.0829
0.3480,clay,0.592,0.350,0.1665,0.0526,-0.0149,-0.0004,0.0375,0.0177,-0.2533,-0.2533,-0.2533,-0.2533,0.0839
0.3600,clay,0.592,0.350,0.1711,0.1375,0.0724,-0.0009,-0.0775,0.1953,-0.2802,-0.2801,-0.2801,-0.2801,0.0857
0.3720,clay,0.592,0.350,0.1757,-0.1056,-0.0464,-0.0004,0.0098,-0.0758,-0.3086,-0.3085,-0.3085,-0.3085,0.0888
0.3840,clay,0.592,0.350,0.1801,-0.0586,-0.0196,-0.0017,0.0574,-0.3347,-0.3301,-0.3301,-0.3301,-0.3301,0.0928
0.3960,clay,0.592,0.350,0.1844,-0.0747,-0.0129,-0.0004,0.0073,0.4046,-0.3707,-0.3707,-0.3707,-0.3707,0.0955
0.4080,clay,0.592,0.350,0.1886,-0.0301,0.0541,0.0000,-0.0164,0.1055,-0.3983,-0.3983,-0.3983,-0.3983,0.0966
0.4200,clay,0.592,0.350,0.1926,0.0165,0.0832,0.0006,0.0092,0.0370,-0.4413,-0.4413,-0.4413,-0.4413,0.0980
0.4320,clay,0.592,0.350,0.1966,0.0190,-0.0527,-0.0023,0.8116,-2.1182,-0.2891,-0.3289,-0.3326,-0.3465,0.1000
0.4440,clay,0.592,0.350,0.2004,0.1044,-0.0207,-0.0015,6.6855,-1.2302,-0.3187,0.4288,-0.4882,-0.4991,0.1014
0.4560,clay,0.592,0.350,0.2041,-0.0894,0.0552,0.0031,1.0009,2.2265,-0.3336,0.4874,-0.4382,-0.4793,0.1028
0.4680,clay,0.592,0.350,0.2076,0.2135,0.0251,-0.0035,1.7501,-1.1103,-0.1364,-0.4265,-0.3127,-0.3677,0.0991
0.4800,clay,0.592,0.350,0.2111,0.1094,-0.0465,-0.0006,2.1192,-0.2749,-0.0064,-0.1794,-0.2465,-0.4537,0.1023
0.4920,clay,0.592,0.350,0.2144,0.1417,-0.0411,0.0027,1.8934,-0.2887,-0.0750,-0.0458,-0.1458,-0.3787,0.1039
0.5040,clay,0.592,0.350,0.2175,0.1738,0.0102,-0.0033,1.4432,-0.9937,-0.1397,-0.0155,0.9131,-1.5590,0.1033
0.5160,clay,0.592,0.350,0.2206,0.1845,-0.0276,0.0065,-0.3708,-0.9679,0.7599,-1.0502,0.3372,-0.9981,0.1020
0.5280,clay,0.592,0.350,0.2235,0.1131,-0.0103,-0.0190,0.2802,0.3000,0.6353,-1.0572,-0.0347,-0.4064,0.1026
0.5400,clay,0.592,0.350,0.2262,0.1361,0.0174,0.0008,-5.7974,-0.6801,0.1063,-0.6703,0.5125,-0.4018,0.1032
0.5520,clay,0.592,0.350,0.2288,0.1051,0.0265,-0.0051,-2.3333,-0.8592,-1.0761,0.8936,0.2068,-0.1205,0.1041
0.5640,clay,0.592,0.350,0.2313,0.1349,-0.0130,-0.0047,-3.4814,-0.7033,-0.1792,0.2582,0.0708,0.1849,0.1038
0.5760,clay,0.592,0.350,0.2336,0.0039,-0.0687,-0.0047,-4.0585,0.5232,0.3412,-0.1240,0.3186,0.0811,0.1082
0.5880,clay,0.592,0.350,0.2357,-0.0143,-0.0244,-0.0004,-1.9755,0.1709,-0.0849,0.3076,0.0739,0.2358,0.1110
0.6000,clay,0.592,0.350,0.2378,-0.0502,0.0110,-0.0015,-1.4303,0.1631,-0.0363,0.2086,0.1575,-0.0256,0.1120
