t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.644,0.350,0.0000,0.1027,0.0114,0.0007,-0.7018,0.0013,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.644,0.350,0.0063,-0.1267,0.0703,-0.0005,-0.6218,-0.0137,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.644,0.350,0.0126,0.0041,0.0837,-0.0015,-0.2832,-0.0440,-0.0056,-0.0056,-0.0056,-0.0056,0.0032
0.0360,dirt,0.644,0.350,0.0188,-0.0182,0.0357,-0.0034,-0.0988,0.0535,0.0153,0.0153,0.0153,0.0153,0.0079
0.0480,dirt,0.644,0.350,0.0251,-0.0390,-0.0092,-0.0019,0.1167,-0.0224,0.0226,0.0226,0.0226,0.0226,0.0113
0.0600,dirt,0.644,0.350,0.0313,-0.1138,-0.0419,-0.0008,1.0109,0.0153,-0.0170,-0.0170,-0.0170,-0.0170,0.0134
0.0720,dirt,0.644,0.350,0.0376,-0.0531,-0.0520,-0.0012,0.0473,-0.0247,-0.0174,-0.0174,-0.0174,-0.0174,0.0164
0.0840,dirt,0.644,0.350,0.0438,0.0146,-0.0213,-0.0016,-0.1851,0.0095,-0.0075,-0.0075,-0.0075,-0.0075,0.0200
0.0960,dirt,0.644,0.350,0.0499,0.0716,0.0492,-0.0012,-0.1189,0.0901,-0.0018,-0.0018,-0.0019,-0.0019,0.0230
0.1080,dirt,0.644,0.350,0.0561,0.0041,-0.0650,-0.0007,0.0640,-0.0751,-0.0001,-0.0001,-0.0001,-0.0001,0.0260
0.1200,dirt,0.644,0.350,0.0622,-0.1224,0.0775,-0.0007,0.0571,-0.0248,-0.0053,-0.0053,-0.0053,-0.0053,0.0289
0.1320,dirt,0.644,0.350,0.0682,0.0439,-0.0045,-0.0022,-0.0848,0.2435,-0.0065,-0.0065,-0.0065,-0.0065,0.0322
