t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.687,0.350,0.0000,-0.1630,0.0229,0.0007,-0.6812,0.0140,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.687,0.350,0.0063,0.0211,0.0612,0.0013,-0.6276,-0.0100,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.687,0.350,0.0126,0.0001,0.0345,-0.0011,-0.2751,-0.0276,-0.0056,-0.0056,-0.0056,-0.0056,0.0032
0.0360,dirt,0.687,0.350,0.0188,0.0771,-0.0357,-0.0026,-0.1305,0.0527,0.0153,0.0153,0.0153,0.0153,0.0079
0.0480,dirt,0.687,0.350,0.0251,0.0273,-0.0248,-0.0014,0.1025,-0.0147,0.0226,0.0226,0.0226,0.0226,0.0113
0.0600,dirt,0.687,0.350,0.0313,-0.0258,0.0316,-0.0021,1.0052,0.0122,-0.0170,-0.0170,-0.0170,-0.0170,0.0134
0.0720,dirt,0.687,0.350,0.0376,-0.0540,0.0389,-0.0023,0.0918,0.0022,-0.0174,-0.0174,-0.0174,-0.0174,0.0164
0.0840,dirt,0.687,0.350,0.0438,0.0201,0.0257,-0.0021,-0.1880,0.0024,-0.0075,-0.0075,-0.0075,-0.0075,0.0200
0.0960,dirt,0.687,0.350,0.0499,-0.0874,-0.0657,-0.0007,-0.1123,0.1113,-0.0018,-0.0018,-0.0019,-0.0019,0.0230
0.1080,dirt,0.687,0.350,0.0561,0.0399,-0.0111,-0.0006,0.0563,-0.0561,-0.0001,-0.0001,-0.0001,-0.0001,0.0260
0.1200,dirt,0.687,0.350,0.0622,-0.0223,-0.0040,-0.0007,0.0699,-0.0296,-0.0053,-0.0053,-0.0053,-0.0053,0.0289
0.1320,dirt,0.687,0.350,0.0682,0.0398,-0.0534,-0.0028,-0.1011,0.2349,-0.0065,-0.0065,-0.0065,-0.0065,0.0322
0.1440,dirt,0.687,0.350,0.0743,-0.0369,-0.0602,-0.0045,0.2678,-0.1130,-0.0110,-0.0110,-0.0110,-0.0110,0.0366
0.1560,dirt,0.687,0.350,0.0802,-0.0355,-0.0455,0.0003,-0.0658,0.1019,-0.0157,-0.0157,-0.0157,-0.0157,0.0387
0.1680,dirt,0.687,0.350,0.0862,0.0290,0.0189,0.0016,0.0106,0.0640,-0.0223,-0.0223,-0.0223,-0.0223,0.0416
0.1800,dirt,0.687,0.350,0.0920,-0.0140,0.0652,0.0005,-0.0087,-0.0160,-0.0302,-0.0302,-0.0302,-0.0302,0.0447
0.1920,dirt,0.687,0.350,0.0978,-0.0029,0.0271,-0.0024,0.0107,-0.0598,-0.0360,-0.0360,-0.0360,-0.0360,0.0478
0.2040,dirt,0.687,0.350,0.1036,-0.0357,0.0180,0.0003,-0.0162,0.0357,-0.0440,-0.0440,-0.0440,-0.0440,0.0508
0.2160,dirt,0.687,0.350,0.1093,-0.0323,0.0660,0.0004,0.0537,0.3585,-0.0523,-0.0522,-0.0523,-0.0523,0.0548
0.2280,dirt,0.687,0.350,0.1149,-0.0456,0.0793,0.0001,0.0455,-0.0180,-0.0652,-0.0652,-0.0652,-0.0652,0.0581
0.2400,dirt,0.687,0.350,0.1204,0.0404,0.0338,0.0003,0.0363,-0.0176,-0.0781,-0.0781,-0.0781,-0.0781,0.0594
0.2520,dirt,0.687,0.350,0.1259,-0.0345,0.0709,0.0003,-0.0234,0.2547,-0.0907,-0.0907,-0.0907,-0.0907,0.0608
0.2640,dirt,0.687,0.350,0.1313,-0.0138,-0.0046,-0.0017,-0.0001,0.0327,-0.1066,-0.1066,-0.1066,-0.1066,0.0648
0.2760,dirt,0.687,0.350,0.1366,-0.0470,0.0346,-0.0027,0.0338,0.0602,-0.1229,-0.1229,-0.1229,-0.1229,0.0684
0.2880,dirt,0.687,0.350,0.1418,0.0495,-0.0202,-0.0003,0.0315,0.0668,-0.1427,-0.1427,-0.1427,-0.1427,0.0697
0.3000,dirt,0.687,0.350,0.1469,0.0544,-0.0479,-0.0007,-0.0124,0.0009,-0.1654,-0.1654,-0.1654,-0.1654,0.0722
0.3120,dirt,0.687,0.350,0.1520,-0.0176,0.0247,-0.0024,-0.1052,-0.0710,-0.1803,-0.1803,-0.1803,-0.1803,0.0759
0.3240,dirt,0.687,0.350,0.1569,0.0611,0.0896,-0.0034,0.0392,-0.0329,-0.2023,-0.2023,-0.2023,-0.2023,0.0805
0.3360,dirt,0.687,0.350,0.1618,0.0055,0.0257,-0.0006,0.0078,0.0454,-0.2280,-0.2280,-0.2280,-0.2280,0.0829
0.3480,dirt,0.687,0.350,0.1665,-0.0161,-0.0213,0.0002,0.0197,0.0868,-0.2533,-0.2533,-0.2533,-0.2533,0.0839
0.3600,dirt,0.687,0.350,0.1711,-0.0316,0.0022,-0.0008,-0.0664,0.1934,-0.2802,-0.2801,-0.2801,-0.2801,0.0857
0.3720,dirt,0.687,0.350,0.1757,0.0046,0.0017,-0.0021,0.0073,-0.0814,-0.3086,-0.3085,-0.3085,-0.3085,0.0888
0.3840,dirt,0.687,0.350,0.1801,0.0081,0.0118,-0.0010,0.0489,-0.3298,-0.3301,-0.3301,-0.3301,-0.3301,0.0928
0.3960,dirt,0.687,0.350,0.1844,0.0550,-0.0202,-0.0025,0.0028,0.4068,-0.3707,-0.3707,-0.3707,-0.3707,0.0955
0.4080,dirt,0.687,0.350,0.1886,-0.0233,0.0369,-0.0009,-0.0139,0.1041,-0.3983,-0.3983,-0.3983,-0.3983,0.0966
0.4200,dirt,0.687,0.350,0.1926,-0.0084,-0.0291,0.0003,0.0192,0.0204,-0.4413,-0.4413,-0.4413,-0.4413,0.0980
0.4320,dirt,0.687,0.350,0.1966,0.0381,0.0189,-0.0011,0.7407,-1.8639,-0.3532,-0.3377,-0.3137,-0.3469,0.0995
0.4440,dirt,0.687,0.350,0.2004,-0.0257,0.0194,-0.0005,1.4875,-1.2422,-0.3462,0.3612,-0.4421,-0.5314,0.1011
0.4560,dirt,0.687,0.350,0.2041,0.0538,-0.0468,0.0042,3.5445,2.9044,-0.0963,0.6096,-0.4339,-0.5285,0.1026
0.4680,dirt,0.687,0.350,0.2076,0.1036,-0.0169,0.0013,1.8143,-0.9751,0.0383,-0.3702,-0.3172,-0.3740,0.0993
0.4800,dirt,0.687,0.350,0.2111,0.0692,0.0002,0.0044,3.0335,-0.1119,-0.0075,0.0351,-0.1944,-0.4463,0.0990
0.4920,dirt,0.687,0.350,0.2144,0.1544,-0.0525,-0.0006,2.2090,-1.3809,0.0384,-0.0189,-0.3677,-0.1634,0.1023
0.5040,dirt,0.687,0.350,0.2175,0.1735,-0.0250,-0.0005,-0.2302,-1.0616,0.0518,-0.1141,-1.4068,0.5865,0.1048
0.5160,dirt,0.687,0.350,0.2206,0.1458,0.0856,-0.0149,0.3110,0.2981,1.0611,-0.8691,-2.7414,1.2638,0.1034
0.5280,dirt,0.687,0.350,0.2235,0.1043,0.0041,-0.0072,-4.9961,-0.8138,1.2467,-1.1744,-0.6233,-1.5628,0.1026
0.5400,dirt,0.687,0.350,0.2262,0.1126,-0.0799,0.0050,-1.7068,2.7319,1.2808,-0.9319,-0.0924,-0.2238,0.1036
0.5520,dirt,0.687,0.350,0.2288,0.0838,-0.0435,-0.0031,-2.7406,-4.2246,1.1216,-0.0437,0.5005,-0.4244,0.1045
0.5640,dirt,0.687,0.350,0.2313,0.0520,-0.0572,-0.0145,-6.9038,0.8876,0.6107,-0.6113,0.1615,0.0809,0.1055
0.5760,dirt,0.687,0.350,0.2336,0.0524,-0.0440,-0.0091,-3.6254,-0.8382,0.3126,-0.1686,0.1006,0.1378,0.1116
0.5880,dirt,0.687,0.350,0.2357,0.0026,-0.1323,-0.0020,-1.9786,0.1986,-0.0831,0.1943,0.1335,0.1089,0.1111
0.6000,dirt,0.687,0.350,0.2378,-0.0777,-0.0273,-0.0050,-1.2144,-0.0173,0.2708,-0.0012,0.1963,-0.1663,0.1103
